uhpA	uhpT	1
crp	uhpT	1
crp	rhaR	1
crp	rhaS	1
crp	zraR	1
crp	malI	1
crp	melR	1
crp	feaR	1
crp	mtlR	1
crp	prpR	1
crp	marR	1
crp	rbsR	1
crp	fucR	1
crp	chbR	1
crp	nagC	1
crp	uxuR	1
crp	gutM	1
crp	srlR	1
crp	glcC	1
crp	xylR	1
crp	idnR	1
crp	lsrR	1
crp	galS	1
crp	dcuR	1
crp	glpR	1
crp	dgsA	1
crp	malT	1
crp	araC	1
crp	tdcA	1
crp	hupB	1
crp	hupA	1
crp	cytR	1
crp	yiaJ	1
crp	hyfR	1
crp	caiF	1
crp	csgD	1
crp	ompR	1
crp	marA	1
crp	pdhR	1
crp	oxyR	1
crp	gadE	1
crp	gadX	1
crp	glnG	1
crp	flhC	1
crp	csgG	1
crp	csgF	1
crp	csgE	1
crp	mdtE	1
crp	mdtF	1
crp	galK	1
crp	galT	1
crp	galM	1
crp	galE	1
crp	marB	1
crp	galP	1
crp	manX	1
crp	manY	1
crp	manZ	1
crp	gadA	1
crp	gadC	1
crp	mglB	1
crp	gadB	1
crp	mglA	1
crp	mglC	1
crp	idnD	1
crp	uxuA	1
crp	uxuB	1
crp	xylA	1
crp	malS	1
crp	chbF	1
crp	ptsI	1
crp	idnK	1
crp	gntK	1
crp	xylB	1
crp	gntU	1
crp	nagA	1
crp	ppiA	1
crp	ptsH	1
crp	idnO	1
crp	chbC	1
crp	chbG	1
crp	crr	1
crp	idnT	1
crp	chbB	1
crp	nupC	1
crp	chbA	1
crp	focB	1
crp	mtlD	1
crp	hyfE	1
crp	srlB	1
crp	hyfF	1
crp	hyfG	1
crp	srlD	1
crp	hyfB	1
crp	mtlA	1
crp	hyfI	1
crp	hyfC	1
crp	hyfH	1
rhaR	rhaS	1
rhaS	rhaR	1
mtlR	mtlD	1
mtlR	mtlA	1
ascG	prpR	1
marR	marA	1
marR	marB	1
chbR	chbF	1
chbR	chbC	1
chbR	chbG	1
chbR	chbB	1
chbR	chbA	1
nagC	chbR	1
nagC	galP	1
nagC	manX	1
nagC	manY	1
nagC	manZ	1
nagC	chbF	1
nagC	nagA	1
nagC	chbC	1
nagC	chbG	1
nagC	chbB	1
nagC	chbA	1
uxuR	uxuA	1
uxuR	uxuB	1
exuR	uxuR	1
exuR	uxuA	1
exuR	uxuB	1
gutM	srlR	1
gutM	srlB	1
gutM	srlD	1
srlR	gutM	1
srlR	srlB	1
srlR	srlD	1
xylR	xylA	1
xylR	xylB	1
idnR	idnD	1
idnR	idnK	1
idnR	gntK	1
idnR	gntU	1
idnR	idnO	1
idnR	idnT	1
galS	galR	1
galS	galK	1
galS	galT	1
galS	galM	1
galS	galE	1
galS	galP	1
galS	mglB	1
galS	mglA	1
galS	mglC	1
galR	galS	1
galR	galK	1
galR	galT	1
galR	galM	1
galR	galE	1
galR	galP	1
galR	mglB	1
galR	mglA	1
galR	mglC	1
dgsA	malT	1
dgsA	manX	1
dgsA	manY	1
dgsA	manZ	1
dgsA	ptsI	1
dgsA	ptsH	1
dgsA	crr	1
malT	malS	1
araC	xylA	1
araC	xylB	1
tdcR	tdcA	1
hupB	galK	1
hupB	galT	1
hupB	galM	1
hupB	galE	1
hupB	micF	1
hupA	galK	1
hupA	galT	1
hupA	galM	1
hupA	galE	1
hupA	micF	1
gntR	idnR	1
gntR	idnD	1
gntR	idnK	1
gntR	gntK	1
gntR	gntU	1
gntR	idnO	1
gntR	idnT	1
cytR	ppiA	1
cytR	nupC	1
hyfR	focB	1
hyfR	hyfE	1
hyfR	hyfF	1
hyfR	hyfG	1
hyfR	hyfB	1
hyfR	hyfI	1
hyfR	hyfC	1
hyfR	hyfH	1
csgD	csgG	1
csgD	csgF	1
csgD	csgE	1
ompR	csgD	1
ompR	bolA	1
ompR	flhC	1
ompR	csgG	1
ompR	csgF	1
ompR	csgE	1
ompR	micF	1
rstA	csgD	1
rstA	csgG	1
rstA	csgF	1
rstA	csgE	1
rob	marR	1
rob	marA	1
rob	marB	1
rob	micF	1
rob	ygiB	1
rob	ygiA	1
rob	ygiC	1
rob	tolC	1
rob	fumC	1
rob	acrA	1
rob	acrB	1
rob	nfo	1
rob	inaA	1
rob	zwf	1
marA	marR	1
marA	rob	1
marA	putA	1
marA	marB	1
marA	micF	1
marA	yhiD	1
marA	hdeA	1
marA	hdeB	1
marA	ygiB	1
marA	ygiA	1
marA	ygiC	1
marA	tolC	1
marA	fumC	1
marA	acrA	1
marA	acrB	1
marA	nfo	1
marA	dctR	1
marA	inaA	1
marA	slp	1
marA	zwf	1
rcsB	csgD	1
rcsB	rcsA	1
rcsB	flhC	1
rcsB	csgG	1
rcsB	csgF	1
rcsB	csgE	1
rcsA	csgD	1
rcsA	flhC	1
rcsA	csgG	1
rcsA	csgF	1
rcsA	csgE	1
gadE	rcsA	1
gadE	gadW	1
gadE	gadX	1
gadE	mdtE	1
gadE	mdtF	1
gadE	yhiD	1
gadE	hdeA	1
