G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.556483	0.000000	0.000000	0.000000	0.126609	0.000000	0.000000	0.115610	0.000000	0.000000	0.000000	0.000000	0.000000	0.185202	0.000000	0.127633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.130161	0.000000	-0.247983	0.123432	0.000000	0.312892	0.000000	-0.122088	0.000000	0.000000	0.000000	0.000000	0.000000	0.132353	0.072419	0.000000	0.000000	0.000000	0.062901	0.000000	0.000000	0.118552	0.000000	0.000000	-0.117639	0.000000	0.000000	0.000000	-0.199245	0.112209	0.212297	0.000000	0.182491	0.000000	0.000000	0.104648	0.312815	0.000000	-0.347463	0.000000	0.000000	-0.108215	-0.107717	0.000000	0.000000	0.000000	0.000000	-0.305979	0.000000	0.000000	0.000000	0.000000	0.066915	0.136206	0.000000	-0.223304	0.000000	0.000000	0.000000	-0.188421	0.000000	0.000000	0.000000	-0.158752	0.000000	0.000000	0.000000	0.084418	0.000000	0.124249	-0.075172	-0.243016	0.000000	0.000000	-0.043425	0.000000	0.000000	
G2	0.000000	0.761860	0.128481	0.000000	0.000000	0.052828	0.000000	0.000000	0.000000	-0.324784	0.000000	0.000000	0.000000	0.000000	0.162326	0.000000	0.000000	-0.095188	0.000000	0.104550	0.000000	0.000000	-0.286832	0.000000	0.000000	0.000000	0.000000	0.000000	-0.293452	0.000000	0.000000	0.000000	0.166524	-0.191131	0.084421	-0.166636	0.000000	-0.166362	0.000000	0.137947	0.161993	0.000000	0.000000	0.000000	-0.156156	0.000000	0.000000	-0.113321	-0.194599	0.000000	0.000000	0.000000	-0.101832	0.000000	0.000000	0.000000	0.000000	0.164674	0.161490	0.000000	0.000000	0.000000	0.165018	0.180485	0.000000	-0.048377	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.100101	-0.142794	0.000000	0.000000	-0.270323	0.000000	0.000000	0.000000	0.000000	0.000000	0.098885	0.000000	0.111770	0.000000	0.000000	0.078823	0.224300	-0.100583	0.128391	0.000000	
G3	0.000000	0.000000	0.757866	-0.163975	-0.013552	0.203866	0.000000	0.000000	0.000000	-0.043237	0.000000	-0.119302	0.124242	0.000000	0.000000	0.000000	0.000000	0.116576	0.147311	0.000000	0.000000	0.000000	0.000000	0.000000	-0.245044	0.000000	0.000000	0.000000	0.000000	0.000000	-0.058193	-0.086235	0.000000	0.000000	0.000000	0.062485	0.000000	0.000000	0.177956	0.000000	0.095026	0.000000	0.000000	-0.176197	0.099808	0.000000	0.000000	0.000000	0.000000	-0.105115	0.142737	0.000000	-0.168853	-0.233678	0.000000	-0.073385	0.000000	0.000000	0.000000	0.000000	0.000000	0.260076	0.000000	-0.253312	0.000000	0.000000	0.000000	-0.041058	-0.113949	0.000000	-0.140235	0.000000	0.131668	0.000000	0.000000	0.000000	0.000000	-0.075097	-0.100124	0.000000	0.000000	-0.118815	0.000000	-0.159462	0.000000	0.000000	-0.110579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014760	0.000000	-0.065102	
G4	-0.188588	0.000000	0.185049	0.778271	-0.246747	0.000000	0.000000	0.000000	0.000000	-0.072333	0.000000	0.162972	0.190292	0.000000	0.000000	0.089561	0.000000	-0.129782	0.000000	0.000000	0.121834	-0.198673	0.000000	-0.254226	-0.285645	0.000000	0.129195	0.000000	0.180225	0.000000	-0.112109	0.000000	0.000000	0.000000	0.000000	0.099876	0.000000	-0.211554	0.000000	0.000000	0.000000	0.000000	0.065821	-0.109816	0.000000	0.000000	0.085709	0.000000	-0.102640	0.192310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.208367	0.000000	0.120412	0.000000	0.000000	0.078734	0.000000	0.112296	0.000000	-0.109425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.136394	-0.123945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081937	0.000000	0.000000	-0.319995	0.000000	0.000000	0.000000	0.065188	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116569	0.083933	0.000000	
G5	0.000000	0.000000	0.042740	0.020123	0.057678	-0.309457	0.021138	0.000000	0.000000	-0.008729	-0.110649	0.000000	-0.203126	-0.309887	-0.487422	0.000000	0.000000	0.000000	-0.157632	0.000000	0.036948	0.018901	0.000000	0.000000	0.000000	0.000000	0.000000	0.014418	0.000000	0.000000	-0.019797	0.027624	-0.047838	0.000000	0.000000	0.000000	0.000000	0.093934	0.057673	0.000000	-0.011977	0.000000	0.000000	0.036387	0.000000	0.000000	0.000000	0.000000	0.000000	-0.064989	0.000000	0.000000	-0.030270	0.000000	0.000000	-0.007298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018911	0.027727	0.000000	0.000000	-0.034271	0.000000	0.000000	0.000000	-0.041483	0.012464	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030444	0.000000	0.000000	0.063209	0.000000	0.000000	0.000000	0.000000	0.011651	0.000000	-0.019016	-0.026777	0.000000	-0.043835	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.000000	0.361572	0.000000	0.154708	-0.119420	0.000000	0.000000	0.174926	0.000000	0.000000	0.000000	0.000000	0.000000	0.234450	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.236220	0.205725	-0.093536	0.000000	0.000000	-0.064594	0.000000	0.000000	0.119646	0.000000	0.000000	0.000000	0.000000	-0.079983	0.000000	0.100285	0.000000	0.000000	0.000000	0.064006	0.000000	0.000000	-0.159125	0.000000	0.000000	0.000000	0.167621	0.000000	-0.145161	0.140353	0.000000	0.000000	-0.118400	0.000000	-0.185627	0.230900	-0.163009	-0.131259	0.160381	0.000000	0.000000	0.000000	0.173658	0.000000	0.000000	0.092043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.118613	0.000000	0.000000	0.000000	0.000000	-0.154283	-0.127836	0.251582	0.000000	-0.094659	0.000000	0.114363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091785	-0.196305	-0.207166	0.127697	0.000000	0.000000	
G7	0.000000	0.000000	-0.160909	0.000000	-0.249145	0.180053	0.493564	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.175103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.148724	-0.141896	-0.151351	0.000000	0.000000	0.000000	0.000000	-0.157732	0.190044	0.000000	0.270962	-0.117523	0.000000	0.000000	0.000000	-0.070365	0.000000	0.000000	0.000000	-0.110259	0.096145	-0.102035	-0.095755	-0.126277	0.000000	0.145106	0.000000	0.000000	0.000000	-0.071233	0.109037	0.000000	-0.142461	0.000000	0.000000	0.000000	0.127538	0.000000	0.000000	0.190987	0.115739	0.112572	0.000000	0.000000	0.000000	0.115782	0.000000	-0.083981	0.000000	0.000000	0.142207	0.184407	0.000000	0.000000	0.000000	0.000000	0.121782	0.000000	0.000000	0.000000	-0.186695	0.338319	0.000000	0.000000	0.000000	0.000000	0.000000	0.028244	0.000000	0.000000	0.000000	0.000000	-0.210475	0.000000	0.000000	0.000000	0.000000	0.000000	
G8	-0.263491	0.000000	-0.073838	0.000000	-0.025091	0.000000	0.000000	0.813774	0.000000	0.000000	-0.118122	0.100084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.083871	-0.232323	-0.076739	0.000000	-0.064706	0.000000	0.000000	0.000000	0.000000	0.000000	-0.083551	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.109524	0.084465	0.000000	0.000000	0.000000	0.000000	0.080547	-0.191400	0.079879	0.000000	-0.117697	0.059597	0.000000	0.210187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119793	0.000000	0.000000	-0.150643	0.000000	0.000000	0.000000	0.119440	-0.165175	0.081335	0.000000	0.000000	-0.101982	0.094992	0.123601	0.000000	-0.118420	0.000000	0.000000	0.000000	-0.097917	0.105938	-0.244632	-0.195307	-0.098207	0.000000	0.000000	-0.095494	0.000000	0.000000	0.000000	0.000000	-0.129983	0.000000	0.000000	
G9	0.000000	0.249287	0.000000	0.000000	-0.147090	0.000000	0.101906	-0.141828	0.191488	-0.138240	0.000000	0.000000	0.000000	0.000000	0.000000	0.131304	-0.103866	0.000000	0.000000	0.000000	0.000000	0.131804	0.000000	0.217663	0.000000	-0.157860	-0.111518	0.000000	0.000000	0.150180	0.000000	-0.112309	0.000000	0.000000	0.000000	0.000000	-0.134109	-0.150358	-0.186938	0.000000	0.000000	0.000000	0.000000	0.175216	0.000000	0.000000	0.000000	0.113487	0.000000	-0.195335	0.000000	0.000000	0.000000	0.000000	0.000000	0.201879	0.000000	-0.144162	0.000000	0.000000	0.000000	-0.289070	0.161819	0.000000	0.133656	0.000000	0.172277	0.000000	0.000000	0.000000	-0.201150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.193465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156091	0.000000	0.000000	0.000000	0.117555	0.000000	-0.124037	0.000000	0.084750	0.000000	0.119675	-0.136838	-0.088273	0.000000	
G10	0.103887	-0.102144	0.092334	0.000000	0.000000	0.000000	-0.074688	0.105082	0.000000	0.498394	0.000000	0.000000	0.095742	0.000000	0.000000	0.000000	0.196426	0.061535	0.000000	0.000000	0.000000	0.000000	0.000000	0.095345	0.000000	-0.098802	0.125189	0.000000	-0.181069	0.000000	0.143955	0.000000	0.000000	0.000000	0.000000	-0.184650	0.000000	-0.177052	0.000000	0.000000	0.000000	0.000000	0.164884	0.000000	-0.080946	-0.130937	0.000000	0.000000	0.000000	0.000000	0.000000	-0.112838	0.089215	0.000000	-0.125749	0.059705	0.000000	0.000000	0.088495	0.000000	-0.189576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.173549	-0.046349	0.000000	-0.175766	0.164662	0.000000	0.000000	0.000000	0.000000	-0.429224	0.159381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.128026	0.127694	0.000000	0.000000	0.062558	0.000000	0.000000	-0.077686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
G11	0.153756	0.000000	0.124776	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.191847	0.000000	-0.221338	0.000000	0.000000	0.000000	0.000000	0.085870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.369166	0.000000	-0.187014	0.000000	0.000000	-0.106867	-0.107364	0.000000	0.159247	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.087068	0.249897	0.000000	-0.120663	-0.095067	0.000000	0.139560	-0.155456	-0.167662	0.000000	-0.184047	0.000000	0.000000	0.000000	0.000000	0.103062	-0.147190	0.000000	0.000000	0.000000	-0.315348	0.255529	0.000000	0.000000	-0.225897	0.000000	0.000000	0.000000	0.172608	0.000000	0.145228	0.000000	0.000000	0.000000	0.000000	0.213726	0.000000	-0.124786	0.000000	0.000000	0.000000	0.216774	-0.102568	0.000000	-0.116667	0.000000	0.128082	0.060806	0.246648	-0.213200	0.000000	0.226204	
G12	-0.241642	-0.188086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.131297	0.119833	0.000000	0.744710	-0.243062	0.000000	0.000000	0.000000	0.000000	0.199411	-0.081767	0.000000	-0.151770	0.152412	0.000000	0.202145	0.000000	0.000000	0.000000	0.162161	-0.223192	0.143145	0.000000	0.000000	-0.088238	0.000000	0.000000	0.139946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.184622	0.000000	0.000000	-0.059375	0.000000	0.000000	-0.107923	-0.153112	0.125035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.213055	0.000000	0.154075	0.000000	-0.244552	0.000000	0.000000	0.000000	0.149893	-0.180641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.170476	0.000000	-0.087936	-0.103481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.189865	0.000000	0.000000	0.000000	-0.153915	-0.104514	0.254581	-0.058211	0.000000	0.000000	-0.198752	0.000000	0.000000	0.000000	0.000000	
