G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.534040	0.000000	0.000000	0.000000	0.123557	0.000000	0.000000	0.145792	0.000000	0.069166	0.000000	0.000000	0.000000	0.172134	0.000000	0.117360	0.000000	0.101346	0.000000	0.000000	0.000000	0.000000	0.000000	-0.133131	0.000000	-0.282355	0.115259	0.000000	0.285880	0.000000	-0.155382	0.000000	0.000000	-0.099126	0.000000	0.000000	0.141147	0.048452	0.000000	0.000000	0.000000	0.049986	0.000000	0.000000	0.135022	-0.083851	0.000000	-0.100418	0.000000	0.000000	0.000000	-0.180037	0.103938	0.199331	0.000000	0.172508	0.000000	0.000000	0.091553	0.284222	0.000000	-0.358508	0.000000	0.000000	-0.126059	-0.137879	0.000000	0.000000	0.000000	0.000000	-0.341661	0.000000	0.000000	0.000000	0.000000	0.070560	0.112969	0.000000	-0.222941	0.000000	0.000000	0.000000	-0.228368	0.057260	0.000000	0.000000	-0.172099	0.000000	0.134761	0.081820	0.082499	0.000000	0.123558	-0.098458	-0.245296	0.000000	0.000000	-0.037627	0.000000	0.000000	
G2	0.000000	0.773209	0.116129	-0.082806	0.000000	0.043766	0.000000	0.000000	0.000000	-0.327375	0.000000	0.000000	0.000000	0.000000	0.166867	-0.111498	0.000000	-0.089310	0.000000	0.128332	0.000000	0.000000	-0.286395	0.000000	0.093838	0.000000	0.000000	0.000000	-0.284133	0.099884	0.000000	0.000000	0.200930	-0.178417	0.072780	-0.141662	0.000000	-0.178087	0.000000	0.148605	0.182854	0.000000	0.000000	0.000000	-0.155354	0.000000	0.000000	-0.112501	-0.207783	0.000000	0.000000	0.000000	-0.092678	-0.079108	0.000000	-0.096203	0.000000	0.161276	0.154109	0.000000	0.000000	0.000000	0.165563	0.192866	0.000000	-0.055074	-0.079661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.097542	-0.165190	0.000000	0.000000	-0.259219	0.000000	0.000000	0.000000	0.000000	0.000000	0.104126	0.000000	0.126403	0.000000	0.000000	0.088075	0.208520	-0.073609	0.135058	0.000000	
G3	0.000000	0.000000	0.776042	-0.178671	0.001625	0.224503	0.032794	-0.068714	0.000000	-0.064677	0.000000	-0.097540	0.128008	0.000000	0.000000	0.000000	0.000000	0.125649	0.168473	0.000000	0.000000	0.000000	0.000000	0.000000	-0.267766	0.000000	0.000000	0.000000	0.000000	-0.038908	-0.055931	-0.119863	0.000000	0.000000	0.000000	0.079329	0.000000	0.000000	0.190695	0.000000	0.110463	0.000000	0.000000	-0.146548	0.107613	0.000000	0.000000	0.000000	-0.053145	-0.105461	0.132469	0.000000	-0.160615	-0.217756	0.000000	-0.079046	0.000000	0.000000	0.000000	0.000000	0.000000	0.228090	0.000000	-0.248639	0.000000	0.054837	0.000000	-0.036982	-0.094756	0.000000	-0.145758	0.067424	0.120332	0.000000	0.000000	0.000000	0.000000	0.000000	-0.136415	0.000000	0.000000	-0.103246	0.000000	-0.177824	0.000000	0.000000	-0.103799	0.000000	0.000000	0.000000	0.000000	0.000000	0.035738	0.000000	0.000000	0.000000	-0.061716	-0.007570	0.000000	-0.087910	
G4	-0.154650	0.000000	0.193498	0.785912	-0.247662	-0.122438	-0.079050	0.000000	0.000000	-0.061605	0.000000	0.156883	0.194271	0.000000	0.000000	0.108485	0.082261	-0.143569	0.000000	0.000000	0.127131	-0.193945	0.000000	-0.259290	-0.253179	0.000000	0.141026	0.000000	0.182177	0.000000	-0.107332	0.000000	0.000000	0.000000	0.000000	0.098690	0.000000	-0.213457	0.000000	0.000000	0.000000	0.065018	0.094914	-0.131022	0.000000	0.000000	0.103563	0.000000	-0.102326	0.181761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.225799	0.000000	0.127568	0.000000	0.000000	0.086195	0.000000	0.113474	0.000000	-0.121940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.138038	-0.112794	0.000000	0.000000	0.000000	0.000000	0.000000	-0.064532	0.000000	0.000000	-0.094850	-0.090308	0.000000	-0.318100	0.000000	0.000000	0.000000	0.070104	0.000000	0.000000	-0.053948	0.000000	0.000000	-0.106953	0.077732	0.000000	
G5	0.000000	0.000000	0.046984	0.045310	0.089845	-0.294716	0.028039	0.000000	0.000000	-0.002281	-0.113964	0.000000	-0.207203	-0.289911	-0.459555	0.000000	0.000000	0.000000	-0.150276	0.000000	0.036829	0.010227	0.000000	0.000000	0.000000	0.000000	-0.014720	0.030266	0.000000	0.000000	-0.022343	0.013981	-0.028216	0.000000	0.006057	-0.043396	-0.022572	0.085935	0.053190	0.000000	-0.005928	0.000000	0.000000	0.046340	0.000000	0.000000	-0.021358	0.000000	0.000000	-0.056357	0.011847	0.000000	-0.018481	0.000000	0.000000	0.008442	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.026345	0.028282	0.000000	0.000000	-0.029024	0.000000	0.000000	0.000000	-0.054836	-0.063242	0.000000	0.000000	0.000000	-0.041511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006295	0.033365	0.000000	0.000000	0.067613	0.000000	0.000000	0.000000	0.000000	0.030456	0.000000	-0.037177	0.000000	0.000000	-0.035328	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.117248	0.326562	0.000000	0.180576	-0.134047	0.000000	0.000000	0.159121	0.000000	0.000000	0.000000	0.000000	0.000000	0.197656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.206206	0.169596	-0.057072	0.000000	0.000000	-0.094151	0.000000	0.000000	0.071727	0.000000	0.000000	-0.085509	0.000000	-0.072707	0.000000	0.179628	0.000000	0.000000	0.000000	0.054501	0.075906	0.000000	-0.166668	0.000000	0.000000	0.000000	0.110582	0.000000	-0.132470	0.140093	0.100332	0.000000	-0.149165	0.000000	-0.189257	0.189460	-0.175193	-0.146227	0.098081	0.000000	0.000000	0.000000	0.199630	0.000000	0.000000	0.072599	0.000000	0.000000	0.000000	0.000000	0.000000	0.151036	0.000000	-0.114708	0.000000	0.000000	0.113607	0.000000	-0.174354	-0.151337	0.257427	-0.130869	-0.127876	0.000000	0.000000	0.000000	-0.127322	0.000000	0.000000	0.000000	0.000000	0.000000	-0.113841	-0.196977	-0.218773	0.131646	0.000000	0.000000	
G7	0.000000	0.000000	-0.156587	0.000000	-0.226388	0.169450	0.492456	0.067123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176243	0.000000	0.000000	0.139731	0.000000	0.000000	0.000000	-0.148075	-0.146326	-0.141350	0.000000	0.000000	0.000000	0.000000	-0.174483	0.181800	0.000000	0.285396	-0.132809	0.000000	0.000000	0.000000	-0.086744	0.000000	0.000000	0.000000	-0.122821	0.104167	-0.122494	-0.106201	-0.140227	0.000000	0.139563	0.000000	0.000000	0.056829	-0.056820	0.126107	0.000000	-0.142302	0.000000	0.000000	0.000000	0.130137	0.000000	0.000000	0.204390	0.124405	0.122377	0.000000	0.000000	0.000000	0.118753	0.000000	-0.094947	0.000000	0.000000	0.131538	0.192859	0.000000	0.000000	0.000000	0.000000	0.101991	0.000000	0.000000	0.000000	-0.173902	0.352654	0.000000	0.000000	-0.103546	0.139860	0.000000	0.024877	0.000000	0.000000	0.000000	0.000000	-0.196000	-0.083191	-0.120359	0.000000	0.000000	0.000000	
G8	-0.269215	0.000000	-0.043386	0.000000	0.001247	0.000000	0.000000	0.762925	0.000000	-0.105733	-0.073044	0.144898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.087998	0.000000	0.037785	-0.221328	-0.083431	0.096413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.090221	0.000000	0.000000	-0.112968	0.000000	0.072129	0.000000	0.000000	0.136737	0.072457	0.000000	0.064572	0.000000	0.000000	0.103976	-0.172400	0.069179	0.000000	-0.119164	0.070576	0.000000	0.222076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.125445	0.000000	0.000000	-0.131143	0.000000	0.000000	0.000000	0.140066	-0.153954	0.055790	0.000000	0.000000	-0.052956	0.000000	0.159858	0.000000	-0.128720	0.000000	-0.095062	0.000000	-0.112270	0.158807	-0.213707	-0.176742	-0.126761	0.000000	0.000000	-0.035966	-0.086104	0.000000	0.000000	-0.056913	-0.116568	0.000000	0.000000	
G9	0.000000	0.237002	0.000000	0.000000	-0.112390	0.000000	0.099551	-0.152938	0.169784	-0.145930	0.000000	0.000000	0.148983	0.000000	-0.106912	0.143022	-0.127517	0.000000	0.000000	0.000000	0.000000	0.085308	0.000000	0.204405	0.000000	-0.156803	-0.135987	0.000000	0.000000	0.131394	0.000000	-0.142391	0.000000	0.000000	0.000000	0.000000	-0.159030	-0.173344	-0.200848	0.000000	0.000000	0.000000	0.000000	0.149512	0.047845	0.000000	0.000000	0.099838	0.000000	-0.243065	0.073892	0.000000	-0.080468	0.000000	0.000000	0.194612	0.000000	-0.160793	0.000000	0.000000	0.000000	-0.285484	0.155219	0.000000	0.182518	0.088155	0.164343	0.000000	0.000000	0.000000	-0.229649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.205068	0.000000	0.000000	0.000000	0.000000	-0.100084	0.000000	0.000000	0.106433	0.000000	0.000000	0.000000	0.120622	0.000000	-0.129820	0.000000	0.116743	0.000000	0.105511	-0.141970	-0.072063	0.000000	
G10	0.074010	-0.086772	0.099151	0.000000	0.000000	0.000000	-0.062642	0.100901	0.000000	0.521038	0.000000	0.000000	0.131099	0.000000	0.000000	0.000000	0.196590	0.058994	0.000000	0.000000	0.000000	0.000000	0.000000	0.088016	-0.111513	-0.109319	0.127459	0.000000	-0.173639	0.000000	0.126698	0.000000	-0.053399	0.000000	0.000000	-0.164087	0.000000	-0.151084	0.000000	0.000000	0.054933	0.000000	0.167509	-0.034008	-0.068396	-0.144135	0.000000	0.000000	0.000000	0.000000	0.000000	-0.127998	0.083715	0.000000	-0.129809	0.077730	0.000000	0.000000	0.122710	0.000000	-0.191833	0.000000	0.042066	0.000000	0.000000	0.000000	0.000000	-0.168365	-0.039955	0.000000	-0.159066	0.192388	0.000000	0.000000	0.000000	0.000000	-0.408211	0.157892	0.000000	0.000000	-0.051216	0.000000	0.000000	0.000000	0.000000	-0.138745	0.137626	0.000000	0.000000	0.076005	0.000000	0.000000	-0.051178	-0.052760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
