"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.6540324	0.9992524	0.4298222	0.4201106	1.0000000	0.3542693	0.9579794	0.3624275	0.3468699	0.2252798	0.7061076	0.1733310	0.1195231	0.1514214	0.0590937	0.7520762	0.9999463	0.8375885	0.6563420	0.9031574	0.8284126	0.4052072	0.7834476	0.4737724	0.6872690	1.0000000	0.5357085	0.5577823	0.3178257	0.7283032	0.2375478	0.0409769	0.0329625	0.0378535	0.9932044	1.0000000	0.4509007	0.1698524	0.0728972	1.0000000	0.5456114	1.0000000	1.0000000	0.4708761	0.6212892	1.0000000	0.6849611	0.6735461	0.8976600	0.0608540	0.7695391	0.6437400	0.9327701	0.9168850	0.9990811	0.7165872	0.5119921	0.8958286	0.4927734	0.6798483	0.5417302	0.8875094	0.4167638	0.4255667	0.1168939	0.9949609	0.4794187	0.2069333	0.8667204	0.7380101	0.6290011	0.0147837	0.6640234	0.0461496	0.5044518	0.9999874	0.0463549	0.8365727	0.8845509	0.2097449	0.5381357	0.4511100	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9843294	1.0000000	1.0000000	0.5818468	1.0000000	0.8105886	0.7240755	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
100	0.6540358	0.9993347	0.4298275	0.3892334	1.0000000	0.1044071	0.8897766	0.5158782	0.2904067	0.2255797	0.6577991	0.1015328	0.1065812	0.1514214	0.0590937	0.7750588	0.9999657	0.8702466	0.4971030	0.9043031	0.9995565	0.4052072	0.4002604	0.4738120	0.3655949	1.0000000	0.5357085	0.5643503	0.3178265	0.7283032	0.2338290	0.0409769	0.0011030	0.0066951	0.9983097	1.0000000	0.4509055	0.1696197	0.0637391	1.0000000	0.5432616	1.0000000	0.2739841	0.3988342	0.3957972	1.0000000	0.9521390	0.6735412	0.8976600	0.0278682	0.7700724	0.7500743	0.9327701	0.9169811	0.9955782	0.7991214	0.0813086	0.9074491	0.3379978	0.6798807	0.0892198	0.8660249	0.3989893	0.4057508	0.1366015	0.5629159	0.4779500	0.2052946	0.8888798	0.7380144	0.6290083	0.0045281	0.6640398	0.0461496	0.5012778	0.9999974	0.6895737	0.8384721	0.8865670	0.2116177	0.5381541	0.4510790	1.0000000	0.6061663	0.9756666	0.2016400	0.5597450	0.6765538	0.9843322	1.0000000	1.0000000	0.5818468	0.2898819	0.9630889	0.4438877	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
200	0.6540102	0.9993473	0.4298284	0.3652258	1.0000000	0.0824555	0.6687208	0.5305381	0.2606875	0.2343747	0.6271257	0.0887906	0.0965103	0.1514214	0.0590937	0.7907162	0.9999767	0.8754022	0.4820136	0.9266874	0.9999988	0.4052072	0.3867716	0.4754357	0.2937149	1.0000000	0.5357085	0.5823591	0.3178202	0.7283032	0.2064443	0.0409769	0.0002322	0.0020730	0.9990172	1.0000000	0.4512463	0.1694650	0.0565769	1.0000000	0.4981303	1.0000000	0.1700866	0.2579213	0.1258531	1.0000000	0.9695385	0.6735932	0.8976600	0.0209392	0.7828352	0.7664851	0.9327701	0.9170616	0.9954105	0.9149253	0.0395608	0.9158735	0.3383994	0.6802687	0.0835736	0.6508244	0.2785956	0.2561391	0.1919145	0.5202748	0.4761719	0.2034525	0.8904504	0.7379754	0.6289255	0.0037653	0.6638905	0.0461493	0.4410233	0.9999997	0.7731800	0.8760201	0.9224864	0.2527154	0.5382285	0.4509592	1.0000000	0.5580042	0.9840543	0.2197845	0.5393858	0.6574921	0.9843316	1.0000000	1.0000000	0.5818468	0.2136929	0.9904961	0.2461916	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
300	0.6535536	0.9993490	0.4297598	0.3597745	1.0000000	0.0805270	0.5249449	0.5315550	0.2562576	0.2836726	0.6215183	0.0867796	0.0939916	0.1514214	0.0590937	0.7942221	0.9999788	0.8761593	0.4888818	0.9710784	0.9999999	0.4052072	0.3858490	0.4818249	0.2777640	1.0000000	0.5357085	0.6081129	0.3177097	0.7283032	0.1586601	0.0409769	0.0002084	0.0013874	0.9991152	1.0000000	0.4546086	0.1694325	0.0551646	1.0000000	0.4219833	1.0000000	0.1552182	0.1221612	0.0578861	1.0000000	0.9707432	0.6744828	0.8976600	0.0272530	0.8329849	0.7690178	0.9327701	0.9170641	0.9954018	0.9593161	0.0355140	0.9176656	0.3548862	0.6802526	0.1166834	0.2273835	0.1176971	0.0686419	0.2315167	0.5081809	0.4758721	0.2028475	0.8905015	0.7372950	0.6275193	0.0036807	0.6612792	0.0461446	0.3382026	0.9999998	0.7840475	0.9508176	0.9779336	0.4250811	0.5382782	0.4508850	1.0000000	0.5494832	0.9843805	0.2293144	0.5359053	0.6541674	0.9842828	1.0000000	1.0000000	0.5818468	0.2055185	0.9922832	0.1257603	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
400	0.6509872	0.9992651	0.4291354	0.3854645	1.0000000	0.3302197	0.7894616	0.3751760	0.3088871	0.3662573	0.6604346	0.1507605	0.1029982	0.1514214	0.0590937	0.7799142	0.9999670	0.8456688	0.6578612	0.9941335	0.8288560	0.4052072	0.7639502	0.4869579	0.5750682	1.0000000	0.5357085	0.6130534	0.3171166	0.7283032	0.1286792	0.0409769	0.0320673	0.0324442	0.9940236	1.0000000	0.4664429	0.1695898	0.0650736	1.0000000	0.3940864	1.0000000	0.8791063	0.2075496	0.3153790	1.0000000	0.7074893	0.6793177	0.8976600	0.1406592	0.9119478	0.6630744	0.9327701	0.9169582	0.9989040	0.8496893	0.4658052	0.9082466	0.5289242	0.6784981	0.9466645	0.1489003	0.0547878	0.0412574	0.1830778	0.9279082	0.4787595	0.2047758	0.8716650	0.7335080	0.6198519	0.0134743	0.6466424	0.0461200	0.3060237	0.9999963	0.1422060	0.9896585	0.9970663	0.7317909	0.5382701	0.4509032	1.0000000	0.5051629	0.7687103	0.2277584	0.5654818	0.6771537	0.9838599	1.0000000	1.0000000	0.5818468	0.9147596	0.8208085	0.3056725	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
500	0.6452825	0.9992452	0.4267868	0.4118153	1.0000000	0.3521564	0.9256125	0.3541201	0.3410362	0.3877565	0.6965947	0.1690016	0.1147456	0.1514214	0.0590937	0.7600808	0.9999517	0.8390319	0.6804090	0.9981000	0.8284137	0.4052072	0.7678239	0.4883413	0.6420471	1.0000000	0.5357085	0.6081952	0.3159303	0.7283032	0.1505217	0.0409769	0.0329381	0.0370511	0.9933180	1.0000000	0.4804744	0.1697834	0.0714920	1.0000000	0.3898102	1.0000000	0.9826993	0.3138567	0.5542788	1.0000000	0.6972110	0.6894784	0.8976600	0.1797925	0.9355426	0.6467239	0.9327701	0.9168741	0.9990715	0.7501804	0.5075150	0.8987167	0.5255940	0.6745611	0.9939316	0.3203703	0.1102405	0.0969248	0.1363722	0.9807246	0.4837310	0.2075658	0.8787525	0.7251774	0.6035152	0.0134066	0.6140173	0.0460725	0.3016019	0.9999912	0.0587994	0.9969787	0.9993507	0.7549414	0.5381922	0.4510291	1.0000000	0.5769786	0.7603231	0.2108461	0.5881642	0.7024229	0.9822301	1.0000000	1.0000000	0.5818468	0.9908545	0.7881173	0.5751112	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
600	0.6403843	0.9992301	0.4227897	0.4187082	1.0000000	0.3540837	0.9462530	0.3474379	0.3461728	0.3282203	0.7047359	0.1727033	0.1185522	0.1514214	0.0590937	0.7536377	0.9999472	0.8377853	0.6825585	0.9921874	0.8284126	0.4052072	0.7610103	0.4884258	0.6500349	1.0000000	0.5357085	0.6047842	0.3150253	0.7283032	0.1867253	0.0409769	0.0329619	0.0377345	0.9932202	1.0000000	0.4823360	0.1698402	0.0726828	1.0000000	0.3932157	1.0000000	0.9975242	0.4669470	0.6095761	1.0000000	0.7016852	0.6973965	0.8976600	0.1570087	0.8871481	0.6442005	0.9327701	0.9168719	0.9990802	0.7234731	0.5115581	0.8962959	0.5072837	0.6713194	0.9853106	0.6676554	0.2304249	0.2459501	0.1220332	0.9916872	0.4866331	0.2088504	0.8869435	0.7182342	0.5906713	0.0128450	0.5865637	0.0460399	0.3081760	0.9999914	0.0479577	0.9886248	0.9955004	0.5152140	0.5381403	0.4511067	1.0000000	0.5914223	0.7599969	0.2023959	0.5925516	0.7087682	0.9792663	1.0000000	1.0000000	0.5818468	0.9990188	0.7829758	0.6315083	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000

0	0.6540324	0.9992524	0.4298222	0.4201106	1.0000000	0.3542693	0.9579794	0.3624275	0.3468699	0.2252798	0.7061076	0.1733310	0.1195231	0.1514214	0.0590937	0.7520762	0.9999463	0.8375885	0.6563420	0.9031574	0.8284126	0.4052072	0.7834476	0.4737724	0.6872690	1.0000000	0.5357085	0.5577823	0.3178257	0.7283032	0.2375478	0.0409769	0.0329625	0.0378535	0.9932044	1.0000000	0.4509007	0.1698524	0.0728972	1.0000000	0.5456114	1.0000000	1.0000000	0.4708761	0.6212892	1.0000000	0.6849611	0.6735461	0.8976600	0.0608540	0.7695391	0.6437400	0.9327701	0.9168850	0.9990811	0.7165872	0.5119921	0.8958286	0.4927734	0.6798483	0.5417302	0.8875094	0.4167638	0.4255667	0.1168939	0.9949609	0.4794187	0.2069333	0.8667204	0.7380101	0.6290011	0.0147837	0.6640234	0.0461496	0.5044518	0.9999874	0.0463549	0.8365727	0.8845509	0.2097449	0.5381357	0.4511100	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9843294	1.0000000	1.0000000	0.5818468	1.0000000	0.8105886	0.7240755	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
100	0.4824479	0.9990436	0.3866622	0.4201106	1.0000000	0.3542693	0.9781654	0.3718147	0.3254412	0.2635735	0.7061076	0.0589741	0.1195231	0.0802342	0.0590937	0.7520762	0.9999463	0.4945702	0.6565961	0.9038018	0.9295676	0.3310459	0.7986385	0.5616045	0.7026883	1.0000000	0.5357085	0.2128661	0.7016565	0.7283032	0.2359249	0.0409769	0.0009644	0.0378535	0.9954601	0.3971972	0.3716968	0.0174524	0.2972284	0.6043624	0.5863934	1.0000000	0.9623862	0.4530728	0.6126123	1.0000000	0.6740865	0.6573508	0.8976600	0.0658853	0.7749560	0.6375107	0.9327701	0.6850847	0.9992637	0.2114494	0.5119921	0.8958286	0.5602543	0.9287325	0.0462311	0.5472589	0.4090896	0.8581467	0.1168938	0.9949609	0.3771521	0.1936048	0.8250241	0.5250884	0.3192452	0.0163243	0.2714780	0.0462454	0.7673613	0.9999867	0.5286204	0.8376450	0.7808065	0.2107531	0.4501584	0.5995629	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.6347887	0.9654874	1.0000000	0.3894662	0.1911140	1.0000000	0.8471238	0.8028191	0.3055927	0.2772636	0.5373249	0.8226055	0.5458959
200	0.4965701	0.9986933	0.3502971	0.4201106	1.0000000	0.3542693	0.9827557	0.4278105	0.0856113	0.4119710	0.7061076	0.0515134	0.1195231	0.0714930	0.0590937	0.7520762	0.9999463	0.4781502	0.6578217	0.9068722	0.9513798	0.3246100	0.8647289	0.5691662	0.7933224	1.0000000	0.5357085	0.1424781	0.7558992	0.7283032	0.2390124	0.0409769	0.0000899	0.0378535	0.9957727	0.3735121	0.2818122	0.0022541	0.2923012	0.5462015	0.6403300	1.0000000	0.9570034	0.5475497	0.6038179	1.0000000	0.6173526	0.5704903	0.8976600	0.0918927	0.8078764	0.6365493	0.9327701	0.6775547	0.9996309	0.1831587	0.5119921	0.8958286	0.6712007	0.9624514	0.0190278	0.5817594	0.4253560	0.9047560	0.1168938	0.9949609	0.3456355	0.1788586	0.6419910	0.5469392	0.3559947	0.0307036	0.2941398	0.0469107	0.7884903	0.9999586	0.5913389	0.8429489	0.7757997	0.2140361	0.3479459	0.7506123	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.5672172	0.9117420	1.0000000	0.3620368	0.0659585	1.0000000	0.8840847	0.8419867	0.2004781	0.3838307	0.4677077	0.7494698	0.5312708
