"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3716936	0.6602580	0.2896547	0.2732974	0.7583773	0.1774926	0.6848617	0.2434619	0.1953540	0.1398802	0.5561566	0.0847155	0.0726014	0.1456934	0.0912931	0.4761960	0.6885507	0.4702216	0.4583877	0.7101227	0.6313412	0.2787406	0.3929984	0.4110096	0.4521566	0.7114044	0.3702591	0.3587318	0.1714563	0.6006342	0.1267266	0.0387259	0.0275114	0.0385441	0.6974229	0.6233643	0.2908902	0.1387942	0.0726592	0.6667683	0.4046368	0.6684387	0.7164325	0.3526392	0.4552484	0.7101727	0.5029825	0.4282442	0.7127552	0.0556220	0.5506383	0.6053234	0.6591069	0.6407446	0.7771775	0.4555170	0.3074921	0.6934328	0.3855982	0.4240009	0.4436495	0.5667950	0.3864297	0.3536160	0.0735845	0.6294958	0.3869562	0.1446714	0.6315436	0.5457350	0.4223948	0.0117835	0.3759492	0.0328393	0.4470624	0.7252790	0.0211251	0.5634704	0.6084998	0.1527702	0.3630400	0.3765258	0.7185510	0.2878543	0.6572098	0.1755854	0.4865542	0.4693354	0.7707525	0.6911365	0.7491709	0.4170166	0.7459177	0.5315787	0.4817857	0.7671730	0.3245227	0.7924174	0.5685262	0.7558951
100	0.4977849	0.6255035	0.2624552	0.2577124	0.7571099	0.1135119	0.5429222	0.3537357	0.2946345	0.1373976	0.4273370	0.0638525	0.1291340	0.1115927	0.0258866	0.5163167	0.7058313	0.6176523	0.3152002	0.6282036	0.6359525	0.2748285	0.2688338	0.3300640	0.3766763	0.7725116	0.4353653	0.3991322	0.2153700	0.4194464	0.1564949	0.0240455	0.0088179	0.0084186	0.6779695	0.6173729	0.3291839	0.1033973	0.0342111	0.7093696	0.3969474	0.6644218	0.2819081	0.2323063	0.3357617	0.6565912	0.7140001	0.4951199	0.6358124	0.0297337	0.5432170	0.4461589	0.6709849	0.7460787	0.7596799	0.6318668	0.1765673	0.7509873	0.2095791	0.6077035	0.1240744	0.5119360	0.3172575	0.2746505	0.0960181	0.5251100	0.3610112	0.1213587	0.6383087	0.5674964	0.5030834	0.0066086	0.5276694	0.0324543	0.3582728	0.7393113	0.3296874	0.5282177	0.6287371	0.1521634	0.4146375	0.3103980	0.6066175	0.3877307	0.5789687	0.1932137	0.3792394	0.4474897	0.6538862	0.7396838	0.7408291	0.4210911	0.3546304	0.5493654	0.4944686	0.6365879	0.2418597	0.6431624	0.6675911	0.6035362
200	0.4940378	0.8173741	0.3258169	0.3585570	0.7537993	0.0350955	0.5943193	0.3132991	0.1675755	0.2144494	0.4350207	0.0917332	0.0840243	0.1433614	0.0702654	0.5642958	0.5700889	0.6269998	0.4625383	0.6884370	0.7921396	0.2823597	0.2689131	0.4218204	0.2183624	0.6710614	0.3820143	0.3455047	0.2110168	0.5497044	0.1468188	0.0147004	0.0062751	0.0037188	0.6888121	0.7518208	0.2816176	0.1100623	0.0240383	0.7013222	0.3203064	0.6198352	0.1182043	0.2418401	0.1409834	0.6173826	0.7016803	0.4964241	0.6995029	0.0233310	0.3884666	0.5293225	0.7052658	0.7130768	0.6785984	0.7540568	0.0374336	0.6379219	0.1882624	0.5016205	0.0985360	0.5943321	0.2805148	0.2982653	0.0979573	0.3297528	0.3367361	0.1584658	0.5666869	0.3988369	0.4542825	0.0024271	0.4427786	0.0330385	0.2667965	0.7599821	0.4902334	0.6191088	0.5353626	0.1480753	0.5170181	0.3870279	0.6854821	0.4708249	0.7018848	0.1381674	0.2895014	0.4004620	0.6541302	0.8143087	0.7118793	0.4079044	0.2168453	0.6866126	0.3165823	0.7285028	0.3123052	0.7337776	0.4738954	0.7296837
300	0.4598378	0.6483909	0.2552932	0.2932367	0.6195373	0.0662659	0.2902595	0.4912748	0.1138270	0.1209564	0.5852869	0.0515638	0.0513105	0.0927951	0.0869152	0.5878166	0.7467352	0.6607967	0.3505511	0.8227989	0.6986710	0.3549692	0.2096033	0.3553528	0.1208982	0.7161745	0.4438491	0.3062900	0.2638670	0.6612696	0.1455288	0.0102165	0.0011062	0.0001044	0.6533744	0.7448997	0.3683099	0.1079459	0.0513342	0.6277366	0.3262627	0.6791558	0.0998376	0.2346966	0.0957192	0.6420421	0.6386079	0.5013613	0.5352107	0.0009413	0.5800542	0.5192683	0.6837080	0.7408036	0.6750052	0.6235623	0.0309180	0.5665353	0.2575949	0.4370236	0.1080997	0.3433739	0.1357486	0.0816155	0.1517161	0.2870294	0.4883587	0.1776081	0.5608120	0.5756163	0.4813813	0.0001029	0.4969717	0.0334241	0.2503965	0.6089044	0.4966208	0.6974492	0.7471082	0.2140004	0.3753981	0.3668092	0.7774259	0.4948583	0.7397790	0.1743981	0.3047193	0.5349432	0.6670516	0.5577084	0.7023543	0.5408833	0.1516268	0.6769624	0.1788692	0.5989673	0.3531598	0.5963495	0.5558593	0.7167169
400	0.4218929	0.8046151	0.3082355	0.2965005	0.6496823	0.2561536	0.3981131	0.2803276	0.2225535	0.2036491	0.5192482	0.0961703	0.0681277	0.1318787	0.0484666	0.4686755	0.5335340	0.5532492	0.3956072	0.6922206	0.4328216	0.3977503	0.5779293	0.2280550	0.2974158	0.7092046	0.4153921	0.4022525	0.1963077	0.4935222	0.1125240	0.0173020	0.0233228	0.0277876	0.6513895	0.6468931	0.2855243	0.1421781	0.0691951	0.5771158	0.3305036	0.6471525	0.4518768	0.1093644	0.1300247	0.7944076	0.5084626	0.5803130	0.6595137	0.0495476	0.7416964	0.5301363	0.5843639	0.5943409	0.7202865	0.5628712	0.3299470	0.5390183	0.3962514	0.5174164	0.4289011	0.2193553	0.0905337	0.0698549	0.2109220	0.6361048	0.3521371	0.0941827	0.7194904	0.5367032	0.4799132	0.0190489	0.5648209	0.0377371	0.2896749	0.6977139	0.2532463	0.7342008	0.6154361	0.2686519	0.3497146	0.3894358	0.7628771	0.3179592	0.5202559	0.1356522	0.4119597	0.4578318	0.6751682	0.5830637	0.6297894	0.4189597	0.6042319	0.5625992	0.1719079	0.6547356	0.2546963	0.7503548	0.6301337	0.8215947
500	0.4120576	0.7812205	0.3555862	0.3111455	0.6491361	0.2501957	0.6939066	0.2726544	0.2251480	0.2318422	0.4188529	0.1114668	0.0997817	0.0983147	0.0366869	0.4871648	0.7957108	0.5556868	0.4025074	0.6832634	0.5660697	0.2004766	0.4952943	0.3272649	0.5437511	0.6638606	0.3705724	0.4987517	0.1944175	0.5362765	0.1386872	0.0427573	0.0414398	0.0377223	0.6807307	0.7467832	0.4021163	0.1012830	0.0484251	0.6661813	0.2579223	0.6383373	0.7465280	0.1925073	0.3359397	0.6474956	0.3950303	0.4105529	0.6692087	0.0725744	0.6102510	0.4347033	0.6369730	0.6373426	0.6357699	0.7144012	0.2695697	0.6177384	0.3854605	0.5452760	0.6479879	0.1764286	0.0385279	0.0802562	0.0766066	0.6726591	0.3094001	0.1361136	0.6263504	0.5664564	0.4423442	0.0166131	0.4422051	0.0219773	0.2131397	0.6876786	0.0864946	0.6615343	0.7244796	0.4423978	0.4297732	0.3043183	0.7317815	0.4827621	0.4245679	0.0879162	0.3871711	0.5232994	0.6608007	0.6447839	0.7081107	0.3448482	0.5898216	0.5183070	0.2847000	0.6755370	0.2147592	0.7630202	0.5071473	0.7757462
600	0.4815981	0.7185587	0.2542988	0.2745879	0.6820387	0.2235020	0.7007861	0.2264016	0.2383897	0.3320539	0.4528260	0.1042134	0.1051246	0.0891179	0.0153174	0.4672752	0.6086125	0.6065182	0.4442772	0.6759167	0.5538846	0.2069521	0.5022152	0.3132302	0.4229637	0.6305898	0.4785238	0.3844018	0.2355246	0.5494940	0.1192055	0.0390860	0.0120961	0.0474008	0.5470744	0.7455362	0.3189372	0.1008841	0.0653781	0.6732954	0.2836465	0.6844786	0.7883461	0.2960055	0.4936602	0.6605194	0.5143416	0.4924928	0.6301976	0.1448484	0.7409672	0.4363391	0.6407821	0.6850918	0.6340282	0.5163352	0.3419968	0.6764000	0.3219712	0.4764054	0.6058390	0.3391197	0.1008521	0.1443447	0.1230796	0.6224580	0.4089519	0.1315490	0.7115446	0.4901477	0.4148913	0.0222908	0.3195516	0.0258030	0.2245396	0.6597728	0.0617904	0.7096148	0.7345614	0.4653693	0.4775467	0.3015690	0.7699031	0.4306892	0.5547014	0.2468453	0.4456442	0.4598711	0.6420343	0.7116344	0.6871251	0.4392806	0.5802354	0.5538226	0.4183137	0.7549102	0.2833668	0.9586812	0.6680925	0.7082112

0	0.3614066	0.8776843	0.2775873	0.2759772	0.6748771	0.2069864	0.7494493	0.2320138	0.2408791	0.2046618	0.4987921	0.1427611	0.0526378	0.1172630	0.0623060	0.6305720	0.7203945	0.5655809	0.5087304	0.6234877	0.6115988	0.2396075	0.4621000	0.3177266	0.5452137	0.6759811	0.3881109	0.3181303	0.1963988	0.5742893	0.1871953	0.0146926	0.0143968	0.0371758	0.7031772	0.8135411	0.2751171	0.1474294	0.0887414	0.7036308	0.4867163	0.6435708	0.7359238	0.4521798	0.4526435	0.6847448	0.4557155	0.5011953	0.6274486	0.0556563	0.5305349	0.5504032	0.5475752	0.6404892	0.6845561	0.5053976	0.3394450	0.5259970	0.4533242	0.3772169	0.3580321	0.7211827	0.2783308	0.3554713	0.0924468	0.6926339	0.4119023	0.1683981	0.7475470	0.4570414	0.4590528	0.0067795	0.3867273	0.0406583	0.3711753	0.7460191	0.0276646	0.5626315	0.6420463	0.1287690	0.3856412	0.3509755	0.7274125	0.3072335	0.4742658	0.1932754	0.4475772	0.4783851	0.7772256	0.7725395	0.7139894	0.3157269	0.7248875	0.6086681	0.5044878	0.5917618	0.3740623	0.6482155	0.5607378	0.7229617
