"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.6303648	0.9744907	0.4000774	0.3837450	1.0432400	0.3430755	0.9645745	0.3686762	0.3461078	0.2368250	0.6699233	0.1482930	0.1443505	0.1991619	0.0411861	0.6850727	0.9836155	0.8986913	0.6749470	0.9488641	0.8783263	0.3962567	0.7490521	0.5238361	0.6668084	0.9533920	0.5210334	0.6342852	0.3374570	0.7601845	0.2404953	0.0524977	0.0312564	0.0565411	0.9952580	0.9439881	0.4151219	0.1599059	0.0972189	0.9989244	0.6101543	1.0956345	0.9921374	0.4950001	0.6853988	0.9904593	0.6723863	0.7095254	0.9317822	0.0779304	0.7477621	0.7221476	0.8842583	0.8758654	0.9550245	0.7387685	0.5701916	0.9786842	0.5297997	0.6569640	0.5140837	0.9221742	0.4130556	0.4449989	0.1318197	1.0037402	0.5346296	0.2535749	0.9401613	0.7558478	0.6723154	0.0175296	0.6506349	0.0366957	0.5931025	1.1062301	0.0637078	0.7992746	0.8710626	0.2059292	0.5277926	0.4723264	1.0680928	0.5568099	0.7455536	0.2337707	0.5706815	0.7377651	1.0177310	0.9885270	1.0660626	0.5923858	1.0559661	0.8204313	0.7045193	1.0047273	0.4442501	1.0548012	0.7840620	0.9725773
100	0.6968759	0.9401883	0.4410645	0.4129446	0.9783578	0.1163405	0.8174356	0.5534042	0.2904953	0.1849460	0.6898909	0.1078150	0.1213000	0.1802787	0.0550365	0.7224061	1.0254693	0.8240402	0.4918075	0.8618469	0.9970086	0.4163895	0.4402365	0.4624676	0.3809600	1.0121336	0.5705645	0.5519482	0.3326898	0.7233667	0.2151052	0.0324665	0.0000612	0.0069366	0.9241063	0.9816094	0.4296549	0.1577932	0.0464598	1.0214026	0.4869010	0.8972001	0.3172856	0.3604645	0.3567476	0.9991779	0.9926145	0.6453516	0.9553633	0.0213707	0.7100351	0.6831848	0.9407052	0.9546223	1.0550593	0.8324740	0.1105651	0.8737653	0.2474338	0.6918104	0.0859938	0.8633492	0.4468233	0.3742543	0.1248007	0.5522445	0.4685658	0.2015688	0.8596210	0.8569811	0.6514126	0.0015167	0.6804629	0.0355810	0.5216470	1.0587807	0.7289793	0.7675254	0.9454101	0.1653902	0.4720594	0.4821895	1.0509557	0.5599165	0.9781552	0.2691471	0.5092975	0.7392358	1.0356364	1.0346977	1.0457155	0.6927339	0.2920712	0.9735952	0.4801180	0.9460589	0.4342035	1.0474410	0.8525358	1.0339195
200	0.6781054	1.0638562	0.5111233	0.4333313	1.0125959	0.0769222	0.6957549	0.5964798	0.2094106	0.2254766	0.6524859	0.1072813	0.0994288	0.1576690	0.0640310	0.7751529	1.0235437	0.8720486	0.5569169	0.8951816	0.9897200	0.4480780	0.3975208	0.5358583	0.2581335	1.0309760	0.4859622	0.5651144	0.3140170	0.7586873	0.2273113	0.0114513	0.0013651	0.0025462	0.9443942	0.9895386	0.4942637	0.2243375	0.0576334	1.0830239	0.4935947	0.9194855	0.2360427	0.2907374	0.1735949	0.9910644	0.9269532	0.6423751	0.8567928	0.0255077	0.7282821	0.7161574	0.9656370	0.8578670	1.0090492	0.9434764	0.0259758	0.8710710	0.3273422	0.6980142	0.0911689	0.6416284	0.2517252	0.2579452	0.1879223	0.5436229	0.4732848	0.2229912	0.8375784	0.7054295	0.6825237	0.0033255	0.7744981	0.0406894	0.3851514	0.9514365	0.7709327	0.8851846	0.9398270	0.2804758	0.5147053	0.5014268	1.0414035	0.5282439	1.0505014	0.2804797	0.4315818	0.6449338	1.0119921	0.9971610	1.0546819	0.6708810	0.2340005	0.9893467	0.2564880	1.0203515	0.4703297	0.9778311	0.8098440	1.0544127
300	0.6287204	0.9728181	0.3980839	0.3147431	0.9836057	0.0784332	0.3573885	0.5112294	0.2074996	0.2011880	0.6228543	0.0925604	0.0582919	0.1213292	0.0688724	0.7618756	0.9675814	0.8567583	0.4897847	0.9109123	0.9614285	0.4670778	0.3480260	0.4777265	0.2513949	0.9173161	0.5323714	0.5326263	0.3146366	0.8091308	0.2129829	0.0415823	0.0000000	0.0013311	0.9396884	0.9669717	0.4482847	0.1885442	0.0496300	0.8919303	0.4168717	1.0110732	0.1469212	0.1819938	0.0606575	1.0476530	0.9291577	0.6335697	0.8206669	0.0121677	0.7425536	0.8157602	0.9419510	0.9505032	0.9799260	0.9845255	0.0253892	0.9424377	0.3610722	0.6145968	0.1197308	0.3549801	0.1757688	0.1191387	0.2834964	0.4899300	0.5043213	0.2074556	0.9049251	0.7425307	0.6203448	0.0049080	0.5976100	0.0286170	0.3697500	1.0554474	0.6931854	1.0332283	0.9357360	0.4155304	0.5183541	0.5185904	0.9934360	0.5508217	0.9820118	0.2260026	0.5295768	0.7028559	0.9287534	0.9607319	0.9872331	0.6402663	0.2120878	0.9791576	0.1500741	1.0249301	0.4198184	0.9852338	0.8614941	1.0005896
400	0.6279968	1.0220697	0.3816703	0.3804134	0.9583190	0.3047516	0.7959435	0.3846862	0.3111411	0.3414383	0.6297371	0.1923448	0.0880443	0.1515192	0.0532170	0.7337568	1.0049227	0.8667713	0.6562713	1.0360414	0.7500731	0.4357762	0.7872143	0.4286564	0.6510893	1.0508418	0.5421770	0.6371405	0.2969593	0.7262663	0.1542735	0.0509546	0.0407075	0.0438559	1.0612731	1.0005863	0.3953735	0.2106981	0.0740037	0.9411197	0.4056294	1.0395287	0.8979628	0.2117112	0.2763134	1.0170611	0.6272146	0.6702951	0.9662230	0.0787493	0.9192864	0.7837305	0.8877581	0.9680588	0.9928408	0.8030947	0.5009527	0.8807882	0.6003062	0.6826714	0.9625483	0.2106048	0.0958106	0.0631294	0.2518173	0.9582516	0.4098736	0.2056672	0.8670351	0.7923165	0.5903308	0.0120603	0.7030696	0.0513071	0.3504066	1.0733675	0.1329762	0.8821913	1.1297990	0.5552887	0.5230646	0.3746495	1.0654281	0.5449608	0.8241412	0.1851966	0.6162902	0.7066806	1.0204051	0.9947335	0.9566805	0.5190812	0.8699687	0.8345028	0.3131857	1.0078925	0.4017797	1.0301769	0.8345316	1.0437549
500	0.6067172	1.0132750	0.3707074	0.4284229	1.0004585	0.3324308	1.0004927	0.3633367	0.3965054	0.3918356	0.6597558	0.1682081	0.0996505	0.1478606	0.0581675	0.7374708	0.9395849	0.8267472	0.6966511	1.0381162	0.8789298	0.3698376	0.7093304	0.5014005	0.6643364	0.9554853	0.5291816	0.6770078	0.3170608	0.7441902	0.1349818	0.0454627	0.0278431	0.0397949	0.9857145	1.0261943	0.5058465	0.2073690	0.0742648	0.9504530	0.3593439	0.9765143	1.0189333	0.3528291	0.5934370	0.9471174	0.7088835	0.6924459	0.9389748	0.1693145	0.9652407	0.6944685	0.9896016	0.8468074	0.9725676	0.7510384	0.4933329	0.8629868	0.5479016	0.6498420	0.9918047	0.2928824	0.0996008	0.0930193	0.1341944	0.9444686	0.4343033	0.2530563	0.8190853	0.7273900	0.5303985	0.0212224	0.5550798	0.0597976	0.2766129	0.9414629	0.0406318	0.9981455	1.0057917	0.7290739	0.5464706	0.4127310	1.0297386	0.6954680	0.7591189	0.1987060	0.5802938	0.7330439	0.9742818	0.9530678	0.9849136	0.4696643	1.0104725	0.8430974	0.5921235	1.0509849	0.3832168	1.0116485	0.8397123	1.0866899
600	0.6756166	0.9524377	0.3793195	0.4459533	0.9465071	0.3229826	0.8845807	0.3995663	0.3505223	0.3579254	0.7278402	0.1825612	0.1485819	0.1269628	0.0503970	0.6577261	1.0641526	0.8684413	0.7139197	0.9859002	0.7328081	0.3605084	0.7051023	0.4879658	0.6179410	1.0375727	0.5478295	0.5603736	0.2862960	0.7889188	0.1547942	0.0373064	0.0246537	0.0333756	0.9680591	1.0737623	0.4881886	0.2045297	0.1030661	1.0177718	0.3687725	0.9886887	1.0527084	0.4667645	0.6350396	1.0530862	0.7190792	0.7134356	0.9775672	0.1811231	0.8259251	0.6255032	0.8793324	0.9370690	0.9272937	0.7098273	0.5712540	0.9628105	0.4906081	0.6459576	0.8883921	0.6909738	0.1753820	0.2081026	0.1509854	0.9876459	0.4526437	0.2549840	0.9706253	0.7617699	0.5517294	0.0152118	0.5023864	0.0387948	0.3313291	1.0726381	0.0509358	1.0187084	0.9699007	0.5920664	0.4839072	0.4686048	1.0075800	0.6066110	0.7959028	0.2543275	0.5932525	0.8389933	0.8840232	0.8782187	0.9316774	0.6113686	0.8984597	0.7569128	0.6251017	1.0086958	0.4356734	0.9643690	0.7788970	0.9300242

0	0.6303648	0.9744907	0.4000774	0.3837450	1.0432400	0.3430755	0.9645745	0.3686762	0.3461078	0.2368250	0.6699233	0.1482930	0.1443505	0.1991619	0.0411861	0.6850727	0.9836155	0.8986913	0.6749470	0.9488641	0.8783263	0.3962567	0.7490521	0.5238361	0.6668084	0.9533920	0.5210334	0.6342852	0.3374570	0.7601845	0.2404953	0.0524977	0.0312564	0.0565411	0.9952580	0.9439881	0.4151219	0.1599059	0.0972189	0.9989244	0.6101543	1.0956345	0.9921374	0.4950001	0.6853988	0.9904593	0.6723863	0.7095254	0.9317822	0.0779304	0.7477621	0.7221476	0.8842583	0.8758654	0.9550245	0.7387685	0.5701916	0.9786842	0.5297997	0.6569640	0.5140837	0.9221742	0.4130556	0.4449989	0.1318197	1.0037402	0.5346296	0.2535749	0.9401613	0.7558478	0.6723154	0.0175296	0.6506349	0.0366957	0.5931025	1.1062301	0.0637078	0.7992746	0.8710626	0.2059292	0.5277926	0.4723264	1.0680928	0.5568099	0.7455536	0.2337707	0.5706815	0.7377651	1.0177310	0.9885270	1.0660626	0.5923858	1.0559661	0.8204313	0.7045193	1.0047273	0.4442501	1.0548012	0.7840620	0.9725773
