YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
-0.14089725706508044	-0.08813718653568922	0.11305006407431453	-0.08994677747093104	-0.5835553570391303	0.27524859831550436	0.41984133791174705	-0.011228709877165717	-0.025792713172820107	0.21767099539689727	-0.1097819639192599	-0.11762664415223688	-0.08843706174715717	0.1012951603821216	-0.1979680901989495	-0.2539847018185809	-0.5007288747257512	-0.05591413715132483	-0.023956082824066204	-0.45478481812973415	0.33215262250788735	-0.11981854045882931	-0.19592640307004852	0.2298959506398722	-0.34529535561294866	0.15868910630656238	0.4642578954143394	-0.41623280882794983	-0.03313241154817645	-0.42020408685925786	-0.1316404106271564	0.1292095470361905	-0.10048642139268758	-0.010307225788579785	0.4332816576916526	-0.13767281242089993	-0.2129141174871993	0.16947543588262684	-0.37627769066465566	0.0414413888979171	0.2544808522853975	0.008208361368500294	0.16654277930021272	-0.4058361049233842	-0.13930406896714326	-0.19955073921296354	0.3710264368238631	0.18129876285460628	-0.10952280530876439	0.277027646566877
0.2651299512955896	-0.13820784098592795	0.1465046865036246	0.17265048430862817	0.2376703163857943	-0.028490109766119907	0.3435588495987675	0.07256639475744397	0.13313204452757435	-0.2559449727292714	-0.14649068213411348	-0.4882014716470485	0.058608478309792836	-0.041612780393523716	0.2539914892484144	0.12895678847397263	-0.37765155156967983	-0.21817837188619105	-0.24554714461453356	-0.3801473237826363	0.377407808312709	0.03746702565607418	-0.07462813777181614	0.16543689817701332	0.1713254492681994	0.21870992880779977	-0.5092209300506765	0.23681502598287524	0.12413725546553334	0.17482213879013087	-0.12780698133598392	-0.01128134574275272	0.04616658301329208	0.23521016761745744	0.37491532249602216	-0.17621857268869442	-0.2236299732636992	0.09060392726766081	0.04776501506442699	-0.05586976125739454	0.2508475029546467	-0.07187728655103581	0.055485058427892635	0.06658789424782248	-0.16939196881330787	-0.3480516318294315	0.12485037005931661	0.24289227671452265	-0.5073036784116747	-0.16968696680544867
0.7061514564059036	-0.1147451456382446	-0.029343972234116514	0.059059005999496025	0.0893793348998193	-0.5038862592461124	-0.06092929752461264	-0.14309567896904116	0.13062214036450895	0.05550303830079255	0.0036070259126466746	-0.24510849682328936	0.1489091895908983	-0.1624695353322956	-0.02429059844283971	0.24813433921598263	0.6476522665595784	-0.25554761180619123	-0.10848484895715994	-0.23291057586942687	0.13083938629569006	0.3065426392978552	-0.06444527475867658	0.03589019660712405	-0.471201310716928	-0.20350267050585655	-0.21870913667920547	0.16446924413664524	-0.02013836874665835	-0.1899170836858801	-0.02306574539120781	0.5048973929720276	-0.039996645393412654	0.09812272409247369	0.20338970956626834	-0.14081175161369366	0.0354021796916547	-0.015846529706974408	-0.372261789495424	-0.07545927045641942	-0.09543045846606403	-0.06684414690816896	0.41208460594141555	-0.07763740311367252	0.22449629582866892	-0.32640408614439126	0.7017872805024982	0.11471807608259361	-0.16150571395262267	-0.06751581484615553
-0.3901567439656985	0.3733413035667843	-0.2009298486233904	-0.48770736121160313	-0.2693668057701236	0.021219261169107426	-0.055837510177792024	-0.12939810782786093	0.1209047987454008	0.10971398623306866	-0.5408074443429659	0.3760033080578935	-0.27297276161487466	-0.1077997811175969	-0.010126731728640169	0.27487521067740417	0.24334110216631433	0.4488816844209663	0.3674366283793647	0.1147672414387303	-0.1433065960901508	-0.5628044852939006	-0.048538722996536825	-0.418529583847203	-0.07859868993168223	-0.23462784680245397	-0.10921337034066268	0.10640180291300695	-0.08639080608714186	0.2649074371692201	-0.376727820925993	0.17548948888224963	-0.07314857407012032	0.2179757818325116	-0.2055355267618961	0.1916165391282749	-0.4032509646153773	0.4777394054022685	0.31075680501289915	-0.13654763158964678	0.3923441916825348	-0.12236684048866157	0.39950629419353134	0.1549621295635	-0.04979706439835924	-0.10571854841475886	-0.20884660511885603	0.5933198386775682	0.08370909245073906	-0.0034564432715360627
0.31047085114617895	-0.22865658330780925	-0.1303884205780241	-0.15807997176239086	0.2492524785524978	0.049620568112916874	0.06252169671151528	0.5805855510772245	0.09048798475364458	-0.11534694916798789	-0.3450524986712541	-0.4506439953745926	0.17502854153173883	-0.02446924527001943	0.10278572745023018	0.270315163604131	0.30760386900812237	-0.13959099738049635	0.06282752123774922	0.21652786735145446	-0.23561772367803394	0.6329002257853809	0.09219683354434163	0.18748583356975637	0.2870538780000294	0.14955416205628658	0.3892085862726417	-0.22597245932685878	-0.09850389788148282	0.03688301847128633	0.240471911260324	-0.42193933492934554	-0.19975925267863415	0.5185834009602152	0.165612072665499	-0.18582902021971084	-0.015329853506165208	0.17283036555371697	-0.025243040243991082	-0.30410747770681346	-0.04865785078175034	-0.34592487295188346	0.04171284112399293	0.006568181995788173	0.30161049014872937	0.5579806743827929	-0.3797518965072936	0.15583989704820508	-0.2488691393179401	-0.34513295895947504
-0.09717402975984749	-0.3406387797465538	-0.1576053913238689	0.1689118703895201	-0.03178712290080475	-0.04579142457503453	-0.555666865442767	-0.34802056328327236	-0.1000231241899756	0.5720066389682095	-0.1793801406932766	-0.10754798711132701	-0.25899128107186675	0.32170381239001616	0.0483466983797401	-0.25653860483995894	0.020392823924788483	0.2391835949618073	0.2992539530229217	-0.20835130852021644	0.15858015136257766	-0.09006370019347262	0.19005807615728768	0.01718308138838606	-0.356170758555569	-0.03084789300793293	0.22714599343977032	0.2223298378229876	-0.10758117485960274	0.08992122160346042	-0.04992999946435316	-0.11512194827174499	-0.2583953637922373	-0.1441090498672643	0.13424162603021653	-0.4120399712963451	-0.09654424599093298	-0.34007445118398644	0.08077673857697888	-0.3992482057813558	-0.19242678105592842	0.00441279766869323	-0.04152820276712932	-0.1845906566616516	0.4525000589369178	-0.16103113366997587	-0.17432789984020258	0.06473534457344995	0.031025964187828825	-0.053609992157759
-0.09501805178614993	0.909348503190418	-0.30763442501593413	-0.17884892015554762	-0.7623143641053204	0.5206670932950337	0.28426162002556343	-0.13809532664613614	0.1249625695415142	-0.03736727947784948	0.04004479581646156	0.5754779890606135	0.11783710417718345	0.12394222679736026	-0.11233890576601242	0.06750125046379943	-0.22671138801680993	0.3654643192064531	0.39859009748773716	0.13144826771915655	-0.05056444146477464	0.4414908259796232	-0.28108201870314337	0.011048617751827796	-0.11407930801945541	-0.057484351188442535	0.25124680213005957	0.21822648882163243	0.009900241661969027	-0.25677635890816064	-0.0021199630778768845	0.055428109258543176	0.13963491147137616	-0.019177795181889216	0.15445444118572652	0.0591304384513237	0.06403385242506672	-0.12843882822871697	-0.24307717177716792	0.04706302518916927	-0.07330236090683843	0.16440556087197966	0.2556721909487342	-0.4462506222147634	0.002180171010684239	0.25964197551996215	-0.19424210232800904	0.09848980434641953	-0.031837958896244946	-0.24755927841787434
-0.17108264087479327	0.055447314943415614	-0.15574331394811225	-0.2830468306788389	0.23712548738739514	-0.3552809992880081	-0.05373224678031577	0.008708042051008526	0.21069401053455272	0.017994800549156316	-0.06192547037203195	0.1899722769188474	-0.36124895597129364	-0.0701808858089245	-0.059096979413472965	0.021010991622200277	-0.0413495535326681	0.045603997308586816	-0.18372085515715178	-0.3064321540246039	0.17814101320501408	-0.11407874015330025	0.26959973024525236	-0.25346643552003095	0.5107666388629722	0.2425943746530598	0.4598157666553935	-0.30301889612001065	0.24344349192748674	-0.08963926248514456	0.07318614108675899	0.27787681652329516	-0.12790187146835147	-0.013555755198985284	-1.5706389840804326E-4	0.08297695929100042	0.1457303034400308	-0.07319500131769882	0.3365543032262564	0.05630878625681671	0.06103896849067917	0.023512608578043576	0.17386331155105963	-0.6391162303534057	0.3325400881035964	-0.4548620310257954	-0.16563473799777012	0.3361795005959719	0.11461238734335771	0.044427251975826094
0.272550658834051	0.6887393516317244	-0.4942518460462619	0.0886505363192875	0.04336908078133617	0.12354947259667122	0.1930784375780237	-0.26803285983665254	0.5880765896669197	-0.12339791051524142	-0.6443404807885079	-0.1080764317843386	-0.19467181995281604	0.19144304631684017	-0.07010785902834674	0.22160502245588545	-0.25898921306082845	0.07270784778063297	0.2872501823684363	-0.29033811998004233	0.4832731371588862	0.17504560236700387	0.03429741127001887	-0.07578772624198815	-0.2343154600923685	0.025472949608153758	-0.09494219768220181	-0.34477033632291704	0.03706815591271191	-0.020204067483451726	-0.5229224144712213	-0.046706296237716535	0.10550410893301387	-0.15170934289887406	0.3841974781248777	-0.11870547177435194	0.018404580900115177	-0.029517152702043564	-0.2976789553097074	-0.02413478196775715	-0.4693045379232009	-0.15584666076411247	0.24383075899596268	-0.2296178024536703	0.15598401203649478	-0.22964130151947937	-0.1805787250294568	-0.0816883128023429	0.21387422048262122	0.29155843191050107
-0.34718368157090623	0.603353579815958	-0.19352233602497726	-0.5968663971143655	-0.11966224861717603	-0.4602160472394883	-0.16223689320641801	-0.3661753603714917	-0.006069824665309044	0.2675723847531232	-0.21474519969168626	0.16202185657357848	-0.5555477006252368	-0.015817866405474446	0.24128473589779492	-0.005493406533406682	0.12743600445673364	0.4793997267119158	-0.2810877461507114	-0.17960444435044978	-0.18881442442251248	-0.04105897619912216	0.07550400498879074	-0.6451556503634371	0.1783063007602167	0.11220267881326669	-0.23373693993879396	0.053836496795686285	0.019281016187539416	-0.03407194735439761	-0.10528559074890118	0.24405447363636143	0.40271932508181646	0.09876466673564294	0.3799494959391267	-0.19590768116033166	0.17945251437204057	0.1499749506251049	-0.10028459353964986	0.11019488593151976	0.018524349599482154	-0.05517172068315565	0.5412856445376896	0.0064226783328339265	-0.36650754239781136	0.27265231301444803	0.13256573962847604	-0.14052509209141714	0.09753420413386261	-0.011936167331642268
-0.048235964588766105	0.20897616950731243	-0.8724957674539551	0.24940818654381697	0.3135073608177696	-0.1229005499209306	0.035768898238235376	0.23096547374763818	0.015963465387073977	0.3900677616191183	0.12395487769752543	0.20967354185086182	-0.030102713531432516	0.44574391804865027	-0.17392092072089863	-0.04553489265085382	0.2687604751078935	0.4632072290993451	0.28866126185825236	-0.22893671497431484	0.028027586377112453	0.1641481673330556	-0.31376181493467076	-0.006243325622219979	-0.20811406391666584	-0.6028809626559842	0.12736929659721724	0.21011779225368823	-0.11791079923068232	0.09170997054264103	-0.20709857875619528	-0.19053878971294044	-0.3170944075682873	0.47698094788732864	0.3064868401628769	0.02482898958768877	-0.2402919122462457	0.08806575591830967	-0.06846951426231776	-0.31217168483633667	0.07937754206444403	0.2255579296358736	0.09189807299590347	0.30110368687907035	0.19997964406933905	0.47996639606585784	0.07252744791784824	-0.28780547366457593	-0.1724275973185998	-0.03733276888621771
