"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.6540198	0.9992524	0.4298297	0.4201106	1.0000000	0.3542693	0.9579786	0.3624126	0.3468699	0.2252728	0.7061077	0.1733310	0.1195231	0.1514214	0.0590937	0.7520762	0.9999463	0.8375885	0.6563327	0.9031544	0.8284126	0.4052072	0.7834262	0.4737991	0.6872430	1.0000000	0.5357085	0.5577493	0.3178225	0.7283032	0.2376104	0.0409769	0.0329625	0.0378535	0.9932044	1.0000000	0.4509180	0.1698524	0.0728972	1.0000000	0.5455387	1.0000000	1.0000000	0.4710318	0.6212892	1.0000000	0.6849766	0.6735702	0.8976600	0.0608821	0.7695363	0.6437400	0.9327701	0.9168801	0.9990809	0.7165868	0.5119921	0.8958286	0.4927080	0.6798383	0.5414491	0.8877652	0.4170716	0.4258241	0.1168944	0.9949602	0.4794359	0.2069423	0.8667427	0.7379937	0.6289682	0.0147816	0.6639527	0.0461495	0.5046389	0.9999874	0.0463550	0.8365629	0.8844550	0.2096202	0.5381445	0.4510997	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9843279	1.0000000	1.0000000	0.5818468	1.0000000	0.8105771	0.7241028	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
50	0.6203772	0.9992328	0.5541467	0.3536162	0.9639827	0.3555271	0.9733543	0.3623346	0.3465269	0.2267573	0.7066606	0.1733330	0.1198793	0.1521627	0.0379963	0.7523278	0.9999463	0.8376113	0.4360627	0.8985371	0.8283943	0.2920120	0.7478450	0.4736860	0.6874413	1.0000000	0.5871953	0.5497893	0.3178558	0.7283032	0.2408278	0.0229045	0.0201720	0.0378535	0.9932044	0.8989875	0.4472759	0.1198884	0.3347884	1.0000000	0.5538637	0.5585537	1.0000000	0.6258189	0.6212892	1.0000000	0.8102800	0.6733755	0.8976600	0.0620310	0.7677467	0.7192389	0.9517956	0.9147561	0.9989439	0.7192335	0.4195089	0.5781261	0.4900995	0.7257539	0.3606660	0.8067023	0.5207160	0.6222399	0.1182469	0.8268231	0.4793851	0.2069153	0.8665953	0.7382977	0.6295303	0.0114764	0.6647176	0.0461507	0.5201088	0.9999885	0.0463524	0.8281480	0.8737243	0.2001951	0.5380802	0.3341267	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7091023	0.9843291	1.0000000	1.0000000	0.5818468	1.0000000	0.8563484	0.7309164	1.0000000	0.3232440	0.8226541	0.8112800	0.9771390
100	0.6207157	0.9991239	0.6955804	0.3022265	0.9179526	0.3633971	0.9831132	0.3626252	0.3360616	0.2336456	0.7101978	0.1733463	0.1222352	0.1565348	0.0188222	0.7540355	0.9999463	0.8377584	0.2082163	0.8676462	0.8283206	0.1742349	0.7194585	0.4719353	0.6903877	1.0000000	0.6395661	0.5042950	0.3183309	0.7283032	0.2603706	0.0096581	0.0086368	0.0378535	0.9932044	0.7953251	0.4312441	0.0619012	0.5515102	1.0000000	0.6080483	0.3712901	1.0000000	0.8055905	0.6212892	1.0000000	0.9085977	0.6706245	0.8976600	0.0683843	0.7587456	0.8140327	0.9684542	0.9021201	0.9972020	0.7369921	0.3066516	0.2608956	0.4796688	0.7717287	0.1735477	0.7583708	0.6688997	0.8252225	0.1304283	0.6269149	0.4786888	0.2065865	0.8644019	0.7418989	0.6363642	0.0084810	0.6748026	0.0461671	0.5958715	0.9999925	0.0463399	0.7727926	0.8026255	0.1647315	0.5365738	0.2111638	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7053916	0.9844096	1.0000000	1.0000000	0.5818468	1.0000000	0.9162817	0.7638752	1.0000000	0.2225626	0.5984174	0.7769056	0.9573636
150	0.6547563	0.9990005	0.7731397	0.2824153	0.8881752	0.3761837	0.9855546	0.3656070	0.2316340	0.2413581	0.7161138	0.1733693	0.1263545	0.1632837	0.0103701	0.7570781	0.9999464	0.8380095	0.0905463	0.8126428	0.8282414	0.1140327	0.7146795	0.4672701	0.7006560	1.0000000	0.6656400	0.4433767	0.3200536	0.7283032	0.2907244	0.0050703	0.0034274	0.0378535	0.9932044	0.7413785	0.4080262	0.0283412	0.6361860	1.0000000	0.6965279	0.3205290	1.0000000	0.9096527	0.6212892	1.0000000	0.9446021	0.6614176	0.8976600	0.0773367	0.7481708	0.8739723	0.9756921	0.8832108	0.9900593	0.7685464	0.2372516	0.1062339	0.4739634	0.7923383	0.0751774	0.7453734	0.7799318	0.9270852	0.1625225	0.5070303	0.4762630	0.2055409	0.8564656	0.7518315	0.6555347	0.0076072	0.7051027	0.0462208	0.6846890	0.9999959	0.0463245	0.6766814	0.6808345	0.1312583	0.5306956	0.1485382	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7011691	0.9849168	1.0000000	1.0000000	0.5818468	1.0000000	0.9561820	0.8031620	1.0000000	0.1752856	0.4555930	0.7075211	0.9490034
200	0.6875313	0.9989436	0.8091145	0.2757746	0.8721316	0.3886478	0.9861441	0.3721430	0.1141429	0.2464898	0.7220947	0.1733930	0.1306701	0.1695984	0.0073663	0.7603256	0.9999464	0.8382663	0.0392526	0.7556706	0.8281865	0.0885620	0.7228216	0.4620446	0.7186727	1.0000000	0.6763682	0.3973441	0.3234080	0.7283032	0.3193815	0.0037495	0.0014085	0.0378535	0.9932044	0.7173487	0.3871629	0.0122349	0.6637233	1.0000000	0.7793097	0.3069278	1.0000000	0.9596037	0.6212892	1.0000000	0.9545814	0.6458778	0.8976600	0.0851406	0.7424225	0.9054306	0.9783768	0.8643893	0.9763811	0.8023302	0.2016796	0.0439368	0.4802263	0.7970742	0.0322032	0.7425579	0.8444930	0.9683741	0.2112893	0.4456541	0.4720959	0.2039218	0.8414705	0.7657451	0.6825288	0.0081291	0.7495684	0.0463124	0.7459727	0.9999975	0.0463135	0.5798342	0.5640919	0.1111801	0.5199875	0.1240663	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.6983163	0.9861567	1.0000000	1.0000000	0.5818468	1.0000000	0.9783404	0.8317737	1.0000000	0.1568754	0.3801298	0.6244098	0.9460262
250	0.7091851	0.9989433	0.8263032	0.2736486	0.8641927	0.3980171	0.9868037	0.3806335	0.0790529	0.2491399	0.7267929	0.1734116	0.1341254	0.1741883	0.0064659	0.7629861	0.9999464	0.8384667	0.0183841	0.7113591	0.8281554	0.0786973	0.7345639	0.4583996	0.7401748	1.0000000	0.6804008	0.3708094	0.3279328	0.7283032	0.3406555	0.0033990	0.0006690	0.0378535	0.9932044	0.7072600	0.3725266	0.0051588	0.6720692	1.0000000	0.8385185	0.3032847	1.0000000	0.9815591	0.6212892	1.0000000	0.9562627	0.6280926	0.8976600	0.0905587	0.7420268	0.9205460	0.9793147	0.8473667	0.9610388	0.8302132	0.1849127	0.0210141	0.4935887	0.7955846	0.0149931	0.7421628	0.8772782	0.9837419	0.2635256	0.4137328	0.4674304	0.2024203	0.8218536	0.7792063	0.7085012	0.0092968	0.7931828	0.0464199	0.7800104	0.9999978	0.0463083	0.5063589	0.4818286	0.1010988	0.5063110	0.1175205	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.6968269	0.9878907	1.0000000	1.0000000	0.5818468	1.0000000	0.9896565	0.8485015	1.0000000	0.1502992	0.3436506	0.5513722	0.9450385
300	0.7214427	0.9989658	0.8356384	0.2729795	0.8604496	0.4040412	0.9877092	0.3888911	0.0724603	0.2503139	0.7299710	0.1734241	0.1364692	0.1770580	0.0062617	0.7648411	0.9999465	0.8385990	0.0101626	0.6822740	0.8281394	0.0750639	0.7449175	0.4564843	0.7603357	1.0000000	0.6818385	0.3575973	0.3326189	0.7283032	0.3543914	0.0033099	0.0004045	0.0378535	0.9932044	0.7031336	0.3636490	0.0022054	0.6745200	1.0000000	0.8751078	0.3023090	1.0000000	0.9907308	0.6212892	1.0000000	0.9558370	0.6122003	0.8976600	0.0938460	0.7446171	0.9274450	0.9796338	0.8326934	0.9482930	0.8498943	0.1773726	0.0130145	0.5071121	0.7931546	0.0083847	0.7422415	0.8927043	0.9893212	0.3090385	0.3937006	0.4636387	0.2017105	0.8017747	0.7895972	0.7282909	0.0105631	0.8267081	0.0465184	0.7973637	0.9999973	0.0463083	0.4590943	0.4331090	0.0963971	0.4916754	0.1182731	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.6961581	0.9896132	1.0000000	1.0000000	0.5818468	1.0000000	0.9951691	0.8572011	1.0000000	0.1480621	0.3269112	0.4992364	0.9447220
350	0.7278565	0.9989901	0.8412492	0.2727704	0.8587378	0.4075343	0.9886209	0.3955520	0.0714257	0.2507788	0.7319208	0.1734315	0.1378918	0.1786843	0.0062510	0.7660021	0.9999465	0.8386770	0.0069719	0.6651566	0.8281318	0.0737666	0.7523273	0.4556452	0.7764177	1.0000000	0.6823335	0.3515643	0.3365812	0.7283032	0.3624878	0.0032879	0.0003109	0.0378535	0.9932044	0.7014666	0.3587392	0.0010130	0.6752284	1.0000000	0.8958020	0.3020476	1.0000000	0.9944381	0.6212892	1.0000000	0.9551527	0.6001991	0.8976600	0.0956647	0.7479444	0.9304901	0.9797410	0.8209624	0.9396642	0.8624386	0.1740795	0.0103183	0.5173533	0.7914801	0.0058879	0.7423558	0.8996307	0.9913679	0.3456896	0.3778123	0.4613956	0.2020236	0.7846789	0.7965135	0.7412433	0.0116185	0.8488168	0.0465940	0.8059294	0.9999962	0.0463119	0.4317000	0.4071209	0.0942766	0.4775621	0.1215219	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.6958858	0.9909964	1.0000000	1.0000000	0.5818468	1.0000000	0.9977767	0.8614210	1.0000000	0.1473241	0.3194878	0.4669944	0.9446225
400	0.7310690	0.9990086	0.8447150	0.2727052	0.8579709	0.4094184	0.9893674	0.4002667	0.0712772	0.2509451	0.7330384	0.1734357	0.1386904	0.1795457	0.0062773	0.7666751	0.9999465	0.8387195	0.0057410	0.6558128	0.8281282	0.0733125	0.7570093	0.4553211	0.7878684	1.0000000	0.6824998	0.3489519	0.3394505	0.7283032	0.3669624	0.0032825	0.0002779	0.0378535	0.9932044	0.7007970	0.3561861	0.0005427	0.6754313	1.0000000	0.9068372	0.3019776	1.0000000	0.9959027	0.6212892	1.0000000	0.9546422	0.5921552	0.8976600	0.0966044	0.7508104	0.9318031	0.9797768	0.8123880	0.9349812	0.8698934	0.1726689	0.0094316	0.5239448	0.7906310	0.0049450	0.7424319	0.9026433	0.9921419	0.3757678	0.3636136	0.4606195	0.2031327	0.7721726	0.8006701	0.7488890	0.0123664	0.8620096	0.0466450	0.8100920	0.9999948	0.0463176	0.4169086	0.3941650	0.0933393	0.4650184	0.1251852	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.6957820	0.9919659	1.0000000	1.0000000	0.5818468	1.0000000	0.9989861	0.8633799	1.0000000	0.1470856	0.3162742	0.4489656	0.9445915
450	0.7326377	0.9990207	0.8468149	0.2726849	0.8576323	0.4103823	0.9899047	0.4032997	0.0712569	0.2509979	0.7336482	0.1734378	0.1391139	0.1799802	0.0063006	0.7670436	0.9999465	0.8387415	0.0052668	0.6509856	0.8281266	0.0731554	0.7597286	0.4552072	0.7953725	1.0000000	0.6825547	0.3478562	0.3412993	0.7283032	0.3693194	0.0032812	0.0002663	0.0378535	0.9932044	0.7005289	0.3549141	0.0003602	0.6754890	1.0000000	0.9124786	0.3019589	1.0000000	0.9964715	0.6212892	1.0000000	0.9543311	0.5872140	0.8976600	0.0970645	0.7528653	0.9323596	0.9797887	0.8066129	0.9332325	0.8741082	0.1720726	0.0091453	0.5277719	0.7902888	0.0045857	0.7424739	0.9039228	0.9924458	0.4020227	0.3505086	0.4608235	0.2045978	0.7642083	0.8029923	0.7530862	0.0128391	0.8693626	0.0466762	0.8120878	0.9999936	0.0463236	0.4093216	0.3880030	0.0929317	0.4546810	0.1283966	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.6957444	0.9925865	1.0000000	1.0000000	0.5818468	1.0000000	0.9995395	0.8642637	1.0000000	0.1470096	0.3149075	0.4395871	0.9445820
