"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.5095156	0.7304575	0.2994287	0.2978937	0.6966604	0.2894309	0.7320693	0.2438966	0.2650727	0.1248160	0.4383689	0.1221167	0.0878818	0.0787077	0.0614461	0.4911343	0.8007159	0.6553759	0.4711512	0.5221882	0.6294443	0.3401326	0.7174162	0.3126570	0.4541244	0.7793717	0.4466973	0.3319383	0.2205841	0.4784241	0.1324786	0.0269532	0.0232070	0.0490163	0.7758943	0.6312039	0.3780559	0.1030644	0.0654315	0.6658096	0.3977804	0.7197886	0.8091373	0.3679959	0.3905118	0.7182135	0.3837358	0.5529198	0.5551478	0.0909250	0.5790677	0.4719214	0.6334628	0.5883144	0.7083661	0.5032588	0.4058280	0.5464895	0.4680510	0.5152893	0.3710666	0.5476928	0.3269039	0.3510266	0.1111866	0.7065976	0.2935915	0.1651551	0.6751053	0.5833740	0.4998212	0.0071758	0.4167486	0.0266873	0.3753501	0.7285158	0.0259049	0.6554674	0.6036899	0.1852498	0.3843932	0.3172656	0.6748504	0.4465408	0.4829523	0.1577620	0.4436094	0.5124477	0.6975220	0.7386887	0.7141214	0.4756240	0.8293849	0.5019479	0.5283506	0.6970390	0.3594447	0.7425153	0.5241674	0.6964649
50	0.3493583	0.6656752	0.3992140	0.1544399	0.6235898	0.2487023	0.6641958	0.2479204	0.2516016	0.1657433	0.5770436	0.1310954	0.0615726	0.0880628	0.0333846	0.5146872	0.7677860	0.6612142	0.2685326	0.5349912	0.4952630	0.1928579	0.4583884	0.2507127	0.4302122	0.6334323	0.3331388	0.3569545	0.1321429	0.5870643	0.2205987	0.0064380	0.0099671	0.0074600	0.6036914	0.5842794	0.3459468	0.0641969	0.2456814	0.7694814	0.3828539	0.3560600	0.7093817	0.4507297	0.4969784	0.6975359	0.6629609	0.5138422	0.6129525	0.0233925	0.4324786	0.5356685	0.6936683	0.6829199	0.8948166	0.3579682	0.2985713	0.3633001	0.2812009	0.4866508	0.3392572	0.6516555	0.4141525	0.5596093	0.0659916	0.6776509	0.3563707	0.1439607	0.5237519	0.5121972	0.4695848	0.0059928	0.3793756	0.0224825	0.3166614	0.6793598	0.0171383	0.4814956	0.6626016	0.1324877	0.2595860	0.1935019	0.7259307	0.4550227	0.5927034	0.1407491	0.3720063	0.5550461	0.7237597	0.6665094	0.6576042	0.4094746	0.7370707	0.6669742	0.5539325	0.7545965	0.2376232	0.5959898	0.5698511	0.6767008
100	0.3887504	0.7502116	0.4479987	0.2144102	0.5711529	0.2610622	0.5818293	0.1905563	0.2084003	0.1322164	0.5488634	0.0993813	0.0905022	0.1037953	0.0251300	0.4394387	0.7629291	0.6666084	0.1211959	0.6252663	0.5236594	0.1589515	0.4459707	0.3096327	0.3973447	0.7816895	0.3757943	0.4026347	0.2198699	0.5385900	0.2282889	0.0109344	0.0062448	0.0244061	0.6419604	0.5202173	0.3380842	0.0442849	0.4570073	0.7599649	0.4815617	0.2994545	0.6806164	0.7647701	0.3663229	0.7437697	0.6487318	0.5854431	0.5623782	0.0453132	0.4118400	0.5373510	0.7313314	0.6532513	0.7283896	0.4296430	0.1878596	0.1299107	0.3717977	0.4838884	0.1081488	0.5273862	0.4708602	0.6488625	0.0521632	0.5394278	0.3605819	0.1111372	0.6633407	0.4187663	0.3831290	0.0048566	0.4195562	0.0620407	0.3912054	0.5701344	0.0170894	0.4019275	0.5779122	0.0929742	0.3857517	0.1493732	0.6670960	0.3897098	0.6322832	0.1251274	0.4340225	0.5555107	0.6942067	0.7903829	0.7242861	0.4351189	0.6076709	0.6616810	0.5128435	0.6286671	0.1317455	0.4065724	0.5614754	0.5589508
150	0.5093499	0.7644229	0.5681892	0.2100297	0.6512380	0.3218730	0.7685499	0.1668522	0.1959937	0.1137050	0.5205032	0.1409243	0.0625666	0.1302758	0.0061267	0.4522585	0.6789659	0.5910248	0.0865410	0.5514560	0.5456835	0.0713974	0.5263362	0.3103798	0.4110161	0.5039562	0.4223041	0.4403759	0.1721394	0.5291798	0.2246049	0.0225059	0.0073153	0.0536531	0.6439852	0.5386710	0.2944487	0.0401206	0.3764336	0.8381378	0.5612659	0.2755378	0.6566086	0.6624704	0.5496910	0.6166446	0.6521489	0.6076336	0.5246150	0.0571423	0.5341216	0.6048075	0.7691543	0.5031743	0.6170479	0.5683795	0.1294570	0.0343404	0.2843752	0.5343127	0.0631671	0.5322025	0.4589143	0.6051564	0.1056274	0.3349744	0.3536819	0.2050230	0.5784966	0.4707947	0.4218276	0.0058410	0.5314089	0.0417064	0.4994735	0.6742290	0.0433311	0.4292243	0.3971793	0.1013739	0.3645887	0.1287408	0.6847499	0.4001601	0.5434226	0.2383126	0.3924823	0.5548506	0.6998936	0.5734789	0.7323648	0.4235905	0.7329102	0.5586503	0.6769379	0.7008137	0.1367335	0.4046972	0.4939664	0.6862161
200	0.5486844	0.6186889	0.5899705	0.1752858	0.6641793	0.3256934	0.6727541	0.1884678	0.0773433	0.1583501	0.4780078	0.1428677	0.0636279	0.0960166	0.0066071	0.4041100	0.6695264	0.4544416	0.0288148	0.4877405	0.5974665	0.0576584	0.4429306	0.4116660	0.3840952	0.7670647	0.5048741	0.3390047	0.2027164	0.4789968	0.1885061	0.0014807	0.0021344	0.0486859	0.7380912	0.5278763	0.2962136	0.0210123	0.4272731	0.7243445	0.4826597	0.1549395	0.7201298	0.6350789	0.4331527	0.7366573	0.7260537	0.5659590	0.5424304	0.0750063	0.5417286	0.7163376	0.6697892	0.5621956	0.6952909	0.6103576	0.1485421	0.0105838	0.2801201	0.5482873	0.0294216	0.5199866	0.6513039	0.6400714	0.1399283	0.3756722	0.3783266	0.1939244	0.5598572	0.5574654	0.4004694	0.0056714	0.4429011	0.0255793	0.5561332	0.6499363	0.0251493	0.3762350	0.2966991	0.0573214	0.3025806	0.1198738	0.6653760	0.3815047	0.5228948	0.1285934	0.4064755	0.4311379	0.6564381	0.7130755	0.5364736	0.3496340	0.7025979	0.6249386	0.5297017	0.6361708	0.1210318	0.3223064	0.4522577	0.7539851
250	0.6146777	0.6038817	0.6275113	0.2616057	0.5685275	0.3259301	0.6466678	0.2732169	0.0565170	0.1862302	0.4183763	0.0892583	0.0626855	0.1264148	0.0048161	0.5587276	0.7526756	0.5289331	0.0070912	0.4977999	0.5687716	0.0627421	0.5074488	0.3162583	0.4967620	0.6456981	0.5236985	0.3227647	0.3200896	0.4746993	0.2209143	0.0129010	0.0041974	0.0437912	0.7341040	0.4356059	0.3125683	0.0154095	0.4000831	0.6770841	0.7040286	0.1568585	0.7038589	0.6413911	0.4375119	0.8279246	0.7762161	0.4881584	0.6449332	0.0429174	0.5958939	0.6305345	0.6505132	0.5694758	0.6263030	0.5608434	0.1219631	0.0374762	0.2631782	0.5621774	0.0099350	0.5488046	0.5532611	0.7541925	0.1317042	0.3670400	0.2831488	0.1324676	0.5066788	0.4402580	0.3448033	0.0064066	0.6094731	0.0270092	0.4990848	0.6369801	0.0139886	0.2507614	0.2408460	0.0390662	0.4945578	0.0467276	0.6704595	0.4164313	0.5083300	0.1602383	0.3663034	0.3831144	0.5760575	0.7735375	0.7556716	0.4128982	0.7252582	0.6664011	0.4957164	0.6622609	0.1117834	0.2487364	0.4812266	0.7273910
300	0.4958654	0.8470259	0.6466162	0.2076590	0.5710969	0.3201458	0.6111456	0.2382816	0.0484521	0.1580034	0.5535328	0.0848475	0.0876778	0.1874738	0.0031393	0.5271500	0.6865718	0.5297769	0.0083392	0.4728453	0.5927439	0.0420813	0.5056196	0.3757545	0.4624306	0.5971101	0.4335918	0.2053752	0.2324193	0.4604234	0.1972264	0.0005478	0.0013753	0.0274485	0.7762583	0.4504780	0.2782862	0.0062669	0.5169069	0.7788885	0.5720531	0.1747267	0.5660993	0.7660856	0.4236412	0.6998477	0.7760457	0.4862178	0.7156602	0.0378407	0.4948341	0.5629402	0.7172932	0.5687396	0.6140326	0.4239587	0.1378532	0.0425201	0.2389888	0.6205793	0.0077970	0.5885503	0.6516920	0.7187255	0.1793252	0.2801435	0.3601214	0.1415440	0.5792431	0.5314018	0.4440416	0.0005407	0.4677497	0.0209229	0.6205988	0.7086216	0.0460215	0.3337869	0.3003342	0.1029137	0.3311511	0.0885151	0.6994391	0.3843222	0.5827078	0.1452030	0.3955651	0.4019836	0.6771902	0.6340855	0.6530844	0.4577040	0.7204518	0.7280947	0.5825782	0.6351750	0.1025148	0.1953718	0.4931112	0.7009417
350	0.5200773	0.6780843	0.6499378	0.1641427	0.6305467	0.2654117	0.6950423	0.2900791	0.0419522	0.2626067	0.4713707	0.1070184	0.0670287	0.1695983	0.0137523	0.4817191	0.6135736	0.6273100	0.0074367	0.4600939	0.7472560	0.0503031	0.5839795	0.3880542	0.5288658	0.7754278	0.4485424	0.3328719	0.2042145	0.5140784	0.2183872	0.0001784	0.0032186	0.0186226	0.7259967	0.5436452	0.2993142	0.0051977	0.4017911	0.8150552	0.6245176	0.1604177	0.7108722	0.7065341	0.4264653	0.6879502	0.6566530	0.3848574	0.6808604	0.0603467	0.4614927	0.5944741	0.8017856	0.6571173	0.6490290	0.5855983	0.1204020	0.0044420	0.3779865	0.4782838	0.0063638	0.5522962	0.7046146	0.7692507	0.1981170	0.2307646	0.3448230	0.1042984	0.5548414	0.4666533	0.4606658	0.0224636	0.5770259	0.0112095	0.5337472	0.5537674	0.0327449	0.2170211	0.2772779	0.0573736	0.3313592	0.1216532	0.6670987	0.4053300	0.4915511	0.1434041	0.3885865	0.4633730	0.6854444	0.5422669	0.5664959	0.4138383	0.8631940	0.7892526	0.6330660	0.5679866	0.0779577	0.2732382	0.3163722	0.6420397
400	0.5353943	0.7607004	0.5627373	0.1215151	0.5211671	0.2635214	0.7709536	0.2221708	0.0510516	0.1884264	0.4243223	0.0973852	0.0652719	0.0971352	0.0058868	0.4728460	0.6898604	0.6330773	0.0015467	0.4468354	0.6098235	0.0458620	0.4424207	0.3133155	0.6023680	0.7176132	0.5723540	0.2513379	0.2529492	0.5014305	0.2473588	0.0015083	0.0021066	0.0350349	0.7338963	0.3990306	0.2197712	0.0054379	0.4695499	0.8155762	0.6740159	0.2270636	0.7290909	0.7870255	0.3647694	0.6844750	0.7363283	0.3706014	0.6557333	0.0520916	0.4397750	0.6375534	0.7087903	0.5459649	0.6136053	0.5131740	0.1239516	0.0084769	0.4446955	0.4664050	0.0065031	0.4680981	0.6291117	0.7625466	0.2590189	0.2240296	0.3349355	0.0754235	0.4756342	0.5534523	0.4654423	0.0244256	0.6105349	0.0334203	0.6232830	0.7398915	0.0402687	0.3034830	0.3108565	0.0362195	0.3217923	0.0919546	0.6299600	0.3171232	0.4642900	0.1091034	0.4053192	0.4901488	0.7824124	0.7466542	0.6565727	0.4206391	0.6701416	0.7036007	0.5631914	0.6991691	0.0805750	0.2065082	0.3805813	0.6742601
