"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4904882	0.7414585	0.3075592	0.2897860	0.6635368	0.2521345	0.8855798	0.2397645	0.2851513	0.1390324	0.4687571	0.1086048	0.1071035	0.0808482	0.1085772	0.5178295	0.6563040	0.5089405	0.4737067	0.5437816	0.6554549	0.3734954	0.6267945	0.3498663	0.4936611	0.8378226	0.4415284	0.3760091	0.2640008	0.5334208	0.1716441	0.0378090	0.0328752	0.0377158	0.7257066	0.6538451	0.3348639	0.1154003	0.0427299	0.7580979	0.3807788	0.8453525	0.6934364	0.2155064	0.4530404	0.7724823	0.5198264	0.5151423	0.6516510	0.0369126	0.6570516	0.5169318	0.6094814	0.5335655	0.6976307	0.3980181	0.4390301	0.7028037	0.4344498	0.3867508	0.4228777	0.6362932	0.2420437	0.2486998	0.0850847	0.6288741	0.3013008	0.1570664	0.5735887	0.5413189	0.4333408	0.0122215	0.4017225	0.0320391	0.4094672	0.6706265	0.0295176	0.5591481	0.6029883	0.1652558	0.3734572	0.2873207	0.7404215	0.5221988	0.5432422	0.1070829	0.3701808	0.4379175	0.7462952	0.6156411	0.6947586	0.4800808	0.7233272	0.6576611	0.4465890	0.7341470	0.3560019	0.7434493	0.5871776	0.7203536
100	0.1970540	0.7181442	0.4470928	0.3676768	0.7804038	0.2833452	0.6682907	0.2812340	0.2316633	0.2092991	0.4935771	0.1253284	0.0867807	0.0650737	0.0370993	0.6120377	0.7325661	0.6369490	0.4136611	0.5999801	0.6140044	0.2909238	0.5968506	0.3410368	0.3378991	0.6730896	0.4928848	0.3607248	0.2884004	0.4572517	0.2012677	0.0594322	0.0008087	0.0058345	0.6738643	0.7728784	0.3030389	0.2102608	0.5055478	0.5065583	0.4573450	0.6011175	0.7088632	0.5633268	0.3437857	0.5884837	0.5211649	0.6784242	0.7184335	0.0555055	0.7351966	0.6050737	0.5812261	0.6909235	0.7184436	0.3076273	0.1710636	0.5642946	0.3142307	0.4491548	0.3720790	0.2299530	0.4703021	0.3109975	0.0482639	0.7120764	0.3590177	0.1065414	0.7171345	0.4411667	0.3287548	0.0063062	0.3762093	0.0538487	0.3952683	0.8466666	0.0545921	0.6062205	0.6991368	0.1111621	0.3755198	0.3196658	0.3123584	0.6211644	0.5999660	0.2337060	0.2573788	0.4234681	0.6187509	0.6869432	0.6694714	0.2862618	0.7038431	0.6469503	0.5991803	0.8221688	0.1716844	0.7950297	0.5932497	0.5836834
200	0.1256226	0.6711810	0.6012570	0.3020311	0.7243195	0.2469598	0.6465925	0.2735280	0.2842347	0.2751453	0.5096109	0.1372161	0.0452753	0.0813924	0.0570248	0.4345474	0.6760171	0.5971454	0.4424407	0.5787762	0.7463394	0.2832202	0.5223532	0.3441853	0.5438148	0.6881929	0.5188008	0.3596469	0.1660657	0.5341640	0.2635331	0.0268059	0.0001037	0.0359163	0.7589843	0.6564260	0.4223022	0.0951416	0.5776093	0.5271139	0.4491531	0.6825861	0.8034696	0.6849952	0.3840511	0.8069355	0.5288244	0.5484674	0.6156424	0.1251522	0.6183708	0.6322369	0.7117477	0.6622772	0.7701627	0.2069148	0.0771769	0.6849083	0.2848983	0.5539592	0.1608938	0.1292931	0.5074500	0.3843009	0.0946007	0.8060293	0.3417099	0.2062086	0.6299968	0.4986492	0.5230662	0.0007133	0.4909040	0.0233193	0.4496899	0.7226352	0.0252288	0.4603811	0.5887156	0.0816236	0.3284324	0.3343254	0.5366944	0.7358156	0.7720402	0.3223430	0.1732828	0.3612933	0.6856886	0.6847366	0.7063931	0.4143973	0.6727766	0.6815739	0.5399167	0.7412544	0.1958080	0.7237002	0.6079609	0.7504641
300	0.1623897	0.6564782	0.5288277	0.1986341	0.6990069	0.2725140	0.5501435	0.1716652	0.1769235	0.2666067	0.5134098	0.0866128	0.0465639	0.0857171	0.0583033	0.4717518	0.8507193	0.6989261	0.4368114	0.5307360	0.6036508	0.2626346	0.6100925	0.3635027	0.5471545	0.6535646	0.6330599	0.4018142	0.1580434	0.5312586	0.3032007	0.0228524	0.0003179	0.0202484	0.7730242	0.7723473	0.2863832	0.0855413	0.5767674	0.5443485	0.6449415	0.8071469	0.7439148	0.6945517	0.4234118	0.7241577	0.4881312	0.6417504	0.7049923	0.1861878	0.6197055	0.6680845	0.7325973	0.6468679	0.7233541	0.2309376	0.0612078	0.6930626	0.2658324	0.5384709	0.1360342	0.1724967	0.5583626	0.4445748	0.0738235	0.6468890	0.2775298	0.1327194	0.5918261	0.4748765	0.4350827	0.0005628	0.5164394	0.0620197	0.5328861	0.6539808	0.0400197	0.3626445	0.2720784	0.1019293	0.3196791	0.3802931	0.3808372	0.5421324	0.6180479	0.5996231	0.2476495	0.4803176	0.6410609	0.6292202	0.6563581	0.3581858	0.6426272	0.5595969	0.5729344	0.6171290	0.2295479	0.7687765	0.5782809	0.6792810
400	0.1741566	0.6855236	0.5399999	0.2950598	0.7520544	0.2632900	0.7140527	0.3211243	0.2647529	0.2519501	0.5380921	0.0757798	0.0743225	0.1207073	0.0290502	0.5221099	0.8009552	0.4883215	0.4313506	0.4050721	0.5005487	0.3619343	0.5937379	0.3245470	0.4698132	0.6895961	0.4771030	0.4708775	0.1907208	0.4239496	0.2431048	0.0238349	0.0007341	0.0128679	0.7449921	0.5897695	0.3276953	0.1161934	0.5922518	0.5079875	0.5887518	0.7470415	0.7431737	0.7438727	0.3741598	0.6852363	0.5271134	0.7514538	0.6543192	0.1330481	0.6467677	0.6165678	0.6248684	0.4988820	0.7041017	0.2758791	0.0443789	0.6061558	0.3422367	0.4514571	0.1206442	0.1752678	0.6243232	0.5182904	0.0859604	0.8445055	0.3718742	0.1827937	0.7652671	0.4496374	0.3840771	0.0000205	0.4955013	0.0420504	0.4327589	0.7444212	0.0465836	0.4008093	0.3798087	0.0852487	0.3929260	0.4108244	0.5029154	0.5164394	0.6086991	0.4233630	0.2786599	0.4978541	0.7797026	0.7822201	0.7447540	0.3094878	0.5207672	0.5552249	0.6412684	0.6540338	0.1919999	0.6685367	0.6898496	0.7663241
500	0.2093761	0.6071667	0.4125755	0.3490584	0.7314847	0.2738696	0.7027822	0.3262945	0.2859655	0.2316891	0.4812205	0.1701600	0.0825628	0.0917641	0.0744459	0.5365229	0.6486643	0.5659767	0.2974521	0.5357387	0.5926137	0.2819342	0.5508838	0.3108087	0.4758033	0.6735325	0.7013922	0.5340085	0.2287731	0.4035017	0.2064708	0.0346232	0.0001958	0.0069868	0.6232842	0.7007960	0.3087329	0.2149063	0.6281196	0.5660638	0.7252885	0.7094337	0.7695245	0.6977965	0.5035283	0.4966656	0.6029820	0.7658248	0.6684589	0.1552167	0.7613319	0.4797644	0.6457956	0.5964995	0.8244451	0.2670116	0.0818179	0.6462082	0.3465877	0.3898193	0.0821327	0.1572174	0.6026644	0.3309034	0.0718055	0.7363051	0.3184791	0.1912793	0.6273176	0.5339950	0.5199261	0.0007334	0.5847245	0.0449397	0.5417657	0.7614387	0.0171695	0.3337540	0.2829896	0.0531918	0.4089483	0.4138421	0.4086998	0.5079427	0.6381044	0.3549854	0.2894836	0.4454030	0.5664117	0.7066722	0.7965037	0.4778511	0.8262663	0.7637976	0.5797864	0.7498073	0.1771349	0.5861685	0.6506741	0.6797665
600	0.4247043	0.8236387	0.2710234	0.2892207	0.5736304	0.2365391	0.6984634	0.2746108	0.2964883	0.1371893	0.4563158	0.1747928	0.0755365	0.1109078	0.0494291	0.3866612	0.7302543	0.5281376	0.3563917	0.4943623	0.6738897	0.3846909	0.4910354	0.3515815	0.3972879	0.6625170	0.4702293	0.4460124	0.1923055	0.6172474	0.1829496	0.0472147	0.0114431	0.0493272	0.7119687	0.6602818	0.3988011	0.1177421	0.0981893	0.7505646	0.6470282	0.7217571	0.7719645	0.3782169	0.5221191	0.7523688	0.4403863	0.5177127	0.5727645	0.0620025	0.6117208	0.5675286	0.8013718	0.7646652	0.7259851	0.5749755	0.2733011	0.6614956	0.2127601	0.4659109	0.1636285	0.6355195	0.5408850	0.5155018	0.0679215	0.7339685	0.3592187	0.1607705	0.5492983	0.5362187	0.4661905	0.0007367	0.4199289	0.0221521	0.5317748	0.7421017	0.0433751	0.4180563	0.2857104	0.0664416	0.3394250	0.3505614	0.6931673	0.4549567	0.4714241	0.2539373	0.4025308	0.4614720	0.6831859	0.7945112	0.6372495	0.3569751	0.6984443	0.5577488	0.5336320	0.7995929	0.2713512	0.6244943	0.5969551	0.7738507
700	0.3969930	0.8262110	0.3051935	0.3055056	0.6739158	0.2383407	0.5990180	0.2163830	0.2080368	0.1976250	0.6718201	0.1648769	0.0491282	0.1121081	0.0326762	0.4444957	0.7133439	0.6077895	0.3554080	0.5394218	0.5625818	0.2831554	0.5253694	0.3161249	0.4671938	0.6805126	0.4099655	0.2623636	0.1991566	0.4642074	0.3313592	0.0333569	0.0552659	0.0174960	0.6529703	0.7051496	0.2328552	0.1444584	0.1135655	0.7127693	0.5929243	0.7249016	0.7514511	0.3946944	0.4888408	0.7097701	0.5149388	0.4978866	0.6701590	0.0574174	0.4463458	0.4676229	0.5759180	0.7476760	0.7374959	0.4741288	0.3406097	0.6652923	0.2605589	0.4384911	0.0854790	0.7073587	0.3979282	0.2768589	0.0591299	0.6884153	0.3379341	0.2029001	0.8035901	0.4999580	0.3873791	0.0128275	0.3512064	0.0383751	0.4018766	0.6668823	0.0187949	0.3400866	0.4355538	0.0795410	0.3523033	0.3418555	0.6828761	0.5133652	0.5262728	0.1016378	0.4592231	0.4744548	0.6259148	0.8918471	0.7435085	0.5245572	0.5816593	0.6430215	0.5770883	0.6772355	0.2039629	0.5854054	0.5030004	0.8699755
800	0.5353048	0.6564131	0.3211520	0.3724463	0.7276272	0.2447204	0.6899990	0.1814492	0.2307422	0.1077459	0.5738639	0.1072194	0.0633796	0.0967405	0.0890704	0.4915210	0.8684910	0.6396982	0.3135917	0.5360445	0.5229954	0.2218625	0.6452325	0.2983733	0.4214073	0.8215314	0.4153411	0.2973765	0.2458576	0.6051609	0.2111212	0.0315311	0.0396786	0.0428777	0.6698974	0.6359962	0.3605206	0.1215511	0.0571495	0.7234933	0.5666142	0.6683057	0.8453674	0.2943286	0.4678001	0.7271064	0.6717057	0.4985852	0.6298794	0.0400970	0.5465404	0.3802501	0.5687349	0.7713713	0.7025092	0.5206828	0.4085249	0.5941496	0.2855448	0.4970056	0.1645120	0.6591756	0.2914413	0.2903565	0.0687932	0.6665750	0.2971617	0.1414815	0.6021970	0.5079775	0.4636498	0.0004937	0.4770330	0.0365382	0.3818313	0.5870841	0.0559176	0.3965999	0.4694972	0.1141891	0.3985167	0.3118821	0.7654603	0.4664531	0.3740919	0.0904965	0.3536916	0.5656475	0.6769395	0.7505100	0.6143338	0.4223195	0.6991417	0.6401527	0.5009184	0.9016616	0.2914692	0.6770076	0.7043891	0.7150794
