"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.6540324	0.9992524	0.4298222	0.4201106	1.0000000	0.3542693	0.9579794	0.3624275	0.3468699	0.2252798	0.7061076	0.1733310	0.1195231	0.1514214	0.0590937	0.7520762	0.9999463	0.8375885	0.6563420	0.9031574	0.8284126	0.4052072	0.7834476	0.4737724	0.6872690	1.0000000	0.5357085	0.5577823	0.3178257	0.7283032	0.2375478	0.0409769	0.0329625	0.0378535	0.9932044	1.0000000	0.4509007	0.1698524	0.0728972	1.0000000	0.5456114	1.0000000	1.0000000	0.4708761	0.6212892	1.0000000	0.6849611	0.6735461	0.8976600	0.0608540	0.7695391	0.6437400	0.9327701	0.9168850	0.9990811	0.7165872	0.5119921	0.8958286	0.4927734	0.6798483	0.5417302	0.8875094	0.4167638	0.4255667	0.1168939	0.9949609	0.4794187	0.2069333	0.8667204	0.7380101	0.6290011	0.0147837	0.6640234	0.0461496	0.5044518	0.9999874	0.0463549	0.8365727	0.8845509	0.2097449	0.5381357	0.4511100	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9843294	1.0000000	1.0000000	0.5818468	1.0000000	0.8105886	0.7240755	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
100	0.2821227	0.9986183	0.6897620	0.3944256	1.0000000	0.3542693	0.9568550	0.3622873	0.3008457	0.2830468	0.6657226	0.1571169	0.1085244	0.1514214	0.0590937	0.7718778	0.9999918	0.8438792	0.6439872	0.8805616	0.8284126	0.4052072	0.7830463	0.4720570	0.6689281	1.0000000	0.8313050	0.5474666	0.2923291	0.7283032	0.2838869	0.0409769	0.0012537	0.0186810	0.9932044	1.0000000	0.4531414	0.1696534	0.7683789	0.8124134	0.6360721	1.0000000	1.0000000	0.8772789	0.6212892	1.0000000	0.6851286	0.9458020	0.8977822	0.0928408	0.9094900	0.8248337	0.9327701	0.9166939	0.9990770	0.3251552	0.1511269	0.9055391	0.4759534	0.6777900	0.3783197	0.2616853	0.6478030	0.5432428	0.1168938	0.9949609	0.4794906	0.2069603	0.8668903	0.7378279	0.6286089	0.0014851	0.6633250	0.0461482	0.5931339	0.9999984	0.0463117	0.7721658	0.8108524	0.1679592	0.5381213	0.4511352	0.6022717	0.7861921	0.9190923	0.3291410	0.3530722	0.6814390	0.9843279	1.0000000	1.0000000	0.5883077	1.0000000	0.8910882	0.7384344	1.0000000	0.2581474	0.8921007	0.8057598	1.0000000
200	0.2382347	0.9960914	0.7111717	0.3800223	1.0000000	0.3542693	0.9524364	0.3595339	0.2871215	0.3461896	0.6478725	0.1493639	0.1018329	0.1514214	0.0590937	0.7827024	0.9999963	0.8465181	0.6124654	0.8195617	0.8284126	0.4052072	0.7785772	0.4604983	0.6500542	1.0000000	0.8571994	0.5191387	0.2889391	0.7283032	0.3352107	0.0409769	0.0003870	0.0158370	0.9932044	1.0000000	0.4651140	0.1695516	0.7936006	0.7848372	0.8121125	1.0000000	1.0000000	0.9196159	0.6212892	1.0000000	0.6882824	0.9642601	0.8980512	0.1488420	0.9216005	0.8527821	0.9327701	0.9156614	0.9990581	0.3410010	0.1161468	0.9105830	0.4337104	0.6588909	0.1927159	0.2557939	0.7915065	0.5790786	0.1168938	0.9949609	0.4809003	0.2074349	0.8704465	0.7342668	0.6213124	0.0004819	0.6495847	0.0461243	0.7298256	1.0000000	0.0462924	0.5930604	0.5963924	0.1176119	0.5377812	0.4517000	0.5523476	0.7788237	0.8949923	0.4724367	0.3357138	0.6693517	0.9840343	1.0000000	1.0000000	0.5889607	1.0000000	0.9133849	0.7670620	1.0000000	0.2482906	0.8758654	0.7910060	1.0000000
300	0.2312832	0.9936381	0.7134608	0.3809061	1.0000000	0.3542693	0.9481457	0.3537667	0.2912430	0.3640514	0.6502637	0.1502792	0.1017472	0.1514214	0.0590937	0.7826955	0.9999966	0.8461139	0.5967682	0.7879787	0.8284126	0.4052072	0.7700180	0.4505431	0.6359371	1.0000000	0.8594678	0.5071330	0.2875332	0.7283032	0.3520737	0.0409769	0.0003633	0.0154151	0.9932044	1.0000000	0.4758655	0.1695557	0.7947105	0.7807833	0.8817092	1.0000000	1.0000000	0.9226891	0.6212892	1.0000000	0.6946474	0.9670197	0.8981524	0.1731930	0.9199826	0.8570955	0.9327701	0.9147856	0.9990464	0.3542993	0.1127560	0.9101770	0.4056024	0.6362694	0.1537779	0.2559824	0.8245575	0.5807865	0.1168938	0.9949609	0.4837410	0.2082642	0.8782737	0.7267696	0.6066772	0.0003774	0.6202910	0.0460817	0.7667419	1.0000000	0.0462896	0.4943808	0.4853218	0.1040996	0.5370110	0.4529278	0.5460810	0.7820337	0.8872208	0.5002156	0.3375483	0.6706420	0.9825370	1.0000000	1.0000000	0.5890267	1.0000000	0.9199718	0.7755479	1.0000000	0.2477180	0.8734225	0.7848690	1.0000000
400	0.2291062	0.9924999	0.7137108	0.3823229	1.0000000	0.3542693	0.9443746	0.3492637	0.2932183	0.3674161	0.6522302	0.1511212	0.1022612	0.1514214	0.0590937	0.7818656	0.9999965	0.8458136	0.5918904	0.7784374	0.8284126	0.4052072	0.7638104	0.4467763	0.6252383	1.0000000	0.8596665	0.5049027	0.2867063	0.7283032	0.3559505	0.0409769	0.0003626	0.0153525	0.9932044	1.0000000	0.4804947	0.1695647	0.7948412	0.7801874	0.8992865	1.0000000	1.0000000	0.9228370	0.6212892	1.0000000	0.6994278	0.9682904	0.8981700	0.1813389	0.9184704	0.8577612	0.9327701	0.9145442	0.9990470	0.3577275	0.1124273	0.9096676	0.3929264	0.6263977	0.1472247	0.2560167	0.8303425	0.5796916	0.1168938	0.9949609	0.4856684	0.2087384	0.8848534	0.7208813	0.5957445	0.0003496	0.5970556	0.0460532	0.7729463	1.0000000	0.0462893	0.4640125	0.4549003	0.1014014	0.5364081	0.4538449	0.5452944	0.7838811	0.8859124	0.4996721	0.3388189	0.6718622	0.9800921	1.0000000	1.0000000	0.5890334	1.0000000	0.9214929	0.7765588	1.0000000	0.2476848	0.8730550	0.7831810	1.0000000
500	0.2282672	0.9920972	0.7137325	0.3827873	1.0000000	0.3542693	0.9416061	0.3471607	0.2936843	0.3679597	0.6527832	0.1513659	0.1024638	0.1514214	0.0590937	0.7815558	0.9999965	0.8457317	0.5906776	0.7761938	0.8284126	0.4052072	0.7611215	0.4457490	0.6194905	1.0000000	0.8596839	0.5048647	0.2863478	0.7283032	0.3567034	0.0409769	0.0003626	0.0153432	0.9932044	1.0000000	0.4818911	0.1695677	0.7948680	0.7800998	0.9030401	1.0000000	1.0000000	0.9228403	0.6212892	1.0000000	0.7015729	0.9688270	0.8981724	0.1835513	0.9178208	0.8578639	0.9327701	0.9145741	0.9990502	0.3584202	0.1123955	0.9095084	0.3884177	0.6234744	0.1461309	0.2560204	0.8312157	0.5791144	0.1168938	0.9949609	0.4862819	0.2088163	0.8882133	0.7181327	0.5908760	0.0003395	0.5861613	0.0460415	0.7736782	1.0000000	0.0462892	0.4567614	0.4484991	0.1009288	0.5361912	0.4541508	0.5451956	0.7843551	0.8857282	0.4981456	0.3391477	0.6722169	0.9780438	1.0000000	1.0000000	0.5890341	1.0000000	0.9217411	0.7764162	1.0000000	0.2476828	0.8729997	0.7827995	1.0000000
600	0.5921367	0.9962402	0.3773370	0.4400736	1.0000000	0.3542693	0.9441688	0.3467437	0.3867369	0.2759429	0.7437766	0.1878629	0.1296961	0.1514214	0.0590937	0.7291120	0.9999235	0.8311921	0.5609850	0.7438958	0.8284126	0.4052072	0.7609200	0.4457645	0.6655508	1.0000000	0.5640889	0.5067586	0.3117228	0.7283032	0.3248234	0.0409769	0.0320715	0.0345144	0.9932044	1.0000000	0.4776098	0.1700834	0.1041470	0.9676735	0.8856516	1.0000000	1.0000000	0.6380970	0.6212892	1.0000000	0.7019105	0.7154248	0.8977473	0.1299485	0.7343943	0.6767861	0.9327701	0.9148514	0.9990568	0.7938752	0.4732576	0.8871366	0.3940359	0.6325012	0.1542911	0.9731399	0.7199726	0.5569477	0.1168938	0.9949609	0.4861609	0.2086825	0.8891130	0.7176171	0.5901778	0.0118777	0.5841114	0.0460406	0.7629041	0.9999983	0.0462981	0.4790844	0.4805941	0.1067418	0.5361946	0.4541274	0.9429116	0.6844753	0.6298699	0.2941530	0.6121725	0.7426777	0.9769698	1.0000000	1.0000000	0.5825732	1.0000000	0.8548720	0.7745447	1.0000000	0.4173647	0.9808907	0.7945413	1.0000000
700	0.6377349	0.9985522	0.3760314	0.4480411	1.0000000	0.3542693	0.9550092	0.3507230	0.3778880	0.2252380	0.7470442	0.1900450	0.1355131	0.1514214	0.0590937	0.7201287	0.9999186	0.8311202	0.5754868	0.7595687	0.8284126	0.4052072	0.7677943	0.4486815	0.6885334	1.0000000	0.5381946	0.5154578	0.3151920	0.7283032	0.2917312	0.0409769	0.0329382	0.0373582	0.9932044	1.0000000	0.4621369	0.1701446	0.0786237	0.9952478	0.8209844	1.0000000	1.0000000	0.5544959	0.6212892	1.0000000	0.6972654	0.6924082	0.8976685	0.0860488	0.7208090	0.6488401	0.9327701	0.9159782	0.9990772	0.7427492	0.5082374	0.8848456	0.4216109	0.6560751	0.1943308	0.9675713	0.6151009	0.5273405	0.1168938	0.9949609	0.4838667	0.2078787	0.8845431	0.7230127	0.6011690	0.0132291	0.6054587	0.0460726	0.7200965	0.9999933	0.0463233	0.5667259	0.5946438	0.1259039	0.5366071	0.4534425	0.9928341	0.6710903	0.7356443	0.1994334	0.6173283	0.7451992	0.9774279	1.0000000	1.0000000	0.5819202	1.0000000	0.8378812	0.7665412	1.0000000	0.4272215	0.9971247	0.8089437	1.0000000
800	0.6484938	0.9990895	0.4068923	0.4297778	1.0000000	0.3542693	0.9576177	0.3572464	0.3551986	0.2174989	0.7184971	0.1785330	0.1254079	0.1514214	0.0590937	0.7411338	0.9999381	0.8357211	0.6071749	0.8077704	0.8284126	0.4052072	0.7773324	0.4543059	0.6857199	1.0000000	0.5359263	0.5275960	0.3166953	0.7283032	0.2641421	0.0409769	0.0329619	0.0377800	0.9932044	1.0000000	0.4528060	0.1699465	0.0745586	0.9993014	0.7352219	1.0000000	1.0000000	0.4834046	0.6212892	1.0000000	0.6901210	0.6811074	0.8976611	0.0681985	0.7340877	0.6445271	0.9327701	0.9167864	0.9990870	0.7222602	0.5116281	0.8922463	0.4532607	0.6708489	0.2692182	0.9326363	0.5132442	0.4797176	0.1168938	0.9949609	0.4805432	0.2068170	0.8757059	0.7315406	0.6175870	0.0141199	0.6389357	0.0461191	0.6583388	0.9999906	0.0463383	0.6638023	0.7112154	0.1500532	0.5374144	0.4521618	0.9991005	0.6158809	0.7564437	0.1927888	0.6000478	0.7203253	0.9800671	1.0000000	1.0000000	0.5818542	1.0000000	0.8291518	0.7549636	1.0000000	0.4277941	0.9995674	0.8142519	1.0000000
900	0.6528065	0.9992115	0.4218456	0.4223957	1.0000000	0.3542693	0.9577188	0.3612951	0.3484865	0.2202284	0.7087343	0.1744599	0.1210339	0.1514214	0.0590937	0.7494212	0.9999445	0.8372030	0.6356679	0.8598228	0.8284126	0.4052072	0.7824714	0.4615515	0.6867462	1.0000000	0.5357276	0.5433113	0.3175606	0.7283032	0.2448369	0.0409769	0.0329625	0.0378426	0.9932044	1.0000000	0.4500958	0.1698739	0.0732784	0.9998973	0.6366057	1.0000000	1.0000000	0.4630554	0.6212892	1.0000000	0.6859441	0.6749811	0.8976601	0.0613985	0.7515658	0.6438615	0.9327701	0.9169629	0.9990853	0.7176674	0.5119568	0.8950174	0.4783000	0.6776900	0.3981501	0.8948860	0.4392623	0.4353913	0.1168938	0.9949609	0.4789688	0.2064097	0.8691164	0.7366565	0.6269324	0.0146494	0.6587922	0.0461451	0.5767256	0.9999886	0.0463477	0.7570057	0.8132661	0.1814288	0.5379758	0.4513156	0.9998871	0.5981254	0.7595074	0.1973585	0.5945900	0.7121020	0.9826311	1.0000000	1.0000000	0.5818475	1.0000000	0.8202269	0.7384944	1.0000000	0.4278273	0.9999349	0.8156305	1.0000000

