"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.6540280	0.9992524	0.4298220	0.4201106	1.0000000	0.3542693	0.9579785	0.3624229	0.3468699	0.2252731	0.7061076	0.1733310	0.1195231	0.1514214	0.0590937	0.7520762	0.9999463	0.8375885	0.6563313	0.9031296	0.8284126	0.4052072	0.7834423	0.4737719	0.6872611	1.0000000	0.5357085	0.5577691	0.3178251	0.7283032	0.2375715	0.0409769	0.0329625	0.0378535	0.9932044	1.0000000	0.4509034	0.1698524	0.0728972	1.0000000	0.5456585	1.0000000	1.0000000	0.4709033	0.6212892	1.0000000	0.6849638	0.6735531	0.8976600	0.0608591	0.7695248	0.6437400	0.9327701	0.9168833	0.9990810	0.7165871	0.5119921	0.8958286	0.4927574	0.6798451	0.5415501	0.8875856	0.4168278	0.4256278	0.1168940	0.9949608	0.4794238	0.2069352	0.8667280	0.7380084	0.6289969	0.0147832	0.6640096	0.0461496	0.5045240	0.9999874	0.0463549	0.8365285	0.8845023	0.2097121	0.5381370	0.4511094	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9843283	1.0000000	1.0000000	0.5818468	1.0000000	0.8105933	0.7241000	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
100	0.4025931	0.9989394	0.6217601	0.4021405	1.0000000	0.3542693	0.9574375	0.3623927	0.3129326	0.2547164	0.6878499	0.1649949	0.1129890	0.1514214	0.0590937	0.7620751	0.9999828	0.8409170	0.6504126	0.8938598	0.8284126	0.4052072	0.7832899	0.4728850	0.6774769	1.0000000	0.7648016	0.5526867	0.2964888	0.7283032	0.2580322	0.0409769	0.0087130	0.0199715	0.9932044	1.0000000	0.4517465	0.1697520	0.6363484	0.8488797	0.5817752	1.0000000	1.0000000	0.7677641	0.6212892	1.0000000	0.6850214	0.8729980	0.8977172	0.0763665	0.8733598	0.7699164	0.9327701	0.9168251	0.9990796	0.4633897	0.2709019	0.9013272	0.4833900	0.6791115	0.4642723	0.4089876	0.5697084	0.4976901	0.1168938	0.9949609	0.4794345	0.2069406	0.8667639	0.7379183	0.6288289	0.0041994	0.6637862	0.0461492	0.5517225	0.9999941	0.0463338	0.8072671	0.8481079	0.1842969	0.5381336	0.4511150	0.6815837	0.7450608	0.8912492	0.2738273	0.3957022	0.6917635	0.9843302	1.0000000	1.0000000	0.5869102	1.0000000	0.8655525	0.7290284	1.0000000	0.2961665	0.9256560	0.8102810	1.0000000
200	0.2709219	0.9969825	0.6976525	0.3817839	1.0000000	0.3542693	0.9537440	0.3610087	0.2878712	0.3240969	0.6578641	0.1523615	0.1035223	0.1514214	0.0590937	0.7781548	0.9999949	0.8455334	0.6223351	0.8434004	0.8284126	0.4052072	0.7807477	0.4632938	0.6571984	1.0000000	0.8459811	0.5265375	0.2897641	0.7283032	0.3113466	0.0409769	0.0015075	0.0160298	0.9932044	1.0000000	0.4602709	0.1695947	0.7783109	0.7918540	0.7349181	1.0000000	1.0000000	0.8974708	0.6212892	1.0000000	0.6870566	0.9500635	0.8979567	0.1313533	0.9156647	0.8376366	0.9327701	0.9161657	0.9990658	0.3622561	0.1476544	0.9091418	0.4447565	0.6676735	0.2550109	0.2779454	0.7561717	0.5672270	0.1168938	0.9949609	0.4800610	0.2072006	0.8686363	0.7351717	0.6235697	0.0008837	0.6552592	0.0461364	0.6953403	0.9999991	0.0463027	0.6559729	0.6606325	0.1276678	0.5379850	0.4513895	0.5664967	0.7750261	0.9007642	0.4366389	0.3406819	0.6717509	0.9841960	1.0000000	1.0000000	0.5887210	1.0000000	0.9029582	0.7538678	1.0000000	0.2540331	0.8852450	0.7952114	1.0000000
300	0.2387553	0.9943529	0.7112985	0.3805159	1.0000000	0.3542693	0.9493426	0.3564162	0.2903494	0.3571812	0.6507492	0.1501597	0.1017366	0.1514214	0.0590937	0.7823214	0.9999965	0.8461922	0.6012984	0.8002889	0.8284126	0.4052072	0.7734601	0.4522119	0.6416858	1.0000000	0.8580478	0.5097104	0.2879260	0.7283032	0.3424526	0.0409769	0.0005066	0.0154437	0.9932044	1.0000000	0.4720269	0.1695579	0.7932537	0.7818900	0.8467038	1.0000000	1.0000000	0.9196394	0.6212892	1.0000000	0.6928086	0.9642661	0.8981185	0.1654478	0.9201419	0.8539479	0.9327701	0.9151958	0.9990504	0.3531200	0.1191156	0.9102882	0.4120994	0.6449783	0.1698285	0.2590631	0.8163297	0.5797149	0.1168938	0.9949609	0.4822065	0.2079270	0.8749484	0.7280267	0.6098062	0.0004319	0.6294938	0.0460999	0.7578983	0.9999999	0.0462923	0.5264323	0.5137558	0.1065956	0.5374284	0.4523450	0.5480788	0.7800436	0.8901324	0.4940611	0.3371250	0.6702128	0.9831935	1.0000000	1.0000000	0.5889956	1.0000000	0.9166410	0.7704595	1.0000000	0.2483801	0.8753928	0.7865114	1.0000000
400	0.2310872	0.9928154	0.7133983	0.3820599	1.0000000	0.3542693	0.9454143	0.3513153	0.2929012	0.3659209	0.6515019	0.1508142	0.1021129	0.1514214	0.0590937	0.7821318	0.9999965	0.8459234	0.5933038	0.7824760	0.8284126	0.4052072	0.7661933	0.4473287	0.6293873	1.0000000	0.8595066	0.5053299	0.2869191	0.7283032	0.3531710	0.0409769	0.0003804	0.0153568	0.9932044	1.0000000	0.4788368	0.1695616	0.7946912	0.7803535	0.8885467	1.0000000	1.0000000	0.9224861	0.6212892	1.0000000	0.6982288	0.9674766	0.8981630	0.1787397	0.9189990	0.8571770	0.9327701	0.9146763	0.9990467	0.3559772	0.1135929	0.9098283	0.3956970	0.6303143	0.1504249	0.2564439	0.8288638	0.5799858	0.1168938	0.9949609	0.4845496	0.2085542	0.8821706	0.7216632	0.5976604	0.0003614	0.6034785	0.0460652	0.7714212	1.0000000	0.0462898	0.4741768	0.4625860	0.1018927	0.5367499	0.4534137	0.5455569	0.7829318	0.8865922	0.4999027	0.3384781	0.6715468	0.9810464	1.0000000	1.0000000	0.5890297	1.0000000	0.9206417	0.7754575	1.0000000	0.2477538	0.8734236	0.7836319	1.0000000
500	0.2288903	0.9922094	0.7136919	0.3827110	1.0000000	0.3542693	0.9423197	0.3481718	0.2936153	0.3676867	0.6524333	0.1512506	0.1024045	0.1514214	0.0590937	0.7816962	0.9999965	0.8457697	0.5910320	0.7772301	0.8284126	0.4052072	0.7621719	0.4458904	0.6216894	1.0000000	0.8596670	0.5048530	0.2864353	0.7283032	0.3560330	0.0409769	0.0003648	0.0153439	0.9932044	1.0000000	0.4813711	0.1695663	0.7948490	0.7801244	0.9003279	1.0000000	1.0000000	0.9228029	0.6212892	1.0000000	0.7010706	0.9685359	0.8981713	0.1828363	0.9180787	0.8577618	0.9327701	0.9145743	0.9990491	0.3577279	0.1125997	0.9095639	0.3893620	0.6247253	0.1467102	0.2560800	0.8309870	0.5793116	0.1168938	0.9949609	0.4858368	0.2087861	0.8868254	0.7184504	0.5916380	0.0003432	0.5890027	0.0460467	0.7734970	1.0000000	0.0462893	0.4592907	0.4501289	0.1010134	0.5363387	0.4539917	0.5452292	0.7840602	0.8858518	0.4985335	0.3390540	0.6721256	0.9787991	1.0000000	1.0000000	0.5890337	1.0000000	0.9215734	0.7763163	1.0000000	0.2476897	0.8730644	0.7829024	1.0000000
600	0.4743067	0.9947574	0.4706327	0.4234203	1.0000000	0.3542693	0.9424137	0.3468940	0.3658931	0.3155254	0.6940860	0.1703147	0.1180723	0.1514214	0.0590937	0.7570572	0.9999495	0.8380626	0.5706325	0.7575365	0.8284126	0.4052072	0.7608224	0.4456676	0.6433395	1.0000000	0.6305906	0.5057710	0.3075847	0.7283032	0.3420817	0.0409769	0.0246124	0.0332240	0.9932044	1.0000000	0.4802335	0.1698115	0.2331372	0.9312108	0.8962196	1.0000000	1.0000000	0.6875946	0.6212892	1.0000000	0.7019803	0.7833020	0.8978902	0.1531905	0.7824013	0.7316862	0.9327701	0.9146747	0.9990531	0.6531754	0.3535175	0.8968552	0.3909883	0.6271977	0.1494144	0.8027762	0.7608017	0.5676671	0.1168938	0.9949609	0.4861996	0.2087529	0.8888243	0.7175161	0.5899272	0.0095105	0.5839855	0.0460404	0.7684680	0.9999994	0.0462921	0.4662301	0.4637767	0.1040666	0.5362081	0.4541354	0.8636038	0.6673069	0.6358713	0.3645087	0.5576249	0.7155437	0.9773524	1.0000000	1.0000000	0.5839706	1.0000000	0.8757012	0.7757943	1.0000000	0.3793463	0.9473463	0.7894982	1.0000000
700	0.6043375	0.9979646	0.3801568	0.4504882	1.0000000	0.3542693	0.9524086	0.3486930	0.3838397	0.2427465	0.7435855	0.1901341	0.1358524	0.1514214	0.0590937	0.7215441	0.9999159	0.8307170	0.5687177	0.7509329	0.8284126	0.4052072	0.7646388	0.4478295	0.6823837	1.0000000	0.5494127	0.5127443	0.3143390	0.7283032	0.3081217	0.0409769	0.0318177	0.0371654	0.9932044	1.0000000	0.4679228	0.1701388	0.0943725	0.9882315	0.8523106	1.0000000	1.0000000	0.5972898	0.6212892	1.0000000	0.6989732	0.7085860	0.8976969	0.0996881	0.7270408	0.6639828	0.9327701	0.9154376	0.9990692	0.7365893	0.4767356	0.8843763	0.4134394	0.6469059	0.1768308	0.9485783	0.6466941	0.5393318	0.1168938	0.9949609	0.4851638	0.2082550	0.8867962	0.7217415	0.5980050	0.0126655	0.5971252	0.0460571	0.7345123	0.9999953	0.0463112	0.5335925	0.5578316	0.1206120	0.5363704	0.4538071	0.9786856	0.6862057	0.7033999	0.2211805	0.6181982	0.7497089	0.9771217	1.0000000	1.0000000	0.5821599	1.0000000	0.8460865	0.7705856	1.0000000	0.4214790	0.9877469	0.8049557	1.0000000
800	0.6392586	0.9989446	0.3958261	0.4334680	1.0000000	0.3542693	0.9571913	0.3543155	0.3591767	0.2206889	0.7302643	0.1827706	0.1284336	0.1514214	0.0590937	0.7332179	0.9999325	0.8340548	0.5963452	0.7872647	0.8284126	0.4052072	0.7736438	0.4530096	0.6860276	1.0000000	0.5373462	0.5237453	0.3162757	0.7283032	0.2786687	0.0409769	0.0328186	0.0377514	0.9932044	1.0000000	0.4560589	0.1700215	0.0770046	0.9981948	0.7781738	1.0000000	1.0000000	0.5117639	0.6212892	1.0000000	0.6920643	0.6875601	0.8976650	0.0740628	0.7289528	0.6476743	0.9327701	0.9164061	0.9990837	0.7298777	0.5052695	0.8898645	0.4448330	0.6648950	0.2356573	0.9467081	0.5455064	0.4993940	0.1168938	0.9949609	0.4823272	0.2072382	0.8794014	0.7302474	0.6143696	0.0137838	0.6290811	0.0460996	0.6795047	0.9999918	0.0463300	0.6273062	0.6742348	0.1430546	0.5369796	0.4527635	0.9971028	0.6391918	0.7470756	0.1938050	0.6047383	0.7268851	0.9790043	1.0000000	1.0000000	0.5818853	1.0000000	0.8336039	0.7613106	1.0000000	0.4271320	0.9975974	0.8128381	1.0000000
