G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.508071	0.000000	0.000000	0.000000	0.123625	0.000000	0.000000	0.139867	0.000000	0.065355	0.000000	0.000000	0.000000	0.205568	0.000000	0.168842	0.000000	0.093019	-0.076553	0.000000	0.000000	0.000000	0.000000	-0.143653	0.000000	-0.296156	0.093239	0.082769	0.270298	0.000000	-0.153636	0.000000	0.000000	-0.133636	0.000000	0.000000	0.178337	0.041879	0.000000	-0.068439	0.000000	0.059917	0.000000	0.000000	0.151200	-0.091771	0.000000	-0.081570	0.000000	0.000000	0.000000	-0.176806	0.089646	0.210451	0.000000	0.168394	0.000000	0.000000	0.083187	0.276647	0.000000	-0.335289	0.000000	0.000000	-0.131178	-0.139907	0.063837	0.000000	0.000000	0.075532	-0.327875	0.000000	0.000000	0.000000	0.000000	0.052523	0.086569	-0.090201	-0.280709	0.148813	0.000000	0.000000	-0.253221	0.045238	0.000000	0.000000	-0.164588	0.000000	0.138959	0.105321	0.077627	0.000000	0.120300	-0.106414	-0.213779	0.000000	0.000000	-0.030824	0.000000	0.000000	
G2	0.000000	0.782976	0.103797	-0.111862	0.000000	0.046835	-0.064438	0.000000	0.000000	-0.324724	0.000000	0.000000	0.000000	0.000000	0.129239	-0.085023	0.000000	-0.103600	0.000000	0.097177	0.133596	0.000000	-0.259764	0.000000	0.129992	0.000000	0.000000	0.000000	-0.227982	0.116592	0.071167	0.000000	0.194593	-0.121435	0.070657	-0.142762	0.000000	-0.162146	0.000000	0.159818	0.173846	0.000000	0.000000	-0.105386	-0.106546	0.000000	0.000000	-0.121471	-0.164772	0.000000	0.000000	-0.068598	-0.067556	-0.087470	0.000000	-0.079581	0.000000	0.167785	0.177427	0.000000	0.000000	0.000000	0.193404	0.186689	0.000000	-0.034780	0.000000	-0.124382	0.000000	0.063241	-0.113217	0.000000	0.000000	0.076342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107445	-0.165570	0.000000	0.000000	-0.212061	0.000000	0.000000	0.000000	0.000000	0.000000	0.082779	0.000000	0.132546	0.000000	0.000000	0.144269	0.193393	-0.072347	0.156302	0.000000	
G3	0.000000	0.000000	0.772099	-0.181582	-0.005428	0.198801	0.048922	-0.071308	0.000000	-0.073339	0.000000	-0.097471	0.122419	0.000000	0.000000	0.000000	0.000000	0.111172	0.148504	0.106486	0.000000	0.000000	0.000000	0.000000	-0.247349	0.000000	0.000000	0.000000	0.000000	-0.044693	-0.040472	-0.119059	0.000000	0.000000	0.000000	0.081355	0.066748	0.000000	0.199948	0.000000	0.109484	0.000000	-0.071544	-0.135914	0.119892	0.000000	0.000000	0.000000	-0.043004	-0.089995	0.128986	0.000000	-0.157558	-0.213273	0.000000	-0.091910	0.000000	0.000000	0.000000	0.000000	0.000000	0.226082	0.000000	-0.242951	0.000000	0.059191	0.000000	-0.030239	-0.100521	0.000000	-0.126566	0.136984	0.154586	0.000000	0.000000	0.000000	0.000000	-0.110170	-0.120754	0.000000	0.000000	-0.085652	0.000000	-0.153481	0.000000	0.079683	-0.103067	0.000000	-0.068092	0.000000	0.000000	0.000000	0.037283	0.000000	0.000000	-0.053225	-0.083342	0.004822	0.000000	-0.081110	
G4	-0.157891	0.000000	0.181371	0.776034	-0.249210	-0.103788	-0.078610	0.000000	0.000000	-0.072240	0.000000	0.175151	0.190388	0.000000	0.000000	0.113795	0.075526	-0.143391	-0.080750	0.000000	0.160537	-0.206354	0.000000	-0.269040	-0.249413	0.000000	0.130484	0.000000	0.180215	0.000000	-0.113389	0.000000	0.000000	0.000000	0.000000	0.086437	0.000000	-0.229824	0.000000	0.000000	0.000000	0.057393	0.092176	-0.119670	0.000000	0.000000	0.106470	0.000000	-0.107475	0.187599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221855	0.000000	0.116339	0.000000	-0.098989	0.088733	0.000000	0.100776	0.000000	-0.133898	0.000000	0.000000	0.000000	0.121602	0.000000	0.000000	0.000000	-0.080085	-0.150713	-0.114091	0.000000	0.079511	0.000000	0.000000	0.000000	-0.070455	0.000000	0.000000	-0.119067	-0.096795	0.000000	-0.314045	0.000000	0.078206	0.000000	0.053741	0.000000	0.000000	-0.057398	0.040705	0.000000	-0.124383	0.082576	0.000000	
G5	0.000000	0.000000	0.049647	0.052880	0.086694	-0.279841	0.028181	0.000000	0.000000	-0.005889	-0.106243	0.000000	-0.212635	-0.277141	-0.440779	0.000000	0.000000	0.000000	-0.136247	-0.123785	0.038075	0.020220	0.000000	0.000000	0.000000	0.000000	-0.011276	0.032141	0.000000	-0.026682	-0.027513	0.002995	-0.034485	0.000000	0.006788	-0.043072	-0.019636	0.079820	0.060092	0.000000	-0.009621	0.000000	0.000000	0.042750	0.000000	0.000000	-0.017145	0.000000	0.000000	-0.062811	0.014792	0.000000	-0.016876	0.000000	0.000000	0.010764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.025028	0.024525	0.000000	0.000000	-0.025302	0.000000	0.000000	0.000000	-0.052911	-0.055438	0.000000	0.000000	0.000000	-0.036243	0.000000	0.030637	0.000000	0.025669	0.000000	0.000000	0.004423	0.026525	0.000000	0.000000	0.070399	0.029575	0.000000	-0.013675	0.006851	0.029961	0.000000	-0.035635	0.000000	0.000000	-0.037358	0.000000	0.000000	0.000000	
G6	0.000000	0.044916	0.111569	0.322399	0.000000	0.198878	-0.135088	0.000000	0.000000	0.162093	-0.076475	0.000000	0.000000	0.000000	0.000000	0.196916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.214335	0.159423	-0.066029	0.000000	0.000000	-0.110849	0.000000	0.000000	0.074412	0.000000	0.000000	-0.064253	0.000000	-0.071466	0.000000	0.157489	0.000000	0.000000	0.000000	0.052732	0.068240	0.000000	-0.156122	0.000000	-0.082617	0.000000	0.103377	0.070474	-0.142301	0.151224	0.116653	0.000000	-0.153191	0.000000	-0.195720	0.190227	-0.165224	-0.133060	0.107556	0.000000	0.000000	0.000000	0.175647	-0.076002	0.000000	0.087476	0.000000	0.000000	0.000000	0.000000	0.000000	0.136667	0.000000	-0.115119	0.000000	0.000000	0.129404	0.000000	-0.187216	-0.144421	0.258618	-0.118627	-0.105442	0.000000	0.103484	0.000000	-0.139436	0.053820	0.000000	0.000000	0.000000	0.000000	-0.113917	-0.190413	-0.215147	0.126480	0.000000	0.000000	
G7	0.000000	0.000000	-0.164327	0.000000	-0.228502	0.165513	0.484376	0.078203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141097	0.000000	0.000000	0.141157	0.000000	0.000000	-0.110757	-0.179038	-0.151205	-0.150268	0.000000	0.000000	0.000000	0.000000	-0.154095	0.160847	0.000000	0.284966	-0.110289	0.036929	0.000000	0.000000	-0.094256	0.000000	0.053323	0.000000	-0.117948	0.098808	-0.126868	-0.124662	-0.176516	0.000000	0.151736	0.000000	0.000000	0.095175	-0.069868	0.128639	0.000000	-0.150355	0.000000	0.000000	0.000000	0.100276	0.000000	0.000000	0.209057	0.130595	0.115194	0.000000	0.000000	0.000000	0.117025	0.000000	-0.102000	0.000000	0.000000	0.107093	0.162146	0.000000	0.000000	0.125177	0.000000	0.115816	0.000000	-0.077441	0.000000	-0.147217	0.321672	0.000000	-0.128422	-0.096899	0.171676	0.000000	0.021788	0.000000	0.000000	0.000000	0.000000	-0.206967	-0.097364	-0.117694	0.066821	0.000000	0.000000	
G8	-0.267366	0.000000	-0.040984	0.000000	0.008452	0.096568	0.000000	0.745347	0.000000	-0.113494	-0.112474	0.133919	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065556	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091677	0.000000	0.030726	-0.237457	-0.075831	0.106472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101687	0.066290	0.096515	-0.160886	0.000000	0.092986	0.000000	0.000000	0.133345	0.071458	0.000000	0.078707	0.000000	0.000000	0.088412	-0.169522	0.044866	0.000000	-0.101548	0.083663	0.000000	0.234665	-0.054280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122689	0.000000	0.000000	-0.140483	0.000000	0.000000	0.000000	0.163216	-0.138925	0.044017	0.000000	0.000000	-0.061138	0.000000	0.154926	0.000000	-0.123700	0.000000	-0.102996	0.000000	-0.090418	0.113406	-0.216176	-0.167711	-0.121387	0.000000	0.000000	-0.051874	-0.112036	0.059921	0.037769	0.000000	-0.107604	-0.055476	0.000000	
G9	0.000000	0.237064	0.000000	0.000000	-0.107251	0.000000	0.104306	-0.138211	0.153505	-0.140796	0.000000	0.000000	0.141915	0.000000	-0.093419	0.140600	-0.117440	0.000000	0.000000	0.000000	0.000000	0.083679	0.000000	0.201411	0.000000	-0.164853	-0.141132	0.000000	0.000000	0.139997	0.000000	-0.159043	0.000000	0.000000	0.000000	0.000000	-0.161747	-0.180994	-0.243205	0.000000	0.000000	0.000000	0.000000	0.164419	0.059722	0.000000	0.000000	0.091495	0.000000	-0.230148	0.095094	0.000000	-0.064260	0.000000	0.000000	0.195549	0.000000	-0.152530	0.000000	0.000000	0.000000	-0.273373	0.148009	-0.064041	0.190689	0.083073	0.159907	0.000000	0.000000	0.000000	-0.211185	0.108892	0.000000	-0.103715	-0.078343	0.000000	0.000000	-0.087955	0.221200	0.000000	0.000000	0.000000	0.000000	-0.104412	-0.075698	0.000000	0.091683	0.000000	0.000000	0.000000	0.108017	0.000000	-0.125261	0.000000	0.134536	0.067790	0.137582	-0.130319	-0.058084	0.000000	
G10	0.068916	-0.063256	0.102242	0.000000	0.000000	0.000000	-0.061235	0.084947	0.000000	0.522020	0.000000	0.000000	0.146369	0.000000	0.000000	0.000000	0.205770	0.050914	0.000000	0.000000	0.000000	0.000000	0.000000	0.087163	-0.109006	-0.111729	0.118810	0.000000	-0.178480	0.000000	0.111110	0.000000	-0.063467	0.000000	0.000000	-0.176595	0.000000	-0.133117	0.000000	0.000000	0.059826	0.000000	0.168758	-0.022715	-0.079960	-0.160861	0.000000	0.050241	0.027147	0.000000	0.000000	-0.147190	0.073746	0.000000	-0.132265	0.080082	0.000000	0.000000	0.114381	0.000000	-0.170613	0.000000	0.056009	0.000000	0.000000	0.000000	0.000000	-0.165342	-0.060858	0.000000	-0.173599	0.193294	0.000000	0.000000	0.000000	0.000000	-0.392087	0.153814	0.000000	0.000000	-0.063553	0.000000	-0.043806	0.000000	0.054955	-0.135764	0.132536	0.000000	0.000000	0.080023	0.000000	0.000000	-0.047357	-0.068476	0.000000	0.000000	0.046780	0.000000	-0.040838	0.034651	
