G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.588047	0.000000	0.000000	0.000000	0.115269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.204329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.230641	0.098416	0.000000	0.268521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132999	0.000000	0.000000	-0.102669	0.000000	0.000000	0.000000	-0.174275	0.102834	0.224874	0.000000	0.149362	0.000000	0.000000	0.000000	0.310638	0.000000	-0.382040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.313802	0.000000	0.000000	0.000000	0.000000	0.103019	0.000000	0.000000	-0.151054	0.000000	0.000000	0.000000	-0.160214	0.000000	0.000000	0.000000	-0.192929	0.000000	0.000000	0.000000	0.104221	0.000000	0.075538	0.000000	-0.251182	0.000000	0.000000	-0.059523	0.000000	0.000000	
G2	0.000000	0.722145	0.150726	0.000000	0.000000	0.193695	0.000000	0.000000	0.000000	-0.332247	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.083643	0.000000	0.245043	0.000000	0.000000	-0.328877	0.138174	0.000000	0.000000	0.000000	0.000000	-0.270820	0.000000	0.000000	0.000000	0.175074	-0.124267	0.123122	-0.158437	0.000000	-0.196957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.160379	0.000000	0.000000	0.000000	-0.200189	0.000000	0.000000	0.000000	-0.105578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166419	0.192711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.216185	0.000000	0.000000	0.000000	0.000000	0.000000	0.080063	0.000000	0.000000	0.000000	0.000000	0.090856	0.234605	0.000000	0.000000	0.000000	
G3	0.000000	0.000000	0.755681	-0.150132	-0.036442	0.275177	0.000000	0.000000	0.000000	-0.080063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.118333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.234507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200763	0.000000	0.000000	0.000000	0.000000	-0.174917	0.086378	0.000000	0.000000	0.000000	0.000000	0.000000	0.136265	0.000000	-0.151124	-0.230060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.261958	0.000000	-0.274561	0.000000	0.000000	0.000000	0.000000	-0.123440	0.000000	-0.140505	0.000000	0.098896	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120505	0.000000	0.000000	-0.167346	0.000000	-0.151105	0.000000	0.000000	-0.100655	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018426	0.000000	-0.062867	
G4	-0.197708	0.000000	0.128882	0.817754	-0.219498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.162256	0.210232	0.000000	0.000000	0.142569	0.000000	-0.103245	0.000000	0.000000	0.137114	0.000000	0.000000	-0.215270	-0.241255	0.000000	0.126199	0.000000	0.227518	0.000000	0.000000	0.000000	0.000000	0.111695	0.000000	0.000000	0.000000	-0.192076	0.000000	0.000000	0.000000	0.000000	0.000000	-0.096876	0.000000	0.000000	0.103568	0.000000	0.000000	0.172061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.204431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.153008	-0.120257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.298391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.097204	0.000000	0.000000	
G5	0.000000	0.023528	0.041810	0.013692	0.069291	-0.377999	0.027800	0.000000	0.000000	-0.015747	0.000000	0.000000	0.000000	-0.381585	-0.601356	0.000000	0.000000	0.000000	0.000000	0.000000	0.038296	0.013362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.010736	0.018960	-0.053003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020755	0.000000	0.000000	0.013374	0.000000	0.000000	0.000000	0.000000	0.000000	-0.079566	0.000000	0.000000	-0.040108	0.000000	0.000000	-0.028718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.015976	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.031021	0.000000	0.000000	-0.059542	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.000000	0.315260	0.000000	0.232922	-0.086033	0.000000	0.000000	0.116101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.247496	0.166225	-0.037169	0.000000	0.000000	0.000000	0.000000	0.000000	0.146735	0.000000	0.000000	0.000000	0.000000	-0.111242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.140874	0.000000	0.000000	0.000000	0.150915	0.000000	-0.136187	0.124246	0.000000	0.000000	0.000000	0.000000	-0.169503	0.195916	0.000000	-0.143998	0.000000	0.000000	0.000000	0.000000	0.155112	0.000000	0.000000	0.091715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.226581	0.000000	-0.182185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.181884	-0.217122	0.115600	0.000000	0.000000	
G7	0.000000	0.000000	-0.169853	0.000000	-0.208982	0.194804	0.499834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182259	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.188776	0.000000	-0.174686	0.000000	0.000000	0.000000	0.000000	-0.172504	0.141901	0.000000	0.219972	-0.114386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095297	0.078320	0.000000	-0.101984	-0.075640	0.000000	0.143068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.145685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190754	0.000000	0.000000	0.000000	0.000000	0.000000	0.140979	0.000000	0.000000	0.000000	0.000000	0.209750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.149850	0.324865	0.000000	0.000000	0.000000	0.000000	0.000000	0.075782	0.000000	0.000000	0.000000	0.000000	-0.200315	0.000000	0.000000	0.000000	0.000000	0.000000	
G8	-0.267405	0.000000	-0.095860	0.000000	-0.037894	0.000000	0.000000	0.833644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064904	-0.219960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.089190	0.064741	0.000000	0.000000	0.000000	0.000000	0.000000	-0.151050	0.052132	0.000000	-0.107050	0.097355	0.000000	0.237726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113059	0.000000	0.000000	-0.127580	0.000000	0.000000	0.000000	0.137960	-0.138631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.127469	0.000000	0.000000	0.000000	-0.120609	0.000000	0.000000	-0.211842	-0.105832	0.000000	0.000000	-0.082545	0.000000	0.000000	0.000000	0.000000	-0.078521	0.000000	0.000000	
G9	0.000000	0.202073	0.000000	0.000000	0.000000	0.000000	0.000000	-0.084375	0.212220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.205148	0.000000	0.000000	0.000000	0.000000	0.000000	0.132198	0.000000	0.217070	0.000000	-0.128187	-0.102724	0.000000	0.000000	0.157553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.199601	0.000000	0.000000	0.000000	0.000000	0.138121	0.000000	0.000000	0.000000	0.079930	0.000000	-0.141055	0.000000	0.000000	0.000000	0.000000	0.000000	0.180305	0.000000	-0.230427	0.000000	0.000000	0.000000	-0.312076	0.111601	0.000000	0.000000	0.000000	0.126582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.150127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124395	0.000000	0.092443	0.000000	0.093779	-0.132448	-0.148325	0.000000	
G10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055548	0.117807	0.000000	0.520570	0.000000	0.000000	0.118998	0.000000	0.000000	0.000000	0.161848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122221	0.000000	0.000000	0.000000	0.000000	-0.192665	0.000000	0.188729	0.000000	0.000000	0.000000	0.000000	-0.172695	0.000000	-0.169205	0.000000	0.000000	0.000000	0.000000	0.108799	0.000000	0.000000	-0.107126	0.000000	0.000000	0.000000	0.000000	0.000000	-0.100563	0.000000	0.000000	-0.078921	0.000000	0.000000	0.000000	0.000000	0.000000	-0.142365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.164389	0.000000	0.000000	-0.205879	0.228788	0.000000	0.000000	0.000000	0.000000	-0.436143	0.185757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116039	0.108830	0.000000	0.000000	0.084258	0.000000	0.000000	-0.091499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
