G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.541575	0.000000	0.000000	0.000000	0.120076	0.000000	0.000000	0.138699	0.000000	0.061414	0.000000	0.000000	0.000000	0.166834	0.000000	0.124713	0.000000	0.105856	0.000000	0.000000	0.000000	0.000000	0.000000	-0.142092	0.000000	-0.285252	0.109865	0.000000	0.283710	0.000000	-0.155416	0.000000	0.000000	-0.105204	0.000000	0.000000	0.144598	0.035734	0.000000	0.000000	0.000000	0.059894	0.000000	0.000000	0.131277	-0.086530	0.000000	-0.091329	0.000000	0.000000	0.000000	-0.172867	0.102874	0.205454	0.000000	0.166396	0.000000	0.000000	0.046289	0.275466	0.000000	-0.349703	0.000000	0.000000	-0.129663	-0.139101	0.056806	0.000000	0.000000	0.000000	-0.339248	0.000000	0.000000	0.000000	0.000000	0.062754	0.116184	0.000000	-0.280442	0.088999	0.000000	0.000000	-0.231356	0.054283	0.000000	0.000000	-0.162868	0.000000	0.153169	0.077799	0.078769	0.000000	0.122774	-0.098989	-0.237185	0.000000	0.000000	-0.040276	0.000000	0.000000	
G2	0.000000	0.781425	0.114926	-0.078063	0.000000	0.040475	-0.060527	0.000000	0.000000	-0.325959	0.000000	0.000000	0.000000	0.000000	0.145528	-0.105465	0.000000	-0.095764	0.000000	0.119733	0.111629	0.000000	-0.296204	0.000000	0.119723	0.000000	0.000000	0.000000	-0.270779	0.117230	0.000000	0.000000	0.175652	-0.154949	0.066292	-0.149019	0.000000	-0.172571	0.000000	0.146743	0.185531	0.000000	0.000000	0.000000	-0.150498	0.000000	0.000000	-0.106759	-0.203819	0.000000	0.000000	0.000000	-0.087586	-0.086744	0.000000	-0.093643	0.000000	0.164678	0.160293	0.000000	0.000000	0.000000	0.158509	0.195317	0.000000	-0.054603	-0.084545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095453	-0.173886	0.000000	0.000000	-0.249535	0.000000	0.000000	0.000000	0.000000	0.000000	0.099386	0.000000	0.128032	0.000000	0.000000	0.125553	0.187801	-0.062207	0.130961	0.000000	
G3	0.000000	0.000000	0.775328	-0.179691	-0.000076	0.217511	0.032773	-0.064007	0.000000	-0.064518	0.000000	-0.104307	0.127661	0.000000	0.000000	0.000000	0.000000	0.119801	0.175413	0.000000	0.000000	0.000000	0.000000	0.000000	-0.258578	0.000000	0.000000	0.000000	0.000000	-0.042508	-0.055228	-0.122679	0.000000	0.000000	0.000000	0.078126	0.000000	0.000000	0.197142	0.000000	0.107178	0.000000	0.000000	-0.158638	0.113181	0.000000	0.000000	0.000000	-0.050352	-0.109718	0.136036	0.000000	-0.160011	-0.216063	0.000000	-0.076551	0.000000	0.000000	0.000000	0.000000	0.000000	0.232361	0.000000	-0.256011	0.000000	0.056060	0.000000	-0.035634	-0.096442	0.000000	-0.130797	0.097558	0.143502	0.000000	0.000000	0.000000	0.000000	-0.069193	-0.094212	0.000000	0.000000	-0.104001	0.000000	-0.172347	0.000000	0.000000	-0.108493	0.000000	-0.078555	0.000000	0.000000	0.000000	0.034004	0.000000	0.000000	0.000000	-0.055540	-0.001272	0.000000	-0.086230	
G4	-0.163090	0.000000	0.192249	0.770872	-0.247552	-0.127365	-0.072756	0.000000	0.000000	-0.053565	0.000000	0.161331	0.196672	0.000000	0.000000	0.108798	0.080266	-0.141436	0.000000	0.000000	0.129596	-0.201564	0.000000	-0.281204	-0.264470	0.000000	0.140937	0.000000	0.161001	0.000000	-0.105349	0.000000	0.000000	0.000000	0.000000	0.100500	0.000000	-0.229352	0.000000	0.000000	0.000000	0.056021	0.088236	-0.127641	0.000000	0.000000	0.104342	0.000000	-0.107901	0.179311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.226250	0.000000	0.116283	0.000000	0.000000	0.073139	0.000000	0.112870	0.000000	-0.128057	0.000000	0.000000	0.000000	0.082036	0.000000	0.000000	0.000000	0.000000	-0.153995	-0.100366	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067488	0.000000	0.000000	-0.112511	-0.096667	0.000000	-0.311116	0.000000	0.067241	0.000000	0.063770	0.000000	0.000000	-0.056177	0.000000	0.000000	-0.118989	0.077848	0.000000	
G5	0.000000	0.000000	0.050058	0.048157	0.088098	-0.290917	0.030765	0.000000	0.000000	-0.003426	-0.113717	0.000000	-0.212142	-0.288703	-0.456282	0.000000	0.000000	0.000000	-0.151681	0.000000	0.039440	0.012295	0.000000	0.000000	0.000000	0.000000	-0.010853	0.030164	0.000000	-0.029486	-0.024441	0.003810	-0.031903	0.000000	0.008108	-0.044393	-0.020402	0.081973	0.055172	0.000000	-0.007143	0.000000	0.000000	0.044545	0.000000	0.000000	-0.021016	0.000000	0.000000	-0.056948	0.015598	0.000000	-0.018810	0.000000	0.000000	0.010814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024207	0.024465	0.000000	0.000000	-0.025629	0.000000	0.000000	0.000000	-0.058040	-0.057450	0.000000	0.000000	0.000000	-0.041427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011348	0.033158	0.000000	0.000000	0.064457	0.024754	0.000000	0.000000	0.000000	0.031160	0.000000	-0.036593	0.000000	0.000000	-0.033605	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.111738	0.319066	0.054912	0.203227	-0.141005	0.000000	0.000000	0.155304	0.000000	0.000000	0.000000	0.000000	0.000000	0.213181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.212274	0.168315	-0.045637	0.000000	0.000000	-0.090908	0.000000	0.000000	0.072626	0.000000	0.000000	-0.078834	0.000000	-0.080094	0.000000	0.188994	0.000000	0.000000	0.000000	0.054838	0.077801	0.000000	-0.152278	0.000000	-0.075860	0.000000	0.107355	0.000000	-0.125000	0.140324	0.112048	0.000000	-0.150037	0.000000	-0.191608	0.168968	-0.164560	-0.131774	0.095057	0.000000	0.000000	0.000000	0.192081	0.000000	0.000000	0.064971	0.000000	0.000000	0.000000	0.000000	0.000000	0.129791	0.000000	-0.116649	0.000000	0.000000	0.130736	0.000000	-0.182810	-0.143788	0.247115	-0.123197	-0.102818	0.000000	0.000000	0.000000	-0.139971	0.000000	0.000000	0.000000	0.000000	0.000000	-0.097150	-0.196671	-0.232106	0.131405	0.000000	0.000000	
G7	0.000000	0.000000	-0.148633	0.000000	-0.226401	0.161036	0.491292	0.084563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.183764	0.000000	0.000000	0.143278	0.000000	0.000000	0.000000	-0.172733	-0.141303	-0.148745	0.000000	0.000000	0.000000	0.000000	-0.182795	0.157944	0.000000	0.290767	-0.120245	0.037682	0.000000	0.000000	-0.098529	0.000000	0.000000	0.000000	-0.126097	0.111388	-0.126574	-0.107825	-0.136118	0.000000	0.146165	0.000000	0.000000	0.067051	-0.053454	0.119469	0.000000	-0.146572	0.000000	0.000000	0.000000	0.125896	0.000000	0.000000	0.216298	0.136933	0.123844	0.000000	0.000000	0.000000	0.105339	-0.084115	-0.091224	0.000000	0.000000	0.103605	0.184211	0.000000	0.000000	0.000000	0.000000	0.118190	0.000000	0.000000	0.000000	-0.179815	0.346366	0.000000	0.000000	-0.081713	0.138532	0.000000	0.029072	0.000000	0.000000	0.000000	0.000000	-0.194521	-0.086601	-0.123451	0.000000	0.000000	0.000000	
G8	-0.270263	0.000000	-0.031291	0.000000	0.016149	0.080451	0.000000	0.759305	0.000000	-0.101121	-0.109206	0.130714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082375	0.000000	0.026186	-0.216196	-0.082123	0.102265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092875	0.000000	0.085330	-0.140762	0.000000	0.074064	0.000000	0.000000	0.127445	0.071946	0.000000	0.063278	0.000000	0.000000	0.099825	-0.175439	0.067688	0.000000	-0.116289	0.066422	0.000000	0.218000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122814	0.000000	0.000000	-0.126439	0.000000	0.000000	0.000000	0.135622	-0.153953	0.052688	0.000000	0.000000	-0.055844	0.000000	0.155254	0.000000	-0.129711	0.000000	-0.113697	0.000000	-0.114765	0.135661	-0.229910	-0.176021	-0.125616	0.000000	0.000000	-0.029698	-0.091292	0.000000	0.000000	-0.061461	-0.112175	0.000000	0.000000	
G9	0.000000	0.235972	0.000000	0.000000	-0.103492	0.000000	0.101945	-0.147775	0.170172	-0.138355	0.000000	0.000000	0.162425	0.000000	-0.104067	0.154999	-0.120240	0.000000	0.000000	0.000000	0.000000	0.078450	0.000000	0.213530	0.000000	-0.152814	-0.134866	0.000000	0.000000	0.134797	0.000000	-0.141613	0.000000	0.000000	0.000000	0.000000	-0.167833	-0.173066	-0.205810	0.000000	0.000000	0.000000	0.000000	0.148988	0.050457	0.000000	0.000000	0.097708	0.000000	-0.254381	0.084467	0.000000	-0.069141	0.000000	0.000000	0.191487	0.000000	-0.151434	0.000000	0.000000	0.000000	-0.277441	0.156367	0.000000	0.185911	0.091530	0.152774	0.000000	0.000000	0.000000	-0.229491	0.000000	0.000000	0.000000	-0.072608	0.000000	0.000000	-0.084473	0.229310	0.000000	0.000000	0.000000	0.000000	-0.096075	0.000000	0.000000	0.105399	0.000000	0.000000	0.000000	0.116590	0.000000	-0.129532	0.000000	0.122650	0.000000	0.104323	-0.134127	-0.073644	0.000000	
G10	0.070373	-0.076769	0.105967	0.000000	0.000000	0.000000	-0.058562	0.092130	0.000000	0.521450	0.000000	0.000000	0.138967	0.000000	0.000000	0.000000	0.207275	0.063300	0.000000	0.000000	0.000000	0.000000	0.000000	0.078016	-0.113754	-0.116762	0.126269	0.000000	-0.173104	0.000000	0.113330	0.000000	-0.064045	0.000000	0.000000	-0.164128	0.000000	-0.159263	0.000000	0.000000	0.058229	0.000000	0.169546	-0.024122	-0.070770	-0.151650	0.000000	0.044186	0.000000	0.000000	0.000000	-0.138415	0.076212	0.000000	-0.134437	0.081942	0.000000	0.000000	0.116688	0.000000	-0.179349	0.000000	0.044920	0.000000	0.000000	0.000000	0.000000	-0.160126	-0.043617	0.000000	-0.161439	0.205904	0.000000	0.000000	0.000000	0.000000	-0.396659	0.161080	0.000000	0.000000	-0.049687	0.000000	-0.039990	0.000000	0.000000	-0.133488	0.131302	0.000000	0.000000	0.083396	0.000000	0.000000	-0.041738	-0.056902	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
