G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.575576	0.000000	0.000000	0.000000	0.107251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185925	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.178058	0.000000	0.000000	0.290954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123348	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138994	0.000000	0.000000	-0.087858	0.000000	0.000000	0.000000	-0.167004	0.103189	0.218846	0.000000	0.149676	0.000000	0.000000	0.000000	0.298775	0.000000	-0.353743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.351578	0.000000	0.000000	0.000000	0.000000	0.089362	0.000000	0.000000	-0.132719	0.000000	0.000000	0.000000	-0.155348	0.000000	0.000000	0.000000	-0.186336	0.000000	0.000000	0.000000	0.113697	0.000000	0.000000	0.000000	-0.234542	0.000000	0.000000	0.000000	0.000000	0.000000	
G2	0.000000	0.739783	0.158436	0.000000	0.000000	0.180336	0.000000	0.000000	0.000000	-0.323347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262531	0.132343	0.000000	-0.281825	0.000000	0.000000	0.000000	0.000000	0.000000	-0.266715	0.000000	0.000000	0.000000	0.000000	0.000000	0.111403	-0.173194	0.000000	-0.193915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.153945	0.000000	0.000000	0.000000	-0.203559	0.000000	0.000000	0.000000	-0.134667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.131885	0.178400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.170792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.220611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071904	0.000000	0.000000	0.145646	0.221958	0.000000	0.000000	0.000000	
G3	0.000000	0.000000	0.770246	-0.149800	-0.058967	0.264135	0.000000	0.000000	0.000000	-0.082796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.243106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.206318	0.000000	0.000000	0.000000	0.000000	-0.154498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132742	0.000000	-0.141630	-0.214656	0.000000	-0.083104	0.000000	0.000000	0.000000	0.000000	0.000000	0.284049	0.000000	-0.260814	0.000000	0.000000	0.000000	0.000000	-0.115471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.157303	0.000000	0.000000	-0.162415	0.000000	-0.144108	0.000000	0.000000	-0.112327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013449	0.000000	0.000000	
G4	-0.181383	0.000000	0.107725	0.828076	-0.202104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168548	0.204788	0.000000	0.000000	0.158870	0.000000	-0.111105	0.000000	0.000000	0.115835	0.000000	0.000000	-0.196388	-0.243848	0.000000	0.000000	0.000000	0.216410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.186816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.120099	0.000000	0.000000	0.162276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.166245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.176846	-0.102818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.323193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.111377	0.000000	0.000000	
G5	0.000000	0.000000	0.036549	0.015558	0.060294	-0.385579	0.029869	0.000000	0.000000	-0.013344	0.000000	0.000000	0.000000	-0.380164	-0.612598	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013731	0.019853	-0.049876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.025564	0.000000	0.000000	0.014844	0.000000	0.000000	0.000000	0.000000	0.000000	-0.083562	0.000000	0.000000	-0.041532	0.000000	0.000000	-0.024724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.000000	0.301991	0.000000	0.258393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.202463	0.153212	-0.068847	0.000000	0.000000	0.000000	0.000000	0.000000	0.175487	0.000000	0.000000	0.000000	0.000000	-0.119887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.126602	0.000000	0.000000	0.000000	0.138135	0.000000	-0.111659	0.107182	0.000000	0.000000	0.000000	0.000000	-0.150033	0.203829	0.000000	-0.173914	0.000000	0.000000	0.000000	0.000000	0.166855	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.215608	0.000000	-0.172790	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.153818	-0.197390	0.113527	0.000000	0.000000	
G7	0.000000	0.000000	-0.189782	0.000000	-0.189299	0.190706	0.503629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185744	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.162156	0.000000	-0.161819	0.000000	0.000000	0.000000	0.000000	-0.154263	0.156716	0.000000	0.149658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.106180	0.000000	0.000000	0.000000	-0.096186	0.000000	0.117119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.127727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.162616	0.000000	0.000000	0.000000	0.000000	0.000000	0.123495	0.000000	0.000000	0.000000	0.000000	0.179270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.163255	0.330481	0.000000	0.000000	0.000000	0.000000	0.000000	0.088374	0.000000	0.000000	0.000000	0.000000	-0.182516	0.000000	0.000000	0.000000	0.000000	0.000000	
G8	-0.284399	0.000000	-0.080514	0.000000	-0.039686	0.000000	0.000000	0.842732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.173932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.070041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.088269	0.000000	0.000000	0.000000	0.000000	0.000000	-0.150907	0.000000	0.000000	-0.096556	0.108735	0.000000	0.206986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113775	0.000000	0.000000	-0.101877	0.000000	0.000000	0.000000	0.073632	0.000000	0.058594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.118197	0.000000	0.000000	0.000000	-0.120710	0.000000	0.000000	-0.262080	-0.096647	0.000000	0.000000	-0.068706	0.000000	0.000000	0.000000	0.000000	-0.071630	0.000000	0.000000	
G9	0.000000	0.193237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.199403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.225969	0.000000	0.000000	0.000000	0.000000	0.000000	0.141239	0.000000	0.205719	0.000000	-0.127838	-0.097334	0.000000	0.000000	0.152255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.183731	0.000000	0.000000	0.000000	0.000000	0.134538	0.000000	0.000000	0.000000	0.084867	0.000000	-0.115103	0.000000	0.000000	0.000000	0.000000	0.000000	0.181431	0.000000	-0.225401	0.000000	0.000000	0.000000	-0.290369	0.102523	0.000000	0.000000	0.000000	0.115198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130896	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.099544	0.000000	0.000000	0.000000	0.000000	-0.115661	-0.142603	0.000000	
G10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.060664	0.110422	0.000000	0.522125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159249	0.087624	0.000000	0.000000	0.000000	0.000000	0.000000	0.120157	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.183128	0.000000	0.000000	0.000000	0.000000	-0.194903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.117886	0.000000	0.000000	-0.151044	0.000000	0.000000	0.000000	0.000000	0.000000	-0.121677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.188848	0.000000	0.000000	-0.081417	0.000000	0.000000	0.000000	-0.173805	0.000000	0.000000	-0.245949	0.209575	0.000000	0.000000	0.000000	0.000000	-0.492638	0.188038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.111592	0.000000	0.000000	0.000000	0.078717	0.000000	0.000000	-0.098278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
