G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.557905	0.000000	0.000000	-0.068721	0.136964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132390	0.000000	0.158795	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.150708	0.000000	-0.256780	0.092607	0.000000	0.300464	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.126816	0.112809	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124745	0.000000	0.000000	-0.110495	0.000000	0.000000	0.000000	-0.200706	0.105623	0.237190	0.000000	0.141663	0.000000	0.000000	0.000000	0.318501	0.000000	-0.374412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.302932	0.000000	0.000000	0.000000	0.000000	0.062551	0.000000	0.000000	-0.214167	0.088606	0.000000	0.000000	-0.202332	0.000000	0.000000	0.000000	-0.176351	0.000000	0.203928	0.064264	0.105911	0.000000	0.116562	-0.096365	-0.215115	0.000000	0.000000	-0.067304	0.000000	0.000000	
G2	0.000000	0.745627	0.151271	0.000000	0.000000	0.072867	0.000000	0.000000	0.000000	-0.349339	0.000000	0.000000	0.000000	0.000000	0.150149	0.000000	0.000000	-0.081829	0.000000	0.135892	0.115726	0.000000	-0.283096	0.000000	0.000000	0.000000	0.000000	0.000000	-0.298302	0.000000	0.000000	0.000000	0.159728	-0.169773	0.082329	-0.171026	0.000000	-0.197329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.132876	0.000000	0.000000	-0.101576	-0.198981	0.000000	0.000000	0.000000	-0.079717	0.000000	0.000000	0.000000	0.000000	0.167011	0.202019	0.000000	0.000000	0.000000	0.171480	0.193964	0.000000	-0.040896	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.275406	0.000000	0.000000	0.000000	0.000000	0.000000	0.091433	0.000000	0.084432	0.000000	0.000000	0.124991	0.207064	-0.098795	0.114880	0.000000	
G3	0.000000	0.000000	0.751477	-0.160508	-0.031111	0.234106	0.000000	0.000000	0.000000	-0.048971	0.000000	-0.099128	0.121222	0.000000	0.000000	0.000000	0.000000	0.116167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.247562	0.000000	0.000000	0.000000	0.000000	0.000000	-0.062611	-0.080944	0.000000	0.000000	0.000000	0.066386	0.000000	0.000000	0.200486	0.000000	0.098675	0.000000	0.000000	-0.163419	0.090238	0.000000	0.000000	0.000000	0.000000	-0.088745	0.138879	0.000000	-0.178634	-0.235034	0.000000	-0.075901	0.000000	0.000000	0.000000	0.000000	0.000000	0.266660	0.000000	-0.257154	0.000000	0.000000	0.000000	0.000000	-0.111358	0.000000	-0.139873	0.000000	0.130059	0.000000	0.000000	0.000000	0.000000	0.000000	-0.134197	0.000000	0.000000	-0.127156	0.000000	-0.175872	0.000000	0.000000	-0.097372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008400	0.000000	-0.060618	
G4	-0.170031	0.000000	0.171554	0.801800	-0.234575	0.000000	0.000000	0.000000	0.000000	-0.074318	0.000000	0.173403	0.187001	0.000000	0.000000	0.104819	0.000000	-0.123637	0.000000	0.000000	0.127614	-0.203426	0.000000	-0.236782	-0.279337	0.000000	0.131581	0.000000	0.191854	0.000000	-0.120950	0.000000	0.000000	0.000000	0.000000	0.089116	0.000000	-0.223109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.082535	0.000000	-0.108012	0.190071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.202324	0.000000	0.120362	0.000000	0.000000	0.000000	0.000000	0.104502	0.000000	-0.097315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.151580	-0.115663	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081076	0.000000	0.000000	-0.301544	0.000000	0.000000	0.000000	0.074995	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124823	0.075163	0.000000	
G5	0.000000	0.000000	0.038971	0.013791	0.054594	-0.313512	0.022889	0.000000	0.000000	-0.013172	-0.112016	0.000000	-0.197879	-0.311689	-0.494633	0.000000	0.000000	0.000000	-0.163914	0.000000	0.039821	0.010480	0.000000	0.000000	0.000000	0.000000	0.000000	0.004076	0.000000	0.000000	-0.018174	0.031323	-0.055011	0.000000	0.000000	0.000000	0.000000	0.089942	0.062408	0.000000	-0.012804	0.000000	0.000000	0.034264	0.000000	0.000000	0.000000	0.000000	0.000000	-0.059018	0.000000	0.000000	-0.035081	0.000000	0.000000	-0.013588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018627	0.018982	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011719	0.000000	-0.021297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025972	0.000000	0.000000	0.065792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.023363	0.000000	0.000000	-0.048090	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.000000	0.343162	0.000000	0.168670	-0.109678	0.000000	0.000000	0.182246	0.000000	0.000000	0.000000	0.000000	0.000000	0.232358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.216655	0.199005	-0.081336	0.000000	0.000000	0.000000	0.000000	0.000000	0.129095	0.000000	0.000000	0.000000	0.000000	-0.086083	0.000000	0.165166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.155124	0.000000	0.000000	0.000000	0.176668	0.000000	-0.127476	0.140743	0.000000	0.000000	-0.121030	0.000000	-0.175646	0.223214	-0.166325	-0.137181	0.144592	0.000000	0.000000	0.000000	0.173622	0.000000	0.000000	0.078899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.112035	0.000000	0.000000	0.000000	0.000000	-0.151054	-0.125910	0.243224	0.000000	-0.102726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085786	-0.188250	-0.199226	0.142516	0.000000	0.000000	
G7	0.000000	0.000000	-0.160631	0.000000	-0.245851	0.173315	0.492410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.177241	-0.113373	-0.180037	0.000000	0.000000	0.000000	0.000000	-0.177088	0.181708	0.000000	0.257350	-0.108843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.114692	0.085479	-0.106784	-0.094014	-0.106940	0.000000	0.148587	0.000000	0.000000	0.000000	-0.070439	0.098251	0.000000	-0.142035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.183362	0.098198	0.100152	0.000000	0.000000	0.000000	0.115996	0.000000	0.000000	0.000000	0.000000	0.130760	0.160828	0.000000	0.000000	0.000000	0.000000	0.156665	0.000000	0.000000	0.000000	-0.169698	0.304382	0.000000	0.000000	0.000000	0.000000	0.000000	0.065973	0.000000	0.000000	0.000000	0.000000	-0.206275	0.000000	0.000000	0.000000	0.000000	0.000000	
G8	-0.269291	0.000000	-0.078617	0.000000	-0.012260	0.000000	0.000000	0.809116	0.000000	0.000000	0.000000	0.114046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065274	-0.243272	0.000000	0.066842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.100137	0.000000	0.000000	-0.123456	0.000000	0.000000	0.000000	0.000000	0.122532	0.082839	0.000000	0.000000	0.000000	0.000000	0.000000	-0.186993	0.075549	0.000000	-0.101411	0.076342	0.000000	0.214333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123083	0.000000	0.000000	-0.139449	0.000000	0.000000	0.000000	0.114260	-0.174127	0.000000	0.000000	0.000000	-0.107139	0.000000	0.144337	0.000000	-0.116532	0.000000	0.000000	0.000000	-0.112194	0.117371	-0.201858	-0.194469	-0.114828	0.000000	0.000000	-0.088197	0.000000	0.000000	0.000000	-0.068195	-0.108099	0.000000	0.000000	
G9	0.000000	0.232372	0.000000	0.000000	-0.140453	0.000000	0.092553	-0.135008	0.183428	-0.123907	0.000000	0.000000	0.000000	0.000000	0.000000	0.133099	-0.109186	0.000000	0.000000	0.000000	0.000000	0.139184	0.000000	0.233648	0.000000	-0.112383	-0.099997	0.000000	0.000000	0.156413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.125284	0.000000	-0.208805	0.000000	0.000000	0.000000	0.000000	0.162843	0.000000	0.000000	0.000000	0.113235	0.000000	-0.185549	0.000000	0.000000	0.000000	0.000000	0.000000	0.199847	0.000000	-0.149408	0.000000	0.000000	0.000000	-0.287145	0.159882	0.000000	0.122348	0.000000	0.156180	0.000000	0.000000	0.000000	-0.206633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.099423	0.000000	-0.125362	0.000000	0.076832	0.000000	0.125506	-0.131459	-0.109596	0.000000	
G10	0.099443	0.000000	0.093494	0.000000	0.000000	0.000000	-0.073274	0.104854	0.000000	0.492455	0.000000	0.000000	0.113690	0.000000	0.000000	0.000000	0.200973	0.062769	0.000000	0.000000	0.000000	0.000000	0.000000	0.101587	0.000000	-0.101580	0.115835	0.000000	-0.187569	0.000000	0.164642	0.000000	0.000000	0.000000	0.000000	-0.181286	0.000000	-0.176035	0.000000	0.000000	0.000000	0.000000	0.154724	0.000000	-0.084284	-0.128434	0.000000	0.000000	0.000000	0.000000	0.000000	-0.108944	0.072438	0.000000	-0.113275	0.000000	0.000000	0.000000	0.000000	0.000000	-0.168501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.168551	-0.055136	0.000000	-0.169413	0.158067	0.000000	0.000000	0.000000	0.000000	-0.428078	0.196424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.121271	0.127708	0.000000	0.000000	0.067637	0.000000	0.000000	-0.077887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
