G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.556009	0.000000	0.000000	0.000000	0.123443	0.000000	0.000000	0.123870	0.000000	0.000000	0.000000	0.000000	0.000000	0.184893	0.000000	0.115192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.135624	0.000000	-0.283736	0.113252	0.000000	0.287880	0.000000	-0.127801	0.000000	0.000000	-0.086081	0.000000	0.000000	0.151672	0.045021	0.000000	0.000000	0.000000	0.057840	0.000000	0.000000	0.128580	0.000000	0.000000	-0.109027	0.000000	0.000000	0.000000	-0.198756	0.107675	0.219619	0.000000	0.174196	0.000000	0.000000	0.088111	0.290960	0.000000	-0.341226	0.000000	0.000000	-0.110926	-0.123962	0.000000	0.000000	0.000000	0.000000	-0.331001	0.000000	0.000000	0.000000	0.000000	0.080787	0.093847	0.000000	-0.219475	0.000000	0.000000	0.000000	-0.212266	0.075788	0.000000	0.000000	-0.176444	0.000000	0.131259	0.066988	0.096235	0.000000	0.121291	-0.090504	-0.241769	0.000000	0.000000	-0.053127	0.000000	0.000000	
G2	0.000000	0.759200	0.129440	0.000000	0.000000	0.073059	0.000000	0.000000	0.000000	-0.339830	0.000000	0.000000	0.000000	0.000000	0.182091	-0.099047	0.000000	-0.107410	0.000000	0.098151	0.119385	0.000000	-0.279194	0.000000	0.000000	0.000000	0.000000	0.000000	-0.280224	0.000000	0.000000	0.000000	0.156254	-0.203637	0.078796	-0.166818	0.000000	-0.165629	0.000000	0.139029	0.161501	0.000000	0.000000	0.000000	-0.152436	0.000000	0.060692	-0.112349	-0.207588	0.000000	0.000000	0.000000	-0.113521	0.000000	0.000000	-0.085742	0.000000	0.175018	0.138821	0.000000	0.000000	0.000000	0.162502	0.172131	0.000000	-0.042729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095476	-0.130655	0.000000	0.000000	-0.267583	0.000000	0.000000	0.000000	0.000000	0.000000	0.088168	0.000000	0.123929	0.000000	0.000000	0.112386	0.194654	-0.101004	0.135223	0.000000	
G3	0.000000	0.000000	0.767251	-0.175152	-0.004381	0.226481	0.022746	0.000000	0.000000	-0.049358	0.000000	-0.103136	0.130346	0.000000	0.000000	0.000000	0.000000	0.122550	0.156083	0.000000	0.000000	0.000000	0.000000	0.000000	-0.259486	0.000000	0.000000	0.000000	0.000000	-0.041187	-0.061779	-0.112180	0.000000	0.000000	0.000000	0.075072	0.000000	0.000000	0.187957	0.000000	0.101384	0.000000	0.000000	-0.156733	0.104257	0.000000	0.000000	0.000000	-0.046662	-0.102556	0.141179	0.000000	-0.161225	-0.215050	0.000000	-0.081562	0.000000	0.000000	0.000000	0.000000	0.000000	0.254568	0.000000	-0.246734	0.000000	0.043426	0.000000	-0.041454	-0.107305	0.000000	-0.136698	0.000000	0.146323	0.000000	0.000000	0.000000	0.000000	0.000000	-0.142912	0.000000	0.000000	-0.096249	0.000000	-0.169018	0.000000	0.000000	-0.108985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.061088	-0.002245	0.000000	-0.079340	
G4	-0.157074	0.000000	0.176988	0.776363	-0.249406	-0.122020	-0.074385	0.000000	0.000000	0.000000	0.000000	0.145357	0.205409	0.000000	0.000000	0.103770	0.082515	-0.141819	0.000000	0.000000	0.128155	-0.204727	0.000000	-0.251769	-0.260346	0.000000	0.128817	0.000000	0.187369	0.000000	-0.129106	0.000000	0.000000	0.000000	0.000000	0.105130	0.000000	-0.211866	0.000000	0.000000	0.000000	0.058128	0.078206	-0.130158	0.000000	0.000000	0.093264	0.000000	-0.094011	0.181829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233000	0.000000	0.116456	0.000000	0.000000	0.077463	0.000000	0.101760	0.000000	-0.107678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.144957	-0.126248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.099325	-0.085166	0.000000	-0.323080	0.000000	0.000000	0.000000	0.073278	0.000000	0.000000	0.000000	0.000000	0.000000	-0.114857	0.075733	0.000000	
G5	0.000000	0.000000	0.042854	0.032196	0.076930	-0.310968	0.023458	0.000000	0.000000	-0.010652	-0.115126	0.000000	-0.205486	-0.298933	-0.476569	0.000000	0.000000	0.000000	-0.141568	0.000000	0.039737	0.013746	0.000000	0.000000	0.000000	0.000000	-0.022638	0.024793	0.000000	0.000000	-0.016270	0.019358	-0.048455	0.000000	0.003513	-0.046769	0.000000	0.092168	0.047357	0.000000	-0.009090	0.000000	0.000000	0.045180	0.000000	0.000000	-0.025134	0.000000	0.000000	-0.056496	0.006585	0.000000	-0.020776	0.000000	0.000000	0.002585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.022623	0.027707	0.000000	0.000000	-0.027269	0.000000	0.000000	0.000000	-0.038122	-0.017916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037570	0.000000	0.000000	0.061209	0.000000	0.000000	0.000000	0.000000	0.021829	0.000000	-0.026658	0.000000	0.000000	-0.039829	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.099900	0.325154	0.000000	0.179280	-0.121294	0.000000	0.000000	0.156753	0.000000	0.000000	0.000000	0.000000	0.000000	0.209437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.192166	0.185992	-0.039891	0.000000	0.000000	-0.096090	0.000000	0.000000	0.103415	0.000000	0.000000	0.000000	0.000000	-0.080626	0.000000	0.172977	0.000000	0.000000	0.000000	0.044143	0.000000	0.000000	-0.145891	0.000000	0.000000	0.000000	0.124792	0.000000	-0.142579	0.134524	0.106433	0.000000	-0.127048	0.000000	-0.186082	0.203889	-0.176492	-0.142599	0.000000	0.000000	0.000000	0.000000	0.189870	0.000000	0.000000	0.081164	0.000000	0.000000	0.000000	0.000000	0.000000	0.149598	0.000000	-0.105448	0.000000	0.000000	0.142860	0.000000	-0.157160	-0.132896	0.255643	-0.108084	-0.132253	0.000000	0.000000	0.000000	-0.138191	0.000000	0.000000	0.000000	0.000000	0.000000	-0.104647	-0.207260	-0.216551	0.128694	0.000000	0.000000	
G7	0.000000	0.000000	-0.149320	0.000000	-0.229496	0.155796	0.498111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.189838	0.000000	0.000000	0.134986	0.000000	0.000000	0.000000	-0.156954	-0.141274	-0.150316	0.000000	0.000000	0.000000	0.000000	-0.158077	0.196454	0.000000	0.273111	-0.119281	0.000000	0.000000	0.000000	-0.118605	0.000000	0.000000	0.000000	-0.109295	0.093262	-0.107779	-0.097105	-0.144916	0.000000	0.154874	0.000000	0.000000	0.000000	-0.056618	0.127581	0.000000	-0.132084	0.000000	0.000000	0.000000	0.132117	0.000000	0.000000	0.181718	0.121858	0.135401	0.000000	0.000000	0.000000	0.126539	0.000000	-0.084767	0.000000	0.000000	0.134392	0.203612	0.000000	0.000000	0.000000	0.000000	0.114469	0.000000	0.000000	0.000000	-0.160408	0.351490	0.000000	0.000000	0.000000	0.096832	0.000000	0.030603	0.000000	0.000000	0.000000	0.000000	-0.201800	-0.083424	-0.117332	0.000000	0.000000	0.000000	
G8	-0.278397	0.000000	-0.052403	0.000000	-0.001287	0.000000	0.000000	0.761698	0.000000	-0.107597	-0.104707	0.138764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069653	0.000000	0.036294	-0.214665	-0.086562	0.097975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.087397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.131421	0.069052	0.000000	0.062942	0.000000	0.000000	0.094531	-0.164464	0.067501	0.000000	-0.122626	0.069584	0.000000	0.215044	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.128034	0.000000	0.000000	-0.133494	0.000000	0.000000	0.000000	0.135648	-0.160459	0.074649	0.000000	0.000000	-0.066289	0.000000	0.168049	0.000000	-0.136720	0.000000	-0.092341	0.000000	-0.104178	0.113115	-0.244198	-0.186916	-0.122747	0.000000	0.000000	-0.045466	-0.088843	0.000000	0.000000	0.000000	-0.113449	0.000000	0.000000	
G9	0.000000	0.222354	0.000000	0.000000	-0.126355	0.000000	0.102107	-0.142018	0.175974	-0.144543	0.000000	0.000000	0.000000	0.000000	0.000000	0.150365	-0.123249	0.000000	0.000000	0.000000	0.000000	0.107659	0.000000	0.207443	0.000000	-0.166269	-0.132128	0.000000	0.000000	0.130487	0.000000	-0.140944	0.000000	0.000000	0.000000	0.000000	-0.145374	-0.191358	-0.210357	0.000000	0.000000	0.000000	0.000000	0.162742	0.047018	0.000000	0.000000	0.081257	0.000000	-0.208830	0.074446	0.000000	0.000000	0.000000	0.000000	0.215652	0.000000	-0.142948	0.000000	0.000000	0.000000	-0.285116	0.152432	0.000000	0.173051	0.084062	0.166150	0.000000	0.000000	0.000000	-0.223468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.207857	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091544	0.000000	0.114416	0.000000	0.000000	0.000000	0.121838	0.000000	-0.146525	0.000000	0.117402	0.000000	0.108009	-0.146408	-0.061138	0.000000	
G10	0.083625	-0.100446	0.089420	0.000000	0.000000	0.000000	-0.055142	0.099164	0.000000	0.510468	0.000000	0.000000	0.127156	0.000000	0.000000	0.000000	0.188580	0.062296	0.000000	0.000000	0.000000	0.000000	0.000000	0.094883	-0.115788	-0.092279	0.130167	0.000000	-0.163406	0.000000	0.119349	0.000000	0.000000	0.000000	0.000000	-0.170213	0.000000	-0.157917	0.000000	0.000000	0.000000	0.000000	0.160923	0.000000	-0.075889	-0.142135	0.000000	0.000000	0.000000	0.000000	0.000000	-0.125975	0.088363	0.000000	-0.136851	0.073123	0.000000	0.000000	0.113407	0.000000	-0.190263	0.000000	0.039181	0.000000	0.000000	0.000000	0.000000	-0.172976	-0.042062	0.000000	-0.169909	0.189024	0.000000	0.000000	0.000000	0.000000	-0.406324	0.169641	0.000000	0.000000	-0.049527	0.000000	0.000000	0.000000	0.000000	-0.133372	0.139276	0.000000	0.000000	0.070138	0.000000	0.000000	-0.058528	-0.059518	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
