G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.577457	0.000000	0.000000	0.000000	0.097910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.210855	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107268	0.000000	-0.244697	0.099388	0.000000	0.278305	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122195	0.116175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.115336	0.000000	0.000000	-0.111441	0.000000	0.000000	0.000000	-0.199778	0.104845	0.239929	0.000000	0.143269	0.000000	0.000000	0.000000	0.336341	0.000000	-0.379816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292232	0.000000	0.000000	0.000000	0.000000	0.084806	0.165931	0.000000	-0.140096	0.000000	0.000000	0.000000	-0.183893	0.000000	0.000000	0.000000	-0.181218	0.000000	0.000000	0.000000	0.091351	0.000000	0.079744	0.000000	-0.252529	0.000000	0.000000	-0.056921	0.000000	0.000000	
G2	0.000000	0.744287	0.174950	0.000000	0.000000	0.071950	0.000000	0.000000	0.000000	-0.341513	0.000000	0.000000	0.000000	0.000000	0.163521	0.000000	0.000000	-0.092679	0.000000	0.179678	0.000000	0.000000	-0.285844	0.000000	0.000000	0.000000	0.000000	0.000000	-0.273444	0.000000	0.000000	0.000000	0.169142	-0.144442	0.107784	-0.155621	0.000000	-0.192968	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.161459	0.000000	0.000000	0.000000	-0.203632	0.000000	0.000000	0.000000	-0.096821	0.000000	0.000000	0.000000	0.000000	0.132793	0.164987	0.000000	0.000000	0.000000	0.171046	0.224370	0.000000	-0.063311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.136306	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.265901	0.000000	0.000000	0.000000	0.000000	0.000000	0.099489	0.000000	0.000000	0.000000	0.000000	0.080652	0.225430	0.000000	0.000000	0.000000	
G3	0.000000	0.000000	0.740322	-0.172634	-0.053687	0.290037	0.000000	0.000000	0.000000	-0.065220	0.000000	-0.087027	0.000000	0.000000	0.000000	0.000000	0.000000	0.114625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.227656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057991	0.000000	0.000000	0.225649	0.000000	0.098390	0.000000	0.000000	-0.180344	0.088382	0.000000	0.000000	0.000000	0.000000	0.000000	0.137587	0.000000	-0.154439	-0.242947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.256660	0.000000	-0.268236	0.000000	0.000000	0.000000	0.000000	-0.108017	0.000000	-0.143502	0.000000	0.132657	0.000000	0.000000	0.000000	0.000000	0.000000	-0.127190	0.000000	0.000000	-0.152069	0.000000	-0.150788	0.000000	0.000000	-0.059726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008262	0.000000	-0.077801	
G4	-0.167093	0.000000	0.147934	0.832574	-0.220471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169253	0.193122	0.000000	0.000000	0.110150	0.000000	-0.108312	0.000000	0.000000	0.144289	-0.195349	0.000000	-0.211810	-0.260688	0.000000	0.112634	0.000000	0.211869	0.000000	-0.116010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.191799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084528	0.000000	-0.075728	0.177264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.185803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.084504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.178098	-0.120703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.278114	0.000000	0.000000	0.000000	0.084465	0.000000	0.000000	0.000000	0.000000	0.000000	-0.131456	0.080250	0.000000	
G5	0.000000	0.000000	0.034717	0.009652	0.049064	-0.340570	0.020862	0.000000	0.000000	-0.017621	-0.120005	0.000000	-0.178032	-0.337248	-0.531227	0.000000	0.000000	0.000000	0.000000	0.000000	0.044074	0.009796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013846	0.030473	-0.058020	0.000000	0.000000	0.000000	0.000000	0.092337	0.000000	0.000000	-0.016343	0.000000	0.000000	0.025624	0.000000	0.000000	0.000000	0.000000	0.000000	-0.062541	0.000000	0.000000	-0.030020	0.000000	0.000000	-0.018720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043700	0.000000	0.000000	0.055718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028648	0.000000	0.000000	-0.054653	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.000000	0.321501	0.000000	0.173636	-0.103215	0.000000	0.000000	0.182647	0.000000	0.000000	0.000000	0.000000	0.000000	0.213663	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.198780	0.196313	-0.100479	0.000000	0.000000	0.000000	0.000000	0.000000	0.093220	0.000000	0.000000	0.000000	0.000000	-0.077848	0.000000	0.155086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.126096	0.000000	0.000000	0.000000	0.162142	0.000000	-0.109647	0.122660	0.000000	0.000000	-0.144504	0.000000	-0.182161	0.205143	0.000000	-0.158632	0.000000	0.000000	0.000000	0.000000	0.162884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.126014	0.000000	0.000000	0.000000	0.000000	-0.132829	0.000000	0.248509	0.000000	-0.102750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.190277	-0.216665	0.137998	0.000000	0.000000	
G7	0.000000	0.000000	-0.188679	0.000000	-0.228223	0.172061	0.507348	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.188978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.198334	0.000000	-0.194887	0.000000	0.000000	0.000000	0.000000	-0.180315	0.151955	0.000000	0.227130	-0.116166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.104686	0.075651	0.000000	-0.094547	-0.077861	0.000000	0.149508	0.000000	0.000000	0.000000	-0.045385	0.000000	0.000000	-0.142917	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.184136	0.084199	0.000000	0.000000	0.000000	0.000000	0.127969	0.000000	0.000000	0.000000	0.000000	0.228231	0.000000	0.000000	0.000000	0.000000	0.000000	0.113922	0.000000	0.000000	0.000000	-0.176455	0.337849	0.000000	0.000000	0.000000	0.000000	0.000000	0.071121	0.000000	0.000000	0.000000	0.000000	-0.192676	0.000000	0.000000	0.000000	0.000000	0.000000	
G8	-0.274628	0.000000	-0.075426	0.000000	-0.014263	0.000000	0.000000	0.802518	0.000000	0.000000	0.000000	0.115160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071479	-0.232295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.098318	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.125678	0.074742	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175133	0.066677	0.000000	-0.120137	0.069387	0.000000	0.215073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.128477	0.000000	0.000000	-0.144677	0.000000	0.000000	0.000000	0.129854	-0.168706	0.000000	0.000000	0.000000	0.000000	0.000000	0.067504	0.000000	-0.136569	0.000000	0.000000	0.000000	-0.132534	0.000000	-0.192957	-0.175338	-0.111934	0.000000	0.000000	-0.084940	0.000000	0.000000	0.000000	0.000000	-0.111461	0.000000	0.000000	
G9	0.000000	0.198585	0.000000	0.000000	-0.142686	0.000000	0.068920	0.000000	0.174239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119541	0.000000	0.000000	0.000000	0.000000	0.000000	0.141734	0.000000	0.237238	0.000000	-0.093195	-0.116345	0.000000	0.000000	0.125146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.117695	0.000000	-0.194539	0.000000	0.000000	0.000000	0.000000	0.141735	0.000000	0.000000	0.000000	0.119049	0.000000	-0.155022	0.000000	0.000000	0.000000	0.000000	0.000000	0.215087	0.000000	-0.187833	0.000000	0.000000	0.000000	-0.298425	0.139074	0.000000	0.000000	0.000000	0.127952	0.000000	0.000000	0.000000	-0.187177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.105841	0.000000	0.000000	0.091192	0.173404	-0.128175	-0.137804	0.000000	
G10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055600	0.135430	0.000000	0.544380	0.000000	-0.056971	0.113871	0.000000	0.000000	0.000000	0.167945	0.064612	0.000000	0.000000	0.000000	0.000000	0.000000	0.126391	0.000000	0.000000	0.000000	0.000000	-0.199473	0.000000	0.165443	0.000000	0.000000	0.000000	0.000000	-0.175565	0.000000	-0.164118	0.000000	0.000000	0.000000	0.000000	0.114146	0.000000	0.000000	-0.125545	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092648	0.000000	0.000000	-0.078383	0.000000	0.000000	0.000000	0.000000	0.000000	-0.167918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.174151	-0.060857	0.000000	-0.207443	0.203098	0.000000	0.000000	0.000000	0.000000	-0.431651	0.200530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.126612	0.146280	0.000000	0.000000	0.089186	0.000000	0.000000	-0.087138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
