YJR060W	YFL031W	1
YJR060W	YIR017C	1
YJR060W	YNL103W	1
YJR060W	YOR162C	1
YJR060W	YCR106W	1
YJR060W	YJR147W	1
YJR060W	YOR344C	1
YFL031W	YCR019W	1
YFL031W	YCR018CA	1
YNL103W	YIR017C	1
YPL038W	YIR017C	1
YPL038W	YGL254W	1
YPL038W	YDR042C	1
YPL038W	YDR522C	1
YGL254W	YOR140W	1
YDR253C	YIR017C	1
YDR253C	YGL254W	1
YDR253C	YER189W	1
YDR253C	YER190W	1
YDR253C	YDR077W	1
YDR253C	YDR545W	1
YCR106W	YCR107W	1
YCR106W	YDR084C	1
YCR106W	YCR105W	1
YOL067C	YGL254W	1
YOL067C	YCR096C	1
YOL067C	YMR019W	1
YOL067C	YCR019W	1
YOL067C	YCR018CA	1
YOL067C	YDR084C	1
YOL067C	YDR042C	1
YOL067C	YLR397C	1
YOL067C	YJR011C	1
YCR096C	YCR040W	1
YCR096C	YCR039C	1
YML113W	YCR096C	1
YML113W	YDR520C	1
YML113W	YER189W	1
YML113W	YER190W	1
YML113W	YGL001C	1
YML113W	YDR084C	1
YML113W	YNL337W	1
YML113W	YDR545W	1
YML113W	YNL339C	1
YML113W	YJR011C	1
YPR199C	YCR096C	1
YPR199C	YCR040W	1
YPR199C	YCR107W	1
YPR199C	YCR039C	1
YPR199C	YDR317W	1
YPR199C	YLR397C	1
YPR199C	YCR041W	1
YCR097W	YCR040W	1
YCR097W	YCL066W	1
YCR097W	YGR044C	1
YCR097W	YCR039C	1
YHR006W	YCR040W	1
YHR006W	YCR039C	1
YHR006W	YCR041W	1
YOR032C	YHR006W	1
YOR032C	YGL001C	1
YOR032C	YDR042C	1
YOR032C	YDR522C	1
YJL056C	YCR040W	1
YJL056C	YCL066W	1
YJL056C	YCL067C	1
YJL056C	YER189W	1
YJL056C	YNL337W	1
YJL056C	YCR039C	1
YJL056C	YDR545W	1
YJL056C	YNL339C	1
YJL056C	YCR041W	1
YCL067C	YCL066W	1
YCL067C	YGR044C	1
YJL110C	YCR096C	1
YJL110C	YCR040W	1
YJL110C	YCL066W	1
YJL110C	YCL067C	1
YJL110C	YKR034W	1
YJL110C	YER189W	1
YJL110C	YER190W	1
YJL110C	YGL001C	1
YJL110C	YCR019W	1
YJL110C	YCR018CA	1
YJL110C	YCR107W	1
YJL110C	YDR084C	1
YJL110C	YNL337W	1
YJL110C	YCR039C	1
YJL110C	YDR545W	1
YJL110C	YCR105W	1
YJL110C	YNL339C	1
YJL110C	YCR041W	1
YJL110C	YDR040C	1
YLR098C	YCR040W	1
YLR098C	YCL066W	1
YLR098C	YCL067C	1
YLR098C	YDR310C	1
YLR098C	YER189W	1
YLR098C	YER190W	1
YLR098C	YCR039C	1
YLR098C	YCR041W	1
YGR044C	YOR140W	1
YGR044C	YCR018C	1
YLR013W	YCR040W	1
YLR013W	YCL066W	1
YLR013W	YCL067C	1
YLR013W	YER189W	1
YLR013W	YNL337W	1
YLR013W	YCR039C	1
YLR013W	YDR545W	1
YLR013W	YNL339C	1
YLR013W	YCR041W	1
YDR421W	YCL066W	1
YDR421W	YCL067C	1
YKL020C	YCR096C	1
YKL020C	YGL001C	1
YKL020C	YCR019W	1
YKL020C	YCR018CA	1
YKL020C	YDR084C	1
YKL020C	YDR040C	1
YKL020C	YJR011C	1
