G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.545247	0.000000	0.000000	0.000000	0.114120	0.000000	0.000000	0.143272	0.000000	0.064594	0.000000	0.000000	0.000000	0.162109	0.000000	0.129772	0.000000	0.088231	0.000000	0.000000	0.000000	0.000000	0.000000	-0.154580	0.000000	-0.248792	0.121243	0.000000	0.301945	0.000000	-0.142913	0.000000	0.000000	0.000000	0.000000	0.000000	0.131113	0.037850	0.000000	0.000000	0.000000	0.043516	0.000000	0.000000	0.118751	0.000000	0.000000	-0.102638	0.000000	0.000000	0.000000	-0.192113	0.083920	0.212235	0.000000	0.166668	0.000000	0.000000	0.032959	0.253889	0.000000	-0.345522	0.000000	0.000000	-0.130621	-0.134055	0.000000	0.000000	0.000000	0.000000	-0.349240	0.000000	0.000000	0.000000	0.000000	0.056785	0.101604	0.000000	-0.255678	0.095213	0.000000	0.000000	-0.230771	0.075026	0.000000	0.000000	-0.179116	0.000000	0.148412	0.070134	0.071114	0.000000	0.125767	-0.081914	-0.259464	0.000000	0.000000	-0.050076	0.000000	0.000000	
G2	0.000000	0.777726	0.122605	-0.075529	0.000000	0.043997	0.000000	0.000000	0.000000	-0.327227	0.000000	0.000000	0.000000	0.000000	0.166499	-0.105398	0.000000	-0.088937	0.000000	0.132853	0.000000	0.000000	-0.277139	0.000000	0.000000	0.000000	0.000000	0.000000	-0.275829	0.097822	0.000000	0.000000	0.196543	-0.178941	0.072085	-0.138779	0.000000	-0.151538	0.000000	0.146361	0.176609	0.000000	0.000000	0.000000	-0.156698	0.000000	0.000000	-0.117180	-0.205121	0.000000	0.000000	0.000000	-0.099168	-0.073920	0.000000	-0.090404	0.000000	0.166993	0.158090	0.000000	0.000000	0.000000	0.168262	0.193712	0.000000	-0.056030	-0.080699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.094961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.099163	-0.161497	0.000000	0.000000	-0.269013	0.000000	0.000000	0.000000	0.000000	0.000000	0.108572	0.000000	0.122390	0.000000	0.000000	0.093914	0.218535	-0.075454	0.134406	0.000000	
G3	0.000000	0.000000	0.774375	-0.174895	0.000755	0.224364	0.031197	-0.063554	0.000000	-0.064135	0.000000	-0.098367	0.129959	0.000000	0.000000	0.000000	0.000000	0.125207	0.167559	0.000000	0.000000	0.000000	0.000000	0.000000	-0.258530	0.000000	0.000000	0.000000	0.000000	-0.035737	-0.052862	-0.116495	0.000000	0.000000	0.000000	0.072847	0.000000	0.000000	0.187791	0.000000	0.111645	0.000000	0.000000	-0.146860	0.104783	0.000000	0.000000	0.000000	-0.052892	-0.105974	0.132877	0.000000	-0.159573	-0.218424	0.000000	-0.081906	0.000000	0.000000	0.000000	0.000000	0.000000	0.238742	0.000000	-0.246490	0.000000	0.054457	0.000000	-0.038905	-0.100705	0.000000	-0.131415	0.000000	0.156058	0.000000	0.000000	0.000000	0.000000	0.000000	-0.135642	0.000000	0.000000	-0.104256	0.000000	-0.178427	0.000000	0.000000	-0.107588	0.000000	0.000000	0.000000	0.000000	0.000000	0.033265	0.000000	0.000000	0.000000	-0.060275	-0.006561	0.000000	-0.086501	
G4	-0.151283	0.000000	0.192567	0.782389	-0.246373	-0.120719	-0.074434	0.000000	0.000000	-0.060225	0.000000	0.153696	0.204106	0.000000	0.000000	0.101093	0.079152	-0.145543	0.000000	0.000000	0.125995	-0.193497	0.000000	-0.254946	-0.259811	0.000000	0.141442	0.000000	0.179934	0.000000	-0.117761	0.000000	0.000000	0.000000	0.000000	0.104645	0.000000	-0.215308	0.000000	0.000000	0.000000	0.063039	0.084125	-0.127659	0.000000	0.000000	0.101436	0.000000	-0.100465	0.186920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.230220	0.000000	0.122829	0.000000	0.000000	0.085882	0.000000	0.116210	0.000000	-0.118333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.136361	-0.113830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094519	-0.085178	0.000000	-0.321007	0.000000	0.000000	0.000000	0.065995	0.000000	0.000000	-0.052380	0.000000	0.000000	-0.106471	0.072103	0.000000	
G5	0.000000	0.000000	0.044065	0.035215	0.084926	-0.307685	0.025613	0.000000	0.000000	-0.008630	-0.115868	0.000000	-0.205922	-0.295495	-0.470127	0.000000	0.000000	0.000000	-0.138856	0.000000	0.033880	0.012249	0.000000	0.000000	0.000000	0.000000	-0.019185	0.029290	0.000000	0.000000	-0.017219	0.018043	-0.042203	0.000000	0.005330	-0.045195	-0.035347	0.085248	0.050608	0.000000	-0.011823	0.000000	0.000000	0.046586	0.000000	0.000000	-0.025485	0.000000	0.000000	-0.064317	0.010609	0.000000	-0.019617	0.000000	0.000000	0.006128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.022700	0.033797	0.000000	0.000000	-0.030071	0.000000	0.000000	0.000000	-0.048632	-0.046322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040211	0.000000	0.000000	0.061867	0.000000	0.000000	0.000000	0.008293	0.023219	0.000000	-0.031214	0.000000	0.000000	-0.037191	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.117517	0.323036	0.000000	0.179540	-0.132893	0.000000	0.000000	0.154152	0.000000	0.000000	0.000000	0.000000	0.000000	0.198178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.205277	0.179013	-0.052114	0.000000	0.000000	-0.093658	0.000000	0.000000	0.069453	0.000000	0.000000	-0.087385	0.000000	-0.075483	0.000000	0.179305	0.000000	0.000000	0.000000	0.051987	0.073499	0.000000	-0.165168	0.000000	0.000000	0.000000	0.108545	0.000000	-0.135265	0.140733	0.103524	0.000000	-0.146956	0.000000	-0.189023	0.187393	-0.149817	-0.133484	0.000000	0.000000	0.000000	0.000000	0.200422	0.000000	0.000000	0.073239	0.000000	0.000000	0.000000	0.000000	0.000000	0.153998	0.000000	-0.112530	0.000000	0.000000	0.138158	0.000000	-0.173607	-0.151579	0.257469	-0.126491	-0.128196	0.000000	0.000000	0.000000	-0.130698	0.000000	0.000000	0.000000	0.000000	0.000000	-0.117215	-0.201617	-0.220107	0.131748	0.000000	0.000000	
G7	0.000000	0.000000	-0.149787	0.000000	-0.227005	0.164843	0.494202	0.057164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176941	0.000000	0.000000	0.145788	0.000000	0.000000	0.000000	-0.150281	-0.142148	-0.137807	0.000000	0.000000	0.000000	0.000000	-0.166888	0.188416	0.000000	0.285538	-0.130086	0.000000	0.000000	0.000000	-0.084419	0.000000	0.000000	0.000000	-0.116264	0.096035	-0.117826	-0.100323	-0.142590	0.000000	0.149110	0.000000	0.000000	0.000000	-0.052476	0.123922	0.000000	-0.131994	0.000000	0.000000	0.000000	0.125660	0.000000	0.000000	0.197113	0.125577	0.134581	0.000000	0.000000	0.000000	0.124741	0.000000	-0.093038	0.000000	0.000000	0.126600	0.194983	0.000000	0.000000	0.000000	0.000000	0.111713	0.000000	0.000000	0.000000	-0.171168	0.362811	0.000000	0.000000	-0.089003	0.116936	0.000000	0.031457	0.000000	0.000000	0.000000	0.000000	-0.203003	-0.082629	-0.122990	0.000000	0.000000	0.000000	
G8	-0.271843	0.000000	-0.049119	0.000000	-0.001213	0.000000	0.000000	0.761014	0.000000	-0.113089	-0.082882	0.143489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.078786	0.000000	0.036744	-0.221787	-0.084666	0.090356	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095996	0.000000	0.000000	-0.107501	0.000000	0.000000	0.000000	0.000000	0.135716	0.069022	0.000000	0.061662	0.000000	0.000000	0.102767	-0.168163	0.064930	0.000000	-0.122899	0.068003	0.000000	0.221076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121680	0.000000	0.000000	-0.136223	0.000000	0.000000	0.000000	0.135733	-0.162765	0.059991	0.000000	0.000000	-0.057343	0.000000	0.159745	0.000000	-0.135789	0.000000	-0.091356	0.000000	-0.107712	0.157862	-0.218323	-0.178591	-0.126275	0.000000	0.000000	-0.042659	-0.094069	0.000000	0.033245	0.000000	-0.117683	0.000000	0.000000	
G9	0.000000	0.244137	0.000000	0.000000	-0.116268	0.000000	0.103241	-0.161704	0.164454	-0.130148	0.000000	0.000000	0.143506	0.000000	-0.110146	0.149719	-0.115322	0.000000	0.000000	0.000000	0.000000	0.095844	0.000000	0.207194	0.000000	-0.153961	-0.127237	0.000000	0.000000	0.136925	0.000000	-0.137243	0.000000	0.000000	0.000000	0.000000	-0.156733	-0.164687	-0.204186	0.000000	0.000000	0.000000	0.000000	0.161033	0.054123	0.000000	0.000000	0.112764	0.000000	-0.248446	0.000000	0.000000	-0.083603	0.000000	0.000000	0.192157	0.000000	-0.161310	0.000000	0.000000	0.000000	-0.303528	0.157328	0.000000	0.186139	0.084424	0.167835	0.000000	0.000000	0.000000	-0.212258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.216678	0.000000	0.000000	0.000000	0.000000	-0.084964	0.000000	0.000000	0.121101	0.000000	0.000000	0.000000	0.122876	0.000000	-0.116751	0.000000	0.107547	0.000000	0.099687	-0.145677	-0.073890	0.000000	
G10	0.072981	-0.089572	0.098006	0.000000	0.000000	0.000000	-0.059208	0.103392	0.000000	0.520930	0.000000	0.000000	0.130964	0.000000	0.000000	0.000000	0.196913	0.064136	0.000000	0.000000	0.000000	0.000000	0.000000	0.097346	-0.114470	-0.107405	0.129761	0.000000	-0.171519	0.000000	0.124639	0.000000	-0.048004	0.000000	0.000000	-0.163355	0.000000	-0.149633	0.000000	0.000000	0.000000	0.000000	0.164894	-0.035144	-0.068455	-0.145276	0.000000	0.000000	0.000000	0.000000	0.000000	-0.126776	0.084556	0.000000	-0.129994	0.077621	0.000000	0.000000	0.119029	0.000000	-0.196363	0.000000	0.044755	0.000000	0.000000	0.000000	0.000000	-0.171380	-0.041911	0.000000	-0.163510	0.189584	0.000000	0.000000	0.000000	0.000000	-0.406854	0.160544	0.000000	0.000000	-0.052843	0.000000	0.000000	0.000000	0.000000	-0.132643	0.136088	0.000000	0.000000	0.075671	0.000000	0.000000	-0.055692	-0.053554	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
