G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G1	0.544561	0.000000	0.000000	0.000000	0.116182	0.000000	0.000000	0.137036	0.000000	0.063003	0.000000	0.000000	0.000000	0.184218	0.000000	0.136410	0.000000	0.103402	-0.069855	0.000000	0.000000	0.000000	0.000000	-0.133781	0.000000	-0.283728	0.106076	0.000000	0.284948	0.000000	-0.155341	0.000000	0.000000	-0.110775	0.000000	0.000000	0.148447	0.041265	0.000000	0.000000	0.000000	0.066453	0.000000	0.000000	0.136735	-0.089195	0.000000	-0.090128	0.000000	0.000000	0.000000	-0.175040	0.103077	0.211237	0.000000	0.169695	0.000000	0.000000	0.064211	0.281406	0.000000	-0.354046	0.000000	0.000000	-0.122424	-0.138110	0.064162	0.000000	0.000000	0.000000	-0.335947	0.000000	0.000000	0.000000	0.000000	0.062345	0.112814	-0.093106	-0.260602	0.136493	0.000000	0.000000	-0.241305	0.046920	0.000000	0.000000	-0.154816	0.000000	0.149172	0.074939	0.077481	0.000000	0.120880	-0.099882	-0.236859	0.000000	0.000000	-0.036651	0.000000	0.000000	
G2	0.000000	0.779384	0.122897	-0.112964	0.000000	0.046470	-0.064867	0.000000	0.000000	-0.320422	0.000000	0.000000	0.000000	0.000000	0.134542	-0.097653	0.000000	-0.106155	0.000000	0.101909	0.117262	0.000000	-0.258658	0.000000	0.143644	0.000000	0.000000	0.000000	-0.248176	0.117251	0.080632	0.000000	0.194890	-0.141193	0.071192	-0.146876	0.000000	-0.177184	0.000000	0.152315	0.173301	0.000000	0.000000	-0.092504	-0.118149	0.000000	0.000000	-0.131459	-0.182099	0.000000	0.000000	0.000000	-0.084135	-0.087234	0.000000	-0.090920	0.000000	0.164693	0.151810	0.000000	0.000000	0.000000	0.181079	0.193352	0.000000	-0.036289	0.000000	-0.116601	0.000000	0.000000	0.000000	0.000000	0.000000	0.058422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101899	-0.166850	0.000000	0.000000	-0.228379	0.000000	0.000000	0.000000	0.000000	0.000000	0.092426	0.000000	0.121581	0.000000	0.000000	0.124732	0.179512	-0.074480	0.153129	0.000000	
G3	0.000000	0.000000	0.782218	-0.186178	-0.014871	0.209562	0.038495	-0.072461	0.000000	-0.069376	0.000000	-0.093975	0.121766	0.000000	0.000000	0.000000	0.000000	0.115227	0.175548	0.000000	0.000000	0.000000	0.000000	0.000000	-0.251267	0.000000	0.000000	0.000000	0.000000	-0.051918	-0.042827	-0.128492	0.000000	0.000000	0.000000	0.077944	0.066448	0.000000	0.196140	0.000000	0.111482	0.000000	0.000000	-0.158051	0.105008	0.000000	0.000000	0.000000	-0.043345	-0.110808	0.130145	0.000000	-0.154829	-0.207016	0.000000	-0.085712	0.000000	0.000000	0.000000	0.000000	0.000000	0.225336	0.000000	-0.252233	0.000000	0.052722	0.000000	-0.042837	-0.107465	0.000000	-0.135818	0.099996	0.139536	0.000000	0.000000	0.000000	0.000000	-0.077929	-0.096243	0.000000	0.000000	-0.103799	0.000000	-0.161272	0.000000	0.085053	-0.097451	0.000000	0.000000	0.000000	0.000000	0.000000	0.034051	0.000000	0.000000	-0.049909	-0.085135	0.000136	0.000000	-0.087322	
G4	-0.162102	0.000000	0.182091	0.772679	-0.242573	-0.125358	-0.076435	0.000000	0.000000	-0.066972	0.000000	0.164913	0.193928	0.000000	0.000000	0.107028	0.077563	-0.148085	0.000000	0.000000	0.158837	-0.205384	0.000000	-0.270155	-0.256329	0.000000	0.130146	0.000000	0.174924	0.000000	-0.105645	0.000000	0.000000	0.000000	0.000000	0.086785	0.000000	-0.230827	0.000000	0.000000	0.000000	0.053989	0.091527	-0.123780	0.000000	0.000000	0.100491	0.000000	-0.109878	0.186852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.222958	0.000000	0.121655	0.000000	0.000000	0.082705	0.000000	0.105399	0.000000	-0.129252	0.000000	0.000000	0.000000	0.112169	0.000000	0.000000	0.000000	-0.081726	-0.147424	-0.110304	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069300	0.000000	0.000000	-0.113195	-0.095302	0.000000	-0.318472	0.000000	0.079188	0.000000	0.058903	0.000000	0.000000	-0.053489	0.036439	0.000000	-0.122991	0.081952	0.000000	
G5	0.000000	0.000000	0.051037	0.050089	0.088689	-0.291797	0.029169	0.000000	0.000000	-0.004776	-0.112969	0.000000	-0.212282	-0.286994	-0.456197	0.000000	0.000000	0.000000	-0.152326	0.000000	0.040105	0.015579	0.000000	0.000000	0.000000	0.000000	-0.011226	0.031167	0.000000	-0.028048	-0.024243	0.002642	-0.031704	0.000000	0.007590	-0.043648	-0.021062	0.082525	0.054393	0.000000	-0.007547	0.000000	0.000000	0.046183	0.000000	0.000000	-0.019230	0.000000	0.000000	-0.056044	0.016175	0.003638	-0.017550	0.000000	0.000000	0.010934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024810	0.024439	0.000000	0.000000	-0.025322	0.000000	0.000000	0.000000	-0.055184	-0.058362	0.000000	0.000000	0.000000	-0.040329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013136	0.030534	0.000000	0.000000	0.065838	0.024249	0.000000	-0.012991	0.000000	0.032282	0.000000	-0.035225	0.000000	0.000000	-0.036643	0.000000	0.000000	0.000000	
G6	0.000000	0.000000	0.109197	0.328680	0.000000	0.193836	-0.138209	0.000000	0.000000	0.160113	-0.075763	0.000000	0.000000	0.000000	0.000000	0.201159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.213186	0.164620	-0.060244	0.000000	0.000000	-0.092622	0.000000	0.000000	0.072226	0.000000	0.000000	-0.074193	0.000000	-0.071234	0.000000	0.163887	0.000000	0.000000	0.000000	0.059777	0.082422	0.000000	-0.158377	0.000000	-0.071240	0.000000	0.105679	0.000000	-0.134114	0.147771	0.120612	0.000000	-0.148454	0.000000	-0.181313	0.189434	-0.158878	-0.135110	0.091550	0.000000	0.000000	0.000000	0.173110	-0.059707	0.000000	0.069750	0.000000	0.000000	0.000000	0.000000	0.000000	0.135710	0.000000	-0.111473	0.000000	0.000000	0.121969	0.000000	-0.183466	-0.143881	0.269393	-0.129868	-0.093782	0.000000	0.107108	0.000000	-0.128612	0.000000	0.000000	0.000000	0.000000	0.000000	-0.109907	-0.188054	-0.216868	0.137121	0.000000	0.000000	
G7	0.000000	0.000000	-0.154914	0.000000	-0.220730	0.171943	0.478963	0.078779	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164590	0.000000	0.000000	0.137164	0.000000	0.000000	-0.101388	-0.169233	-0.147847	-0.131897	0.000000	0.000000	0.000000	0.000000	-0.160607	0.177158	0.000000	0.288723	-0.103566	0.034201	0.000000	0.000000	-0.100108	0.000000	0.000000	0.000000	-0.120222	0.104040	-0.131865	-0.114194	-0.164234	0.000000	0.145279	0.000000	0.000000	0.074496	-0.061922	0.121405	0.000000	-0.145079	0.000000	0.000000	0.000000	0.124146	0.000000	0.000000	0.215063	0.120501	0.119537	0.000000	0.000000	0.000000	0.130657	0.000000	-0.091701	0.000000	0.000000	0.140321	0.197083	0.000000	0.000000	0.000000	0.000000	0.106461	0.000000	0.000000	0.000000	-0.159547	0.329879	0.000000	-0.122132	-0.107018	0.161754	0.000000	0.024998	0.000000	0.000000	0.000000	0.000000	-0.204947	-0.099416	-0.129598	0.053970	0.000000	0.000000	
G8	-0.269332	0.000000	-0.037919	0.000000	0.024279	0.097929	0.000000	0.753286	0.000000	-0.107469	-0.107158	0.134233	0.000000	0.000000	0.000000	0.000000	0.000000	-0.047691	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080272	0.000000	0.021225	-0.223566	-0.075654	0.103357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095099	0.000000	0.087269	-0.149049	0.000000	0.086909	0.000000	0.000000	0.126466	0.082958	0.000000	0.069983	0.000000	0.000000	0.096107	-0.165456	0.063865	0.000000	-0.111520	0.071113	0.000000	0.214619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132021	0.000000	0.000000	-0.127352	0.000000	0.000000	0.000000	0.139487	-0.160919	0.047299	0.000000	0.000000	-0.059633	0.000000	0.155816	0.000000	-0.121164	0.000000	-0.104181	0.000000	-0.102753	0.128735	-0.220706	-0.181144	-0.124853	0.000000	0.000000	-0.038551	-0.103219	0.054214	0.000000	-0.061534	-0.119027	0.000000	0.000000	
G9	0.000000	0.237473	0.052318	0.000000	-0.107437	0.000000	0.101824	-0.150301	0.156151	-0.145091	0.000000	0.000000	0.158179	0.000000	-0.083636	0.152740	-0.111390	0.000000	0.000000	0.000000	0.000000	0.073162	0.000000	0.201384	0.000000	-0.164080	-0.125238	0.000000	0.000000	0.137438	0.000000	-0.151966	0.000000	0.000000	0.000000	0.000000	-0.158791	-0.189945	-0.239866	0.000000	0.000000	0.000000	0.000000	0.148558	0.050469	0.000000	0.000000	0.094205	0.000000	-0.246899	0.085042	0.000000	-0.060311	0.000000	0.000000	0.199484	0.000000	-0.144475	0.000000	0.000000	0.000000	-0.275561	0.151597	0.000000	0.201648	0.088510	0.158249	0.000000	0.000000	0.000000	-0.213870	0.000000	0.000000	0.000000	-0.074320	0.000000	0.000000	-0.083978	0.235857	0.000000	0.000000	0.000000	0.000000	-0.109049	-0.082385	0.000000	0.087769	0.000000	0.000000	0.000000	0.125920	0.000000	-0.134559	0.000000	0.130128	0.000000	0.098726	-0.128183	-0.063204	0.000000	
G10	0.075270	-0.077479	0.110832	0.000000	0.000000	0.000000	-0.060734	0.095065	0.000000	0.522191	0.000000	0.000000	0.142195	0.000000	0.000000	0.000000	0.207117	0.062504	0.000000	0.000000	0.000000	0.000000	0.000000	0.080456	-0.103227	-0.115453	0.123335	0.000000	-0.176635	0.000000	0.108696	0.000000	-0.063065	0.000000	0.000000	-0.170905	0.000000	-0.145993	-0.050525	0.000000	0.060612	0.000000	0.171386	-0.023076	-0.071353	-0.153037	0.000000	0.042120	0.000000	0.000000	0.000000	-0.138393	0.076566	0.000000	-0.135768	0.077664	0.000000	0.000000	0.117031	0.000000	-0.180932	0.000000	0.046268	0.000000	0.000000	0.000000	0.000000	-0.163943	-0.043643	0.000000	-0.165333	0.202259	0.000000	0.000000	0.000000	0.000000	-0.397889	0.161518	0.000000	0.000000	-0.053748	0.000000	-0.047275	0.000000	0.000000	-0.135729	0.134423	0.000000	0.000000	0.081589	0.000000	0.000000	-0.042804	-0.056604	0.000000	0.000000	0.000000	0.000000	0.000000	0.024191	
